dataset_nimda_513_5_rrc04.csv_recall,dataset_nimda_513_5_rrc04.csv_f1,dataset_nimda_513_5_rrc04.csv_precision,all_files_precision,all_files_recall,all_files_f1
"[0.9142857142857143, 0.9142857142857143, 0.9142857142857143, 0.9142857142857143, 0.9142857142857143, 0.9142857142857143, 0.9142857142857143, 0.9142857142857143, 0.9142857142857143, 0.9142857142857143]","[0.8648648648648648, 0.8767123287671234, 0.8767123287671234, 0.888888888888889, 0.9014084507042254, 0.9014084507042254, 0.9014084507042254, 0.9142857142857143, 0.9142857142857143, 0.9142857142857143]","[0.8205128205128205, 0.8421052631578947, 0.8421052631578947, 0.8648648648648649, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888, 0.9142857142857143, 0.9142857142857143, 0.9142857142857143]",0.9722222222222222,0.24717514124293785,0.3941441441441438
"[0.9691629955947136, 0.9779735682819384, 0.9823788546255506, 0.9823788546255506, 0.9823788546255506, 0.9823788546255506, 0.9823788546255506, 0.9779735682819384, 0.9823788546255506, 0.9823788546255506]","[0.9482758620689655, 0.9466950959488273, 0.955032119914347, 0.955032119914347, 0.9570815450643777, 0.9570815450643777, 0.9591397849462365, 0.958963282937365, 0.9612068965517241, 0.9570815450643777]","[0.9282700421940928, 0.9173553719008265, 0.9291666666666667, 0.9291666666666667, 0.9330543933054394, 0.9330543933054394, 0.9369747899159664, 0.940677966101695, 0.9409282700421941, 0.9330543933054394]",0.97,0.4110169491525424,0.5773809523809519
"[0.9885057471264368, 0.982316534040672, 0.9920424403183024, 0.9805481874447391, 0.9946949602122016, 0.9619805481874447, 0.9973474801061007, 0.9425287356321839, 0.9973474801061007, 0.9575596816976127]","[0.9486635553669919, 0.9656671012603216, 0.9606164383561644, 0.9736611062335382, 0.9598976109215017, 0.9696969696969697, 0.9494949494949496, 0.9638336347197106, 0.9368770764119602, 0.9695613249776186]","[0.9119086460032626, 0.9495726495726495, 0.9311203319502075, 0.966870095902354, 0.9274525968672712, 0.977538185085355, 0.9060240963855422, 0.9861239592969473, 0.8833202819107283, 0.9818676337262012]",0.9909365558912386,0.4632768361581921,0.6313763233878724
"[0.973568281938326, 0.9779735682819384, 0.9823788546255506, 0.986784140969163, 0.9911894273127754, 0.9911894273127754, 0.9911894273127754, 0.9911894273127754, 0.9911894273127754, 0.9911894273127754]","[0.9778761061946902, 0.9758241758241758, 0.9716775599128541, 0.9718004338394794, 0.9719222462203024, 0.9698275862068965, 0.967741935483871, 0.9698275862068965, 0.9698275862068965, 0.9719222462203024]","[0.9822222222222222, 0.9736842105263158, 0.9612068965517241, 0.9572649572649573, 0.9533898305084746, 0.9493670886075949, 0.9453781512605042, 0.9493670886075949, 0.9493670886075949, 0.9533898305084746]",0.9796954314720813,0.5451977401129944,0.7005444646098
"[0.9641744548286605, 0.9610591900311527, 0.9610591900311527, 0.9626168224299065, 0.9626168224299065, 0.9626168224299065, 0.9626168224299065, 0.9626168224299065, 0.9626168224299065, 0.9626168224299065]","[0.8900071890726097, 0.9013878743608473, 0.9053558327219369, 0.912850812407681, 0.9182763744427933, 0.923076923076923, 0.9300225733634311, 0.931424265259985, 0.9349470499243571, 0.9384965831435079]","[0.8264352469959947, 0.8486932599724897, 0.855755894590846, 0.8679775280898876, 0.8778409090909091, 0.8866571018651362, 0.8995633187772926, 0.9021897810218978, 0.9088235294117647, 0.9155555555555556]",0.9585152838427947,0.6200564971751412,0.7530017152658657
"[0.906396255850234, 0.921996879875195, 0.9235569422776911, 0.9297971918876755, 0.9297971918876755, 0.9313572542901716, 0.9329173166926678, 0.9329173166926678, 0.9360374414976599, 0.9360374414976599]","[0.9340836012861736, 0.9227166276346606, 0.925, 0.9327073552425664, 0.9334377447141738, 0.9364705882352942, 0.9365700861393892, 0.940991345397325, 0.9419152276295133, 0.9433962264150942]","[0.9635157545605307, 0.9234375, 0.9264475743348983, 0.9356357927786499, 0.9371069182389937, 0.9416403785488959, 0.940251572327044, 0.9492063492063492, 0.9478672985781991, 0.9508716323296355]",0.9808219178082191,0.5056497175141242,0.6672879776328046
"[0.9342105263157895, 0.9473684210526315, 0.9473684210526315, 0.9473684210526315, 0.9473684210526315, 0.9473684210526315, 0.9473684210526315, 0.9473684210526315, 0.9473684210526315, 0.9473684210526315]","[0.8452380952380952, 0.8571428571428571, 0.8571428571428571, 0.8780487804878049, 0.8780487804878049, 0.8834355828220859, 0.8888888888888888, 0.8888888888888888, 0.9, 0.9]","[0.7717391304347826, 0.782608695652174, 0.782608695652174, 0.8181818181818182, 0.8181818181818182, 0.8275862068965517, 0.8372093023255814, 0.8372093023255814, 0.8571428571428571, 0.8571428571428571]",0.991304347826087,0.4830508474576271,0.649572649572649
"[0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737]","[0.8957055214723926, 0.9012345679012346, 0.9012345679012346, 0.9012345679012346, 0.9012345679012346, 0.9012345679012346, 0.9012345679012346, 0.9012345679012346, 0.906832298136646, 0.9125000000000001]","[0.8390804597701149, 0.8488372093023255, 0.8488372093023255, 0.8488372093023255, 0.8488372093023255, 0.8488372093023255, 0.8488372093023255, 0.8488372093023255, 0.8588235294117647, 0.8690476190476191]",0.991044776119403,0.4689265536723164,0.6366251198465959
"[0.9973474801061007, 0.9938107869142352, 0.9946949602122016, 0.9946949602122016, 0.9946949602122016, 0.9946949602122016, 0.9946949602122016, 0.9946949602122016, 0.9946949602122016, 0.9946949602122016]","[0.928395061728395, 0.9782419495213229, 0.979538528515455, 0.9816753926701569, 0.9816753926701569, 0.9851138353765324, 0.9851138353765324, 0.9868421052631579, 0.9877085162423178, 0.9885764499121265]","[0.8683602771362586, 0.9631533847472151, 0.9648370497427101, 0.9689922480620154, 0.9689922480620154, 0.9757155247181266, 0.9757155247181266, 0.97911227154047, 0.980819529206626, 0.982532751091703]",0.9863013698630136,0.6101694915254238,0.7539267015706801
"[0.9318181818181818, 0.9090909090909091, 0.9318181818181818, 0.9318181818181818, 0.9318181818181818, 0.9318181818181818, 0.9318181818181818, 0.9318181818181818, 0.9318181818181818, 0.9545454545454546]","[0.7256637168141593, 0.792079207920792, 0.836734693877551, 0.8723404255319149, 0.8723404255319149, 0.8723404255319149, 0.8723404255319149, 0.8913043478260869, 0.8913043478260869, 0.9032258064516128]","[0.5942028985507246, 0.7017543859649122, 0.7592592592592593, 0.82, 0.82, 0.82, 0.82, 0.8541666666666666, 0.8541666666666666, 0.8571428571428571]",1.0,0.4081920903954802,0.5797392176529584
"[0.8830409356725146, 0.9064327485380117, 0.9064327485380117, 0.9064327485380117, 0.9064327485380117, 0.9122807017543859, 0.9122807017543859, 0.9181286549707602, 0.9181286549707602, 0.9181286549707602]","[0.7401960784313726, 0.7808564231738034, 0.8031088082901554, 0.8115183246073299, 0.824468085106383, 0.8342245989304813, 0.8387096774193548, 0.8509485094850948, 0.8698060941828255, 0.8770949720670391]","[0.6371308016877637, 0.6858407079646017, 0.7209302325581395, 0.7345971563981043, 0.7560975609756098, 0.7684729064039408, 0.7761194029850746, 0.7929292929292929, 0.8263157894736842, 0.839572192513369]",0.9724770642201835,0.1497175141242938,0.25948592411260685
"[0.618421052631579, 0.7631578947368421, 0.881578947368421, 0.9605263157894737, 0.9736842105263158, 0.9736842105263158, 0.9736842105263158, 0.9736842105263158, 0.9736842105263158, 0.9736842105263158]","[0.7642276422764228, 0.8656716417910448, 0.9178082191780822, 0.9299363057324841, 0.930817610062893, 0.9192546583850931, 0.9079754601226995, 0.9024390243902439, 0.9024390243902439, 0.9079754601226995]","[1.0, 1.0, 0.9571428571428572, 0.9012345679012346, 0.891566265060241, 0.8705882352941177, 0.8505747126436781, 0.8409090909090909, 0.8409090909090909, 0.8505747126436781]",0.925,0.4180790960451977,0.5758754863813225
"[0.9590643274853801, 0.9590643274853801, 0.9590643274853801, 0.9590643274853801, 0.9590643274853801, 0.9590643274853801, 0.9590643274853801, 0.9590643274853801, 0.9590643274853801, 0.9649122807017544]","[0.8937329700272479, 0.9213483146067416, 0.9318181818181818, 0.9398280802292264, 0.9425287356321838, 0.9425287356321838, 0.9425287356321838, 0.9425287356321838, 0.9425287356321838, 0.9455587392550143]","[0.8367346938775511, 0.8864864864864865, 0.9060773480662984, 0.9213483146067416, 0.9265536723163842, 0.9265536723163842, 0.9265536723163842, 0.9265536723163842, 0.9265536723163842, 0.9269662921348315]",0.9532163742690059,0.23022598870056496,0.37087599544937394
"[0.9177718832891246, 0.9363395225464191, 0.964633068081344, 0.9743589743589743, 0.9770114942528736, 0.982316534040672, 0.986737400530504, 0.9902740937223696, 0.9902740937223696, 0.9902740937223696]","[0.8700754400670578, 0.9016602809706257, 0.9324786324786325, 0.9471422432316288, 0.9608695652173913, 0.9698821475338281, 0.9780893952673093, 0.9807355516637478, 0.9815950920245399, 0.9833187006145742]","[0.8270916334661355, 0.8694581280788177, 0.902398676592225, 0.9214046822742475, 0.9452523524379812, 0.9577586206896552, 0.9695916594265855, 0.971379011274935, 0.9730668983492615, 0.976460331299041]",0.9094890510948905,0.8799435028248588,0.8944723618090448
"[0.9911894273127754, 0.9911894273127754, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.9911894273127754, 0.9911894273127754, 0.9911894273127754]","[0.9183673469387755, 0.9473684210526317, 0.96137339055794, 0.9634408602150538, 0.9655172413793103, 0.9696969696969696, 0.9696969696969696, 0.9719222462203024, 0.9740259740259741, 0.9740259740259741]","[0.8555133079847909, 0.907258064516129, 0.9372384937238494, 0.9411764705882353, 0.9451476793248945, 0.9531914893617022, 0.9531914893617022, 0.9533898305084746, 0.9574468085106383, 0.9574468085106383]",0.9810874704491725,0.5861581920903954,0.7338638373121127
"[0.9282371294851794, 0.9344773790951638, 0.9344773790951638, 0.9360374414976599, 0.9360374414976599, 0.9360374414976599, 0.9375975039001561, 0.9375975039001561, 0.9360374414976599, 0.9375975039001561]","[0.9015151515151516, 0.8993993993993994, 0.9103343465045592, 0.9153318077803204, 0.9259259259259259, 0.933852140077821, 0.9375975039001561, 0.9405320813771517, 0.944138473642801, 0.9449685534591195]","[0.8762886597938144, 0.8668596237337193, 0.8874074074074074, 0.8955223880597015, 0.916030534351145, 0.9316770186335404, 0.9375975039001561, 0.9434850863422292, 0.9523809523809523, 0.9524564183835182]",0.9660574412532638,0.5225988700564972,0.6782768102658107
"[0.9428571428571428, 0.9428571428571428, 0.9142857142857143, 0.9142857142857143, 0.9142857142857143, 0.9142857142857143, 0.9142857142857143, 0.9142857142857143, 0.9142857142857143, 0.9142857142857143]","[0.6666666666666666, 0.7415730337078652, 0.7529411764705883, 0.7710843373493975, 0.7804878048780487, 0.7901234567901234, 0.7901234567901234, 0.8, 0.810126582278481, 0.8205128205128205]","[0.515625, 0.6111111111111112, 0.64, 0.6666666666666666, 0.6808510638297872, 0.6956521739130435, 0.6956521739130435, 0.7111111111111111, 0.7272727272727273, 0.7441860465116279]",0.9951219512195122,0.288135593220339,0.4468784227820369
"[0.9691629955947136, 0.9779735682819384, 0.9823788546255506, 0.9823788546255506, 0.9823788546255506, 0.9823788546255506, 0.9823788546255506, 0.9823788546255506, 0.9823788546255506, 0.9823788546255506]","[0.9565217391304348, 0.961038961038961, 0.9632829373650108, 0.9632829373650108, 0.9632829373650108, 0.9653679653679653, 0.9653679653679653, 0.9653679653679653, 0.9653679653679653, 0.9653679653679653]","[0.944206008583691, 0.9446808510638298, 0.9449152542372882, 0.9449152542372882, 0.9449152542372882, 0.948936170212766, 0.948936170212766, 0.948936170212766, 0.948936170212766, 0.948936170212766]",0.9924242424242424,0.3700564971751412,0.5390946502057609
"[0.9342105263157895, 0.9342105263157895, 0.9342105263157895, 0.9342105263157895, 0.9342105263157895, 0.9342105263157895, 0.9473684210526315, 0.9473684210526315, 0.9473684210526315, 0.9473684210526315]","[0.8930817610062893, 0.8930817610062893, 0.8987341772151899, 0.8987341772151899, 0.8987341772151899, 0.8987341772151899, 0.9113924050632912, 0.9113924050632912, 0.9113924050632912, 0.9113924050632912]","[0.8554216867469879, 0.8554216867469879, 0.8658536585365854, 0.8658536585365854, 0.8658536585365854, 0.8658536585365854, 0.8780487804878049, 0.8780487804878049, 0.8780487804878049, 0.8780487804878049]",0.985663082437276,0.3884180790960452,0.5572441742654504
"[0.9973474801061007, 0.9717064544650752, 0.9973474801061007, 0.9699381078691424, 0.9973474801061007, 0.964633068081344, 0.9973474801061007, 0.9575596816976127, 0.9973474801061007, 0.9602122015915119]","[0.9435382685069009, 0.973859105006646, 0.9571489181162495, 0.9733806566104704, 0.9567430025445293, 0.974542206342117, 0.9527027027027026, 0.9739208633093525, 0.9455155071248952, 0.9735544598834605]","[0.8952380952380953, 0.9760213143872114, 0.9200652528548124, 0.9768477292965272, 0.9193154034229829, 0.9846570397111913, 0.9118835893290218, 0.9908508691674291, 0.8988047808764941, 0.9872727272727273]",1.0,0.4307909604519774,0.6021717670286273
"[0.9122807017543859, 0.9122807017543859, 0.9181286549707602, 0.9239766081871345, 0.9181286549707602, 0.9181286549707602, 0.9181286549707602, 0.9181286549707602, 0.9181286549707602, 0.9298245614035088]","[0.7222222222222223, 0.7878787878787878, 0.8134715025906736, 0.83377308707124, 0.8463611859838275, 0.8579234972677595, 0.8650137741046832, 0.8698060941828255, 0.8770949720670391, 0.8932584269662922]","[0.5977011494252874, 0.6933333333333334, 0.7302325581395349, 0.7596153846153846, 0.785, 0.8051282051282052, 0.8177083333333334, 0.8263157894736842, 0.839572192513369, 0.8594594594594595]",0.9504950495049505,0.13559322033898305,0.237330037082818
"[0.7236842105263158, 0.8552631578947368, 0.9605263157894737, 0.9736842105263158, 0.9736842105263158, 0.9736842105263158, 0.9736842105263158, 0.9736842105263158, 0.9736842105263158, 0.9736842105263158]","[0.8396946564885496, 0.9154929577464789, 0.948051948051948, 0.9487179487179489, 0.9192546583850931, 0.9192546583850931, 0.9135802469135803, 0.9192546583850931, 0.9192546583850931, 0.9192546583850931]","[1.0, 0.9848484848484849, 0.9358974358974359, 0.925, 0.8705882352941177, 0.8705882352941177, 0.8604651162790697, 0.8705882352941177, 0.8705882352941177, 0.8705882352941177]",0.9207920792079208,0.3940677966101695,0.5519287833827888
"[0.9090909090909091, 0.9318181818181818, 0.9318181818181818, 0.9318181818181818, 0.9318181818181818, 0.9318181818181818, 0.9318181818181818, 0.9318181818181818, 0.9318181818181818, 0.9318181818181818]","[0.8510638297872342, 0.8723404255319149, 0.8723404255319149, 0.8723404255319149, 0.8723404255319149, 0.8817204301075268, 0.8913043478260869, 0.8913043478260869, 0.9010989010989012, 0.9010989010989012]","[0.8, 0.82, 0.82, 0.82, 0.82, 0.8367346938775511, 0.8541666666666666, 0.8541666666666666, 0.8723404255319149, 0.8723404255319149]",0.937037037037037,0.3573446327683616,0.5173824130879341
"[0.9548286604361371, 0.9579439252336449, 0.9595015576323987, 0.9595015576323987, 0.9610591900311527, 0.9626168224299065, 0.9626168224299065, 0.9626168224299065, 0.9626168224299065, 0.9610591900311527]","[0.8513888888888889, 0.8748221906116642, 0.8825214899713467, 0.8895306859205776, 0.895500725689405, 0.9035087719298246, 0.9068231841526044, 0.912850812407681, 0.9148778682457439, 0.918154761904762]","[0.768170426065163, 0.8049738219895288, 0.8169761273209549, 0.82907133243607, 0.8383152173913043, 0.8512396694214877, 0.8571428571428571, 0.8679775280898876, 0.8716502115655853, 0.8789173789173789]",0.9618320610687023,0.5338983050847458,0.6866485013623974
"[0.9736842105263158, 0.9736842105263158, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737]","[0.8409090909090909, 0.8862275449101796, 0.9012345679012346, 0.9012345679012346, 0.9125000000000001, 0.9182389937106917, 0.9182389937106917, 0.9182389937106917, 0.9240506329113923, 0.9240506329113923]","[0.74, 0.8131868131868132, 0.8488372093023255, 0.8488372093023255, 0.8690476190476191, 0.8795180722891566, 0.8795180722891566, 0.8795180722891566, 0.8902439024390244, 0.8902439024390244]",0.986159169550173,0.4025423728813559,0.5717151454363084
"[0.9069767441860465, 0.9069767441860465, 0.9224806201550387, 0.9224806201550387, 0.9302325581395349, 0.9302325581395349, 0.9302325581395349, 0.9302325581395349, 0.9302325581395349, 0.937984496124031]","[0.8731343283582089, 0.8830188679245283, 0.8947368421052632, 0.8913857677902621, 0.898876404494382, 0.898876404494382, 0.898876404494382, 0.9022556390977443, 0.9022556390977443, 0.9063670411985019]","[0.841726618705036, 0.8602941176470589, 0.8686131386861314, 0.8623188405797102, 0.8695652173913043, 0.8695652173913043, 0.8695652173913043, 0.8759124087591241, 0.8759124087591241, 0.8768115942028986]",0.9693877551020408,0.4025423728813559,0.5688622754491014
"[0.9767441860465116, 0.9767441860465116, 0.9767441860465116, 0.9767441860465116, 0.9767441860465116, 0.9767441860465116, 1.0, 1.0, 1.0, 1.0]","[0.9333333333333332, 0.9333333333333332, 0.9333333333333332, 0.9333333333333332, 0.9333333333333332, 0.9333333333333332, 0.945054945054945, 0.9555555555555556, 0.9555555555555556, 0.9555555555555556]","[0.8936170212765957, 0.8936170212765957, 0.8936170212765957, 0.8936170212765957, 0.8936170212765957, 0.8936170212765957, 0.8958333333333334, 0.9148936170212766, 0.9148936170212766, 0.9148936170212766]",0.98046875,0.3545197740112994,0.5207468879668046
"[0.9752431476569408, 0.97789566755084, 0.9840848806366048, 0.9876215738284704, 0.9911582670203359, 0.9920424403183024, 0.9920424403183024, 0.9929266136162688, 0.9929266136162688, 0.9938107869142352]","[0.923785594639866, 0.9571614019904803, 0.9720524017467249, 0.979395002192021, 0.9829022358614643, 0.9855072463768115, 0.9876760563380281, 0.988556338028169, 0.9889916336415676, 0.9898723029502421]","[0.8774860779634049, 0.9372881355932203, 0.9603106125970664, 0.971304347826087, 0.9747826086956521, 0.9790575916230366, 0.9833479404031551, 0.9842243645924628, 0.9850877192982456, 0.9859649122807017]",0.930780559646539,0.8926553672316384,0.9113193943763513
"[0.8857142857142857, 0.8857142857142857, 0.8857142857142857, 0.8857142857142857, 0.8857142857142857, 0.8857142857142857, 0.8857142857142857, 0.8857142857142857, 0.8857142857142857, 0.8857142857142857]","[0.4696969696969696, 0.6326530612244897, 0.6813186813186813, 0.7209302325581395, 0.7469879518072288, 0.7654320987654321, 0.775, 0.8051948051948051, 0.8051948051948051, 0.8051948051948051]","[0.31958762886597936, 0.49206349206349204, 0.5535714285714286, 0.6078431372549019, 0.6458333333333334, 0.6739130434782609, 0.6888888888888889, 0.7380952380952381, 0.7380952380952381, 0.7380952380952381]",1.0,0.2175141242937853,0.3573085846867746
"[0.9823788546255506, 0.9823788546255506, 0.9823788546255506, 0.9823788546255506, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163]","[0.9214876033057852, 0.9214876033057852, 0.9291666666666666, 0.931106471816284, 0.9431578947368421, 0.9431578947368421, 0.9431578947368421, 0.9451476793248945, 0.9451476793248945, 0.9491525423728813]","[0.867704280155642, 0.867704280155642, 0.8814229249011858, 0.8849206349206349, 0.9032258064516129, 0.9032258064516129, 0.9032258064516129, 0.9068825910931174, 0.9068825910931174, 0.9142857142857143]",1.0,0.3728813559322034,0.5432098765432095
"[0.9973474801061007, 0.995579133510168, 0.9964633068081344, 0.9964633068081344, 0.9964633068081344, 0.995579133510168, 0.9964633068081344, 0.9946949602122016, 0.9964633068081344, 0.9946949602122016]","[0.9185667752442996, 0.9898901098901101, 0.9890302764370338, 0.98989898989899, 0.9894644424934153, 0.9907611086669599, 0.9912049252418645, 0.9911894273127753, 0.9912049252418645, 0.9920634920634921]","[0.8513207547169811, 0.9842657342657343, 0.9817073170731707, 0.9834205933682374, 0.9825632083696599, 0.9859894921190894, 0.9860017497812773, 0.9877085162423178, 0.9860017497812773, 0.9894459102902374]",0.9899497487437185,0.556497175141243,0.7124773960216993
"[0.9532163742690059, 0.9532163742690059, 0.9590643274853801, 0.9590643274853801, 0.9590643274853801, 0.9590643274853801, 0.9590643274853801, 0.9590643274853801, 0.9590643274853801, 0.9590643274853801]","[0.9131652661064426, 0.9616519174041298, 0.9507246376811593, 0.9507246376811593, 0.9507246376811593, 0.9534883720930233, 0.9507246376811593, 0.9479768786127168, 0.9534883720930233, 0.9562682215743439]","[0.8763440860215054, 0.9702380952380952, 0.9425287356321839, 0.9425287356321839, 0.9425287356321839, 0.9479768786127167, 0.9425287356321839, 0.9371428571428572, 0.9479768786127167, 0.9534883720930233]",0.984375,0.2669491525423729,0.41999999999999965
"[0.9307692307692308, 0.9384615384615385, 0.9461538461538461, 0.9538461538461539, 0.9538461538461539, 0.9538461538461539, 0.9538461538461539, 0.9538461538461539, 0.9538461538461539, 0.9538461538461539]","[0.9063670411985019, 0.8872727272727273, 0.8848920863309352, 0.888888888888889, 0.8920863309352518, 0.8953068592057761, 0.8953068592057761, 0.8953068592057761, 0.901818181818182, 0.901818181818182]","[0.8832116788321168, 0.8413793103448276, 0.831081081081081, 0.8322147651006712, 0.8378378378378378, 0.8435374149659864, 0.8435374149659864, 0.8435374149659864, 0.8551724137931035, 0.8551724137931035]",0.9467455621301775,0.4519774011299435,0.6118546845124277
"[0.9501557632398754, 0.9548286604361371, 0.9595015576323987, 0.9610591900311527, 0.9610591900311527, 0.9610591900311527, 0.9610591900311527, 0.9610591900311527, 0.9610591900311527, 0.9610591900311527]","[0.8739255014326647, 0.8864786695589301, 0.9065489330389992, 0.9120473022912047, 0.9154302670623147, 0.9188384214445272, 0.9250374812593704, 0.9334341906202724, 0.9341408024224074, 0.9376899696048632]","[0.8090185676392573, 0.8272604588394062, 0.8591352859135286, 0.8677918424753868, 0.8739376770538244, 0.8801711840228246, 0.8916184971098265, 0.9073529411764706, 0.9086892488954345, 0.9154302670623146]",0.9778869778869779,0.5621468926553672,0.7139013452914793
"[0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737]","[0.8342857142857143, 0.869047619047619, 0.9012345679012346, 0.906832298136646, 0.906832298136646, 0.9240506329113923, 0.9240506329113923, 0.9299363057324841, 0.9299363057324841, 0.9299363057324841]","[0.7373737373737373, 0.7934782608695652, 0.8488372093023255, 0.8588235294117647, 0.8588235294117647, 0.8902439024390244, 0.8902439024390244, 0.9012345679012346, 0.9012345679012346, 0.9012345679012346]",1.0,0.3742937853107345,0.544707091469681
"[0.9224806201550387, 0.9224806201550387, 0.9302325581395349, 0.9302325581395349, 0.9302325581395349, 0.9302325581395349, 0.9302325581395349, 0.9302325581395349, 0.9302325581395349, 0.9302325581395349]","[0.8880597014925373, 0.8880597014925373, 0.8955223880597015, 0.898876404494382, 0.9056603773584906, 0.9022556390977443, 0.9022556390977443, 0.9022556390977443, 0.9022556390977443, 0.9022556390977443]","[0.8561151079136691, 0.8561151079136691, 0.8633093525179856, 0.8695652173913043, 0.8823529411764706, 0.8759124087591241, 0.8759124087591241, 0.8759124087591241, 0.8759124087591241, 0.8759124087591241]",0.9848484848484849,0.3672316384180791,0.5349794238683123
"[0.9973474801061007, 0.9973474801061007, 0.9973474801061007, 0.9964633068081344, 0.9964633068081344, 0.9964633068081344, 0.995579133510168, 0.995579133510168, 0.9946949602122016, 0.995579133510168]","[0.9502948609941028, 0.9894736842105264, 0.990342405618964, 0.9903339191564148, 0.9916410030796303, 0.9916410030796303, 0.9916336415675914, 0.9916336415675914, 0.9911894273127753, 0.9916336415675914]","[0.9074818986323411, 0.9817232375979112, 0.983435047951177, 0.9842794759825327, 0.9868651488616462, 0.9868651488616462, 0.987719298245614, 0.987719298245614, 0.9877085162423178, 0.987719298245614]",0.9897435897435898,0.5451977401129944,0.7030965391621125
"[0.9473684210526315, 0.9473684210526315, 0.9473684210526315, 0.9473684210526315, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737]","[0.9113924050632912, 0.9171974522292994, 0.9230769230769231, 0.9230769230769231, 0.9299363057324841, 0.9299363057324841, 0.9299363057324841, 0.9299363057324841, 0.9299363057324841, 0.9299363057324841]","[0.8780487804878049, 0.8888888888888888, 0.9, 0.9, 0.9012345679012346, 0.9012345679012346, 0.9012345679012346, 0.9012345679012346, 0.9012345679012346, 0.9012345679012346]",0.9918918918918919,0.518361581920904,0.6808905380333947
"[0.9911894273127754, 0.9911894273127754, 0.9911894273127754, 0.9911894273127754, 0.9911894273127754, 0.9911894273127754, 0.9911894273127754, 0.9911894273127754, 0.9911894273127754, 0.9911894273127754]","[0.967741935483871, 0.9719222462203024, 0.9719222462203024, 0.9719222462203024, 0.9719222462203024, 0.9719222462203024, 0.9719222462203024, 0.9719222462203024, 0.9719222462203024, 0.9719222462203024]","[0.9453781512605042, 0.9533898305084746, 0.9533898305084746, 0.9533898305084746, 0.9533898305084746, 0.9533898305084746, 0.9533898305084746, 0.9533898305084746, 0.9533898305084746, 0.9533898305084746]",1.0,0.4519774011299435,0.6225680933852135
"[0.9911582670203359, 0.9920424403183024, 0.9929266136162688, 0.9938107869142352, 0.9946949602122016, 0.9964633068081344, 0.9964633068081344, 0.9946949602122016, 0.995579133510168, 0.995579133510168]","[0.9705627705627705, 0.9824868651488616, 0.9850877192982456, 0.9872639437856829, 0.9894459102902374, 0.9912049252418645, 0.9912049252418645, 0.9903169014084507, 0.9907611086669599, 0.9911971830985915]","[0.9508057675996607, 0.9731136166522116, 0.9773716275021758, 0.9808027923211169, 0.984251968503937, 0.9860017497812773, 0.9860017497812773, 0.985977212971078, 0.9859894921190894, 0.9868536371603857]",0.9494640122511485,0.8757062146892656,0.9110947832476115
"[0.9302325581395349, 0.9302325581395349, 0.9534883720930233, 0.9534883720930233, 0.9767441860465116, 0.9767441860465116, 1.0, 1.0, 1.0, 1.0]","[0.689655172413793, 0.7207207207207207, 0.9010989010989011, 0.942528735632184, 0.9545454545454545, 0.9655172413793104, 1.0, 1.0, 1.0, 1.0]","[0.547945205479452, 0.5882352941176471, 0.8541666666666666, 0.9318181818181818, 0.9333333333333333, 0.9545454545454546, 1.0, 1.0, 1.0, 1.0]",1.0,0.4322033898305085,0.6035502958579877
"[0.9307692307692308, 0.9538461538461539, 0.9615384615384616, 0.9615384615384616, 0.9615384615384616, 0.9615384615384616, 0.9615384615384616, 0.9615384615384616, 0.9615384615384616, 0.9615384615384616]","[0.9236641221374045, 0.9219330855018588, 0.9191176470588236, 0.9191176470588236, 0.9259259259259259, 0.9259259259259259, 0.9225092250922509, 0.9191176470588236, 0.9225092250922509, 0.9225092250922509]","[0.9166666666666666, 0.8920863309352518, 0.8802816901408451, 0.8802816901408451, 0.8928571428571429, 0.8928571428571429, 0.8865248226950354, 0.8802816901408451, 0.8865248226950354, 0.8865248226950354]",0.9714285714285714,0.6242937853107344,0.7601031814273425
"[0.9578783151326054, 0.9578783151326054, 0.953198127925117, 0.9500780031201248, 0.953198127925117, 0.9547581903276131, 0.9547581903276131, 0.9547581903276131, 0.9547581903276131, 0.9547581903276131]","[0.7796825396825395, 0.819212808539026, 0.8551434569629112, 0.8845315904139434, 0.9058561897702002, 0.9175412293853074, 0.9237735849056604, 0.9315068493150684, 0.9372128637059725, 0.940814757878555]","[0.6573875802997858, 0.7156177156177156, 0.7753807106598984, 0.8274456521739131, 0.8629943502824858, 0.8831168831168831, 0.8947368421052632, 0.9093610698365527, 0.9203007518796993, 0.9272727272727272]",1.0,0.4872881355932203,0.6552706552706548
