dataset_nimda_513_5_rrc04.csv_recall,dataset_nimda_513_5_rrc04.csv_f1,dataset_nimda_513_5_rrc04.csv_precision,all_files_precision,all_files_recall,all_files_f1
"[0.9473684210526315, 0.9473684210526315, 0.9415204678362573, 0.935672514619883, 0.935672514619883]","[0.8503937007874016, 0.8756756756756756, 0.8821917808219178, 0.8913649025069639, 0.898876404494382]","[0.7714285714285715, 0.8140703517587939, 0.8298969072164949, 0.851063829787234, 0.8648648648648649]",0.9861111111111112,0.20056497175141244,0.33333333333333304
"[0.8837209302325582, 0.9069767441860465, 0.9069767441860465, 0.9069767441860465, 0.9069767441860465]","[0.8941176470588236, 0.8863636363636364, 0.8863636363636364, 0.8666666666666666, 0.8666666666666666]","[0.9047619047619048, 0.8666666666666667, 0.8666666666666667, 0.8297872340425532, 0.8297872340425532]",0.9858490566037735,0.2951977401129944,0.45434782608695606
"[0.9000884173297966, 0.9292661361626879, 0.9549071618037135, 0.9708222811671088, 0.9805481874447391]","[0.8840642640034737, 0.905254091300603, 0.9262435677530018, 0.9453293155402498, 0.9630916196265741]","[0.8686006825938567, 0.8824517212426533, 0.8992506244796004, 0.9211409395973155, 0.9462457337883959]",0.8966521106259098,0.8700564971751412,0.8831541218637987
"[0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163]","[0.8906560636182902, 0.9237113402061856, 0.9431578947368421, 0.9511677282377919, 0.9511677282377919]","[0.8115942028985508, 0.8682170542635659, 0.9032258064516129, 0.9180327868852459, 0.9180327868852459]",0.9841269841269841,0.6129943502824858,0.7554395126196688
"[0.8245614035087719, 0.8070175438596491, 0.8187134502923976, 0.8245614035087719, 0.8362573099415205]","[0.5651302605210421, 0.6301369863013698, 0.6812652068126521, 0.6997518610421836, 0.7277353689567428]","[0.4298780487804878, 0.5168539325842697, 0.5833333333333334, 0.6077586206896551, 0.6441441441441441]",1.0,0.07909604519774012,0.14659685863874333
"[0.9964633068081344, 0.9752431476569408, 0.9893899204244032, 0.9832007073386384, 0.9885057471264368]","[0.9023218574859889, 0.9666958808063103, 0.9487070792708774, 0.9690631808278867, 0.9604810996563574]","[0.8244330651060717, 0.9582971329278888, 0.9112377850162866, 0.9553264604810997, 0.934001670843776]",0.9779874213836478,0.4392655367231638,0.6062378167641321
"[0.9964633068081344, 0.9840848806366048, 0.9964633068081344, 0.986737400530504, 0.9964633068081344]","[0.9249076733688962, 0.9716281099956351, 0.944677284157586, 0.9768052516411379, 0.9538721963605586]","[0.8629402756508423, 0.9594827586206897, 0.8980079681274901, 0.9670710571923743, 0.9147727272727273]",0.9771784232365145,0.6652542372881356,0.7915966386554617
"[0.956386292834891, 0.9532710280373832, 0.9517133956386293, 0.9517133956386293, 0.9532710280373832]","[0.7892030848329048, 0.8010471204188482, 0.8184862692565306, 0.8445058742225293, 0.8637967537050106]","[0.6717724288840262, 0.690744920993228, 0.717978848413631, 0.7590062111801242, 0.7896774193548387]",0.9775910364145658,0.4929378531073446,0.6553990610328633
"[0.9473684210526315, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737]","[0.8421052631578948, 0.8439306358381503, 0.8488372093023255, 0.8538011695906433, 0.869047619047619]","[0.7578947368421053, 0.7525773195876289, 0.7604166666666666, 0.7684210526315789, 0.7934782608695652]",0.9748603351955307,0.4929378531073446,0.6547842401500933
"[0.9204368174726989, 0.9188767550702028, 0.9173166926677067, 0.9173166926677067, 0.9173166926677067]","[0.8865514650638618, 0.8958174904942966, 0.8970251716247138, 0.8977099236641221, 0.9018404907975459]","[0.855072463768116, 0.8738872403560831, 0.8776119402985074, 0.8789237668161435, 0.8868778280542986]",0.990909090909091,0.461864406779661,0.6300578034682076
"[0.9, 0.9153846153846154, 0.9153846153846154, 0.9153846153846154, 0.9230769230769231]","[0.8357142857142857, 0.85, 0.8592057761732852, 0.8623188405797102, 0.8727272727272727]","[0.78, 0.7933333333333333, 0.8095238095238095, 0.815068493150685, 0.8275862068965517]",0.9829351535836177,0.4067796610169492,0.575424575424575
"[0.9090909090909091, 0.9090909090909091, 0.9090909090909091, 0.9090909090909091, 0.9090909090909091]","[0.7547169811320754, 0.7766990291262135, 0.7843137254901961, 0.792079207920792, 0.8163265306122449]","[0.6451612903225806, 0.6779661016949152, 0.6896551724137931, 0.7017543859649122, 0.7407407407407407]",0.9838709677419355,0.3446327683615819,0.5104602510460247
"[0.8682170542635659, 0.875968992248062, 0.8837209302325582, 0.8837209302325582, 0.8837209302325582]","[0.8421052631578947, 0.8432835820895523, 0.8351648351648352, 0.8351648351648352, 0.8351648351648352]","[0.8175182481751825, 0.8129496402877698, 0.7916666666666666, 0.7916666666666666, 0.7916666666666666]",0.9748201438848921,0.3827683615819209,0.5496957403651112
"[0.8857142857142857, 0.8857142857142857, 0.8571428571428571, 0.8571428571428571, 0.8571428571428571]","[0.4881889763779527, 0.5210084033613446, 0.5309734513274336, 0.5607476635514019, 0.606060606060606]","[0.33695652173913043, 0.36904761904761907, 0.38461538461538464, 0.4166666666666667, 0.46875]",1.0,0.1709039548022599,0.29191797346200216
"[0.8552631578947368, 0.8552631578947368, 0.881578947368421, 0.9078947368421053, 0.9078947368421053]","[0.9027777777777778, 0.8783783783783783, 0.8874172185430463, 0.8961038961038961, 0.8903225806451613]","[0.9558823529411765, 0.9027777777777778, 0.8933333333333333, 0.8846153846153846, 0.8734177215189873]",0.9785407725321889,0.3220338983050847,0.48459086078639696
"[0.9142857142857143, 0.9142857142857143, 0.9142857142857143, 0.9142857142857143, 0.9142857142857143]","[0.7804878048780487, 0.810126582278481, 0.8421052631578947, 0.8533333333333333, 0.8648648648648648]","[0.6808510638297872, 0.7272727272727273, 0.7804878048780488, 0.8, 0.8205128205128205]",0.9791666666666666,0.2655367231638418,0.41777777777777736
"[0.9559471365638766, 0.9691629955947136, 0.9691629955947136, 0.9691629955947136, 0.9691629955947136]","[0.9194915254237288, 0.9128630705394192, 0.9109730848861284, 0.9128630705394192, 0.9147609147609147]","[0.8857142857142857, 0.8627450980392157, 0.859375, 0.8627450980392157, 0.8661417322834646]",0.9763779527559056,0.3502824858757062,0.5155925155925152
"[0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9736842105263158, 0.9736842105263158]","[0.9419354838709677, 0.9419354838709677, 0.9299363057324841, 0.925, 0.9135802469135803]","[0.9240506329113924, 0.9240506329113924, 0.9012345679012346, 0.8809523809523809, 0.8604651162790697]",0.9653979238754326,0.3940677966101695,0.5596790371113336
"[0.9181286549707602, 0.9005847953216374, 0.9005847953216374, 0.9064327485380117, 0.9122807017543859]","[0.7235023041474654, 0.7719298245614035, 0.7938144329896907, 0.8072916666666665, 0.814621409921671]","[0.596958174904943, 0.6754385964912281, 0.7096774193548387, 0.7276995305164319, 0.7358490566037735]",0.9848484848484849,0.09180790960451977,0.1679586563307492
"[0.960352422907489, 0.9691629955947136, 0.9823788546255506, 0.9823788546255506, 0.9823788546255506]","[0.9498910675381265, 0.9341825902335457, 0.9330543933054393, 0.9330543933054393, 0.9330543933054393]","[0.9396551724137931, 0.9016393442622951, 0.8884462151394422, 0.8884462151394422, 0.8884462151394422]",0.9558823529411765,0.3672316384180791,0.5306122448979588
"[0.9274977895667551, 0.9593280282935456, 0.9814323607427056, 0.9858532272325375, 0.9902740937223696]","[0.9090121317157713, 0.9434782608695652, 0.961038961038961, 0.9678819444444444, 0.9739130434782609]","[0.8912489379779099, 0.9281437125748503, 0.9414758269720102, 0.9505541346973572, 0.9580838323353293]",0.9161184210526315,0.786723163841808,0.8465045592705163
"[0.9153846153846154, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231, 0.9230769230769231]","[0.7777777777777778, 0.8247422680412372, 0.8510638297872342, 0.8633093525179857, 0.8664259927797834]","[0.6761363636363636, 0.7453416149068323, 0.7894736842105263, 0.8108108108108109, 0.8163265306122449]",0.9686609686609686,0.480225988700565,0.6421152030217182
"[0.8857142857142857, 0.8857142857142857, 0.8857142857142857, 0.8857142857142857, 0.8857142857142857]","[0.4696969696969696, 0.5166666666666666, 0.5636363636363636, 0.6019417475728155, 0.6391752577319587]","[0.31958762886597936, 0.36470588235294116, 0.41333333333333333, 0.45588235294117646, 0.5]",1.0,0.192090395480226,0.3222748815165874
"[0.868421052631579, 0.881578947368421, 0.9078947368421053, 0.9342105263157895, 0.9342105263157895]","[0.88, 0.881578947368421, 0.8789808917197451, 0.8819875776397516, 0.8658536585365854]","[0.8918918918918919, 0.881578947368421, 0.8518518518518519, 0.8352941176470589, 0.8068181818181818]",0.9878048780487805,0.3432203389830508,0.5094339622641505
"[0.9485981308411215, 0.956386292834891, 0.956386292834891, 0.956386292834891, 0.956386292834891]","[0.8541374474053295, 0.8678445229681978, 0.8924418604651163, 0.8983174835405999, 0.9036055923473142]","[0.7767857142857143, 0.7943078913324709, 0.8365122615803815, 0.8468965517241379, 0.8563458856345886]",0.9654255319148937,0.5127118644067796,0.6697416974169736
"[0.9141965678627145, 0.9173166926677067, 0.9141965678627145, 0.9157566302652106, 0.9157566302652106]","[0.9134840218238504, 0.9137529137529138, 0.9141965678627145, 0.9157566302652106, 0.9150428682774746]","[0.9127725856697819, 0.9102167182662538, 0.9141965678627145, 0.9157566302652106, 0.9143302180685359]",0.9682539682539683,0.4307909604519774,0.596285434995112
"[0.9318181818181818, 0.9318181818181818, 0.9090909090909091, 0.9090909090909091, 0.9090909090909091]","[0.7192982456140351, 0.7522935779816513, 0.7547169811320754, 0.7547169811320754, 0.761904761904762]","[0.5857142857142857, 0.6307692307692307, 0.6451612903225806, 0.6451612903225806, 0.6557377049180327]",0.983402489626556,0.3347457627118644,0.4994731296101155
"[0.8682170542635659, 0.875968992248062, 0.8992248062015504, 0.8992248062015504, 0.9147286821705426]","[0.8452830188679246, 0.8464419475655431, 0.8560885608856088, 0.8560885608856088, 0.8676470588235293]","[0.8235294117647058, 0.8188405797101449, 0.8169014084507042, 0.8169014084507042, 0.8251748251748252]",0.9704797047970479,0.3714689265536723,0.5372829417773234
"[0.9964633068081344, 0.9849690539345711, 0.9964633068081344, 0.9893899204244032, 0.9964633068081344]","[0.9085046352277307, 0.9720767888307156, 0.9546802202456587, 0.9760139555167903, 0.9648972602739726]","[0.8348148148148148, 0.9595176571920758, 0.916260162601626, 0.9629948364888123, 0.9352697095435685]",0.9747706422018348,0.6002824858757062,0.7430069930069925
"[0.8576480990274093, 0.9964633068081344, 0.964633068081344, 0.9964633068081344, 0.9752431476569408]","[0.9220532319391636, 0.9096045197740114, 0.9741071428571428, 0.9438860971524288, 0.9778368794326241]","[0.9969167523124358, 0.8366740905716407, 0.9837691614066727, 0.8965791567223548, 0.9804444444444445]",1.0,0.4096045197740113,0.5811623246492982
"[0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737]","[0.9240506329113923, 0.9240506329113923, 0.9125000000000001, 0.906832298136646, 0.906832298136646]","[0.8902439024390244, 0.8902439024390244, 0.8690476190476191, 0.8588235294117647, 0.8588235294117647]",0.9935897435897436,0.4378531073446328,0.6078431372549016
"[0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737]","[0.8795180722891566, 0.8795180722891566, 0.8848484848484848, 0.8848484848484848, 0.8902439024390244]","[0.8111111111111111, 0.8111111111111111, 0.8202247191011236, 0.8202247191011236, 0.8295454545454546]",0.9935691318327974,0.4364406779661017,0.6064769381746806
"[0.9302325581395349, 0.9302325581395349, 0.9534883720930233, 0.9767441860465116, 0.9767441860465116]","[0.8080808080808081, 0.8333333333333334, 0.845360824742268, 0.8659793814432991, 0.875]","[0.7142857142857143, 0.7547169811320755, 0.7592592592592593, 0.7777777777777778, 0.7924528301886793]",0.993103448275862,0.4067796610169492,0.577154308617234
"[0.9691629955947136, 0.9691629955947136, 0.9691629955947136, 0.9691629955947136, 0.9691629955947136]","[0.9205020920502092, 0.9224318658280923, 0.9243697478991597, 0.9243697478991597, 0.9243697478991597]","[0.8764940239043825, 0.88, 0.8835341365461847, 0.8835341365461847, 0.8835341365461847]",0.9930555555555556,0.403954802259887,0.5742971887550197
"[0.9415204678362573, 0.9415204678362573, 0.935672514619883, 0.935672514619883, 0.935672514619883]","[0.8518518518518519, 0.8821917808219178, 0.8888888888888888, 0.8963585434173669, 0.9065155807365438]","[0.7777777777777778, 0.8298969072164949, 0.8465608465608465, 0.8602150537634409, 0.8791208791208791]",0.9907834101382489,0.3036723163841808,0.46486486486486445
"[0.9647577092511013, 0.9779735682819384, 0.9823788546255506, 0.9823788546255506, 0.9823788546255506]","[0.9668874172185431, 0.9652173913043478, 0.9674620390455531, 0.9653679653679653, 0.9653679653679653]","[0.9690265486725663, 0.9527896995708155, 0.9529914529914529, 0.948936170212766, 0.948936170212766]",0.9660574412532638,0.5225988700564972,0.6782768102658107
"[0.9142857142857143, 0.9142857142857143, 0.9142857142857143, 0.9142857142857143, 0.9142857142857143]","[0.6881720430107526, 0.7356321839080461, 0.7804878048780487, 0.8, 0.810126582278481]","[0.5517241379310345, 0.6153846153846154, 0.6808510638297872, 0.7111111111111111, 0.7272727272727273]",0.9921568627450981,0.3573446327683616,0.5254413291796465
"[0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737]","[0.9542483660130718, 0.935897435897436, 0.9240506329113923, 0.9182389937106917, 0.9182389937106917]","[0.948051948051948, 0.9125, 0.8902439024390244, 0.8795180722891566, 0.8795180722891566]",0.989247311827957,0.3898305084745763,0.5592705167173248
"[0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737, 0.9605263157894737]","[0.8902439024390244, 0.8957055214723926, 0.9012345679012346, 0.9012345679012346, 0.9012345679012346]","[0.8295454545454546, 0.8390804597701149, 0.8488372093023255, 0.8488372093023255, 0.8488372093023255]",0.9926470588235294,0.3813559322033898,0.5510204081632649
"[0.9691629955947136, 0.9691629955947136, 0.9691629955947136, 0.9691629955947136, 0.9691629955947136]","[0.9205020920502092, 0.9243697478991597, 0.9243697478991597, 0.9243697478991597, 0.9243697478991597]","[0.8764940239043825, 0.8835341365461847, 0.8835341365461847, 0.8835341365461847, 0.8835341365461847]",0.9886363636363636,0.3686440677966102,0.5370370370370366
"[0.8914728682170543, 0.8914728682170543, 0.8992248062015504, 0.9069767441860465, 0.9147286821705426]","[0.8424908424908425, 0.8363636363636364, 0.8405797101449275, 0.8478260869565216, 0.8550724637681161]","[0.7986111111111112, 0.7876712328767124, 0.7891156462585034, 0.7959183673469388, 0.8027210884353742]",0.9664429530201343,0.4067796610169492,0.5725646123260433
"[0.9318181818181818, 0.9318181818181818, 0.9318181818181818, 0.9318181818181818, 0.9318181818181818]","[0.803921568627451, 0.82, 0.8282828282828283, 0.8282828282828283, 0.8282828282828283]","[0.7068965517241379, 0.7321428571428571, 0.7454545454545455, 0.7454545454545455, 0.7454545454545455]",0.9877049180327869,0.3403954802259887,0.5063025210084029
"[0.9398762157382847, 0.9717064544650752, 0.9849690539345711, 0.9920424403183024, 0.9938107869142352]","[0.902376910016978, 0.9490500863557859, 0.9733508082131936, 0.9824868651488616, 0.9829470922606034]","[0.8677551020408163, 0.9274261603375528, 0.9620034542314335, 0.9731136166522116, 0.972318339100346]",0.9390625,0.8488700564971752,0.8916913946587532
"[0.9501557632398754, 0.9532710280373832, 0.9548286604361371, 0.9548286604361371, 0.9532710280373832]","[0.8905109489051094, 0.8973607038123167, 0.9108469539375929, 0.9204204204204205, 0.9272727272727272]","[0.8379120879120879, 0.8476454293628809, 0.8707386363636364, 0.8884057971014493, 0.9026548672566371]",0.9605263157894737,0.6186440677966102,0.7525773195876284
"[0.9911894273127754, 0.9911894273127754, 0.9911894273127754, 0.9911894273127754, 0.9911894273127754]","[0.9355509355509355, 0.9594882729211087, 0.9615384615384616, 0.9635974304068523, 0.967741935483871]","[0.8858267716535433, 0.9297520661157025, 0.9336099585062241, 0.9375, 0.9453781512605042]",0.9821958456973294,0.4675141242937853,0.6334928229665067
"[0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163]","[0.9180327868852459, 0.939203354297694, 0.9411764705882353, 0.9431578947368421, 0.9511677282377919]","[0.8582375478927203, 0.896, 0.8995983935742972, 0.9032258064516129, 0.9180327868852459]",1.0,0.3686440677966102,0.5386996904024763
"[0.9415204678362573, 0.9473684210526315, 0.9473684210526315, 0.9473684210526315, 0.9473684210526315]","[0.8821917808219178, 0.9025069637883008, 0.9101123595505618, 0.9204545454545454, 0.9230769230769231]","[0.8298969072164949, 0.8617021276595744, 0.8756756756756757, 0.8950276243093923, 0.9]",1.0,0.3064971751412429,0.4691891891891888
"[0.9210526315789473, 0.9210526315789473, 0.9342105263157895, 0.9342105263157895, 0.9342105263157895]","[0.9032258064516129, 0.8974358974358975, 0.8930817610062893, 0.8930817610062893, 0.8930817610062893]","[0.8860759493670886, 0.875, 0.8554216867469879, 0.8554216867469879, 0.8554216867469879]",1.0,0.384180790960452,0.5551020408163261
"[0.8857142857142857, 0.8571428571428571, 0.8571428571428571, 0.8571428571428571, 0.8571428571428571]","[0.5299145299145299, 0.5454545454545455, 0.6185567010309277, 0.6521739130434783, 0.689655172413793]","[0.3780487804878049, 0.4, 0.4838709677419355, 0.5263157894736842, 0.5769230769230769]",1.0,0.19915254237288135,0.3321554770318018
"[0.8461538461538461, 0.9153846153846154, 0.9307692307692308, 0.9307692307692308, 0.9307692307692308]","[0.9016393442622951, 0.9224806201550388, 0.9272030651340997, 0.9272030651340997, 0.9236641221374045]","[0.9649122807017544, 0.9296875, 0.9236641221374046, 0.9236641221374046, 0.9166666666666666]",0.9771241830065359,0.422316384180791,0.5897435897435893
"[0.9438377535101404, 0.9360374414976599, 0.9297971918876755, 0.9266770670826833, 0.9266770670826833]","[0.8962962962962963, 0.9070294784580499, 0.9141104294478528, 0.9187935034802783, 0.9209302325581394]","[0.8533145275035261, 0.8797653958944281, 0.8989441930618401, 0.911042944785276, 0.9152542372881356]",0.9705882352941176,0.5127118644067796,0.6709796672828091
"[0.995579133510168, 0.9938107869142352, 0.995579133510168, 0.9929266136162688, 0.995579133510168]","[0.9740484429065743, 0.9816593886462882, 0.980836236933798, 0.9837932544897066, 0.9821194941125164]","[0.9534292972057579, 0.9698015530629853, 0.9665236051502146, 0.9748263888888888, 0.9690189328743546]",0.989247311827957,0.519774011299435,0.6814814814814809
"[0.9142857142857143, 0.9142857142857143, 0.9142857142857143, 0.9142857142857143, 0.9142857142857143]","[0.7272727272727272, 0.7710843373493975, 0.7710843373493975, 0.8205128205128205, 0.8205128205128205]","[0.6037735849056604, 0.6666666666666666, 0.6666666666666666, 0.7441860465116279, 0.7441860465116279]",1.0,0.327683615819209,0.49361702127659535
"[0.9946949602122016, 0.9540229885057471, 0.9964633068081344, 0.9354553492484527, 0.9964633068081344]","[0.9582623509369677, 0.9694519317160826, 0.9454697986577182, 0.9635701275045537, 0.9321753515301903]","[0.924404272801972, 0.9853881278538813, 0.8994413407821229, 0.9934272300469483, 0.8756798756798757]",0.9793103448275862,0.6016949152542372,0.7454068241469811
"[0.9069767441860465, 0.8837209302325582, 0.9069767441860465, 0.9302325581395349, 0.9534883720930233]","[0.6842105263157895, 0.6846846846846847, 0.7222222222222222, 0.7843137254901962, 0.8282828282828282]","[0.5492957746478874, 0.5588235294117647, 0.6, 0.6779661016949152, 0.7321428571428571]",0.9968454258675079,0.4463276836158192,0.6165853658536581
"[0.9064327485380117, 0.9064327485380117, 0.9064327485380117, 0.9005847953216374, 0.9122807017543859]","[0.6753812636165577, 0.7487922705314011, 0.7808564231738034, 0.7917737789203085, 0.8124999999999999]","[0.5381944444444444, 0.6378600823045267, 0.6858407079646017, 0.7064220183486238, 0.7323943661971831]",0.9924812030075187,0.1864406779661017,0.3139120095124849
"[0.9770114942528736, 0.9770114942528736, 0.9849690539345711, 0.9911582670203359, 0.9946949602122016]","[0.9189189189189189, 0.9558823529411765, 0.9665943600867678, 0.9752066115702479, 0.979538528515455]","[0.8673469387755102, 0.9356477561388654, 0.948892674616695, 0.9597602739726028, 0.9648370497427101]",0.9248826291079812,0.8347457627118644,0.87750556792873
"[0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163, 0.986784140969163]","[0.8389513108614232, 0.8732943469785575, 0.9068825910931175, 0.9180327868852459, 0.9313929313929314]","[0.7296416938110749, 0.7832167832167832, 0.8389513108614233, 0.8582375478927203, 0.8818897637795275]",0.9862258953168044,0.5056497175141242,0.6685340802987857
"[0.9823788546255506, 0.9823788546255506, 0.9823788546255506, 0.9823788546255506, 0.9823788546255506]","[0.8831683168316831, 0.895582329317269, 0.9120654396728017, 0.9158110882956879, 0.9195876288659792]","[0.802158273381295, 0.8228782287822878, 0.851145038167939, 0.8576923076923076, 0.8643410852713178]",0.9966555183946488,0.4209039548022599,0.5918570009930482
