dataset_nimda_513_5_rrc04.csv_recall,dataset_nimda_513_5_rrc04.csv_f1,dataset_nimda_513_5_rrc04.csv_precision,all_files_precision,all_files_recall,all_files_f1
[0.995579133510168],[0.9321192052980133],[0.8762645914396887],0.9945504087193461,0.5155367231638418,0.6790697674418599
[0.9605263157894737],[0.8342857142857143],[0.7373737373737373],0.9972375690607734,0.5098870056497176,0.6747663551401865
[0.8682170542635659],[0.7697594501718212],[0.691358024691358],0.9969040247678018,0.4548022598870056,0.6246362754607172
[0.986784140969163],[0.9237113402061856],[0.8682170542635659],0.9967637540453075,0.4350282485875706,0.6057030481809238
[0.9605263157894737],[0.8902439024390244],[0.8295454545454546],0.9967741935483871,0.4364406779661017,0.6070726915520624
[0.9142857142857143],[0.6808510638297872],[0.5423728813559322],0.9964028776978417,0.3912429378531073,0.5618661257606486
[0.9610963748894783],[0.9270788912579957],[0.8953871499176277],0.8945634266886326,0.7669491525423728,0.8258555133079842
[0.9605263157894737],[0.811111111111111],[0.7019230769230769],0.9160714285714285,0.7245762711864406,0.8091482649842264
[0.986784140969163],[0.8565965583173997],[0.7567567567567568],0.948051948051948,0.6186440677966102,0.7487179487179481
[0.9545454545454546],[0.631578947368421],[0.47191011235955055],0.9663461538461539,0.5677966101694916,0.7153024911032023
[0.9344773790951638],[0.8681159420289856],[0.8105548037889039],0.9940652818991098,0.4731638418079096,0.6411483253588511
[0.8596491228070176],[0.6074380165289256],[0.4696485623003195],0.9951456310679612,0.2895480225988701,0.4485776805251638
[0.8571428571428571],[0.5263157894736843],[0.379746835443038],0.9947368421052631,0.2669491525423729,0.42093541202672574
[0.935672514619883],[0.8767123287671232],[0.8247422680412371],0.994535519125683,0.2570621468926554,0.40852974186307484
[0.9964633068081344],[0.8888012618296529],[0.8021352313167259],0.904,0.7980225988700564,0.8477119279819948
[0.9230769230769231],[0.7142857142857142],[0.5825242718446602],0.9659863945578231,0.6016949152542372,0.7415143603133154
[0.9767441860465116],[0.694214876033058],[0.5384615384615384],0.9772727272727273,0.5466101694915254,0.7010869565217386
[0.986737400530504],[0.9620689655172414],[0.9386038687973086],0.9966442953020134,0.4194915254237288,0.5904572564612321
[0.9470404984423676],[0.8345916266300618],[0.7460122699386503],0.9864130434782609,0.5127118644067796,0.6747211895910775
[0.986784140969163],[0.8631984585741811],[0.7671232876712328],0.9970238095238095,0.4731638418079096,0.6417624521072792
[0.9605263157894737],[0.8588235294117647],[0.776595744680851],0.9909638554216867,0.4646892655367232,0.6326923076923072
[0.9681697612732095],[0.9431524547803618],[0.9193954659949622],0.9061433447098977,0.75,0.8207109737248836
[0.9428571428571428],[0.5365853658536585],[0.375],0.9533333333333334,0.6059322033898306,0.740932642487046
[0.9779735682819384],[0.9308176100628931],[0.888],0.9755501222493888,0.5635593220338984,0.7144136078782449
[0.9605263157894737],[0.8202247191011237],[0.7156862745098039],0.98,0.5536723163841808,0.7075812274368226
[0.8682170542635659],[0.759322033898305],[0.6746987951807228],0.9914772727272727,0.4929378531073446,0.6584905660377354
[0.9142857142857143],[0.6597938144329898],[0.5161290322580645],0.9907120743034056,0.4519774011299435,0.6207565470417067
[0.9313572542901716],[0.8747252747252747],[0.824585635359116],0.994269340974212,0.4901129943502825,0.6565752128666031
[0.9590643274853801],[0.830379746835443],[0.7321428571428571],0.996551724137931,0.4081920903954802,0.5791583166332661
[0.9605263157894737],[0.8957055214723926],[0.8390804597701149],0.9931740614334471,0.4110169491525424,0.581418581418581
[0.9],[0.8417266187050358],[0.7905405405405406],0.9965397923875432,0.4067796610169492,0.577733199598796
[0.9893899204244032],[0.9555935098206662],[0.9240297274979355],0.9967948717948718,0.4392655367231638,0.609803921568627
[0.9964633068081344],[0.9333333333333333],[0.8777258566978193],0.9720430107526882,0.6384180790960452,0.7706734867860182
[0.9911894273127754],[0.9259259259259259],[0.8687258687258688],0.981042654028436,0.5847457627118644,0.7327433628318578
[0.9534883720930233],[0.6890756302521007],[0.5394736842105263],0.9815789473684211,0.5268361581920904,0.6856617647058818
[0.9532710280373832],[0.8488210818307905],[0.765],0.984,0.5211864406779662,0.6814404432132959
[0.9318181818181818],[0.6307692307692307],[0.47674418604651164],0.9830985915492958,0.4929378531073446,0.6566321730950135
[0.9605263157894737],[0.863905325443787],[0.7849462365591398],0.9912023460410557,0.4774011299435028,0.6444232602478547
[0.8713450292397661],[0.6182572614107884],[0.4790996784565916],0.9953488372093023,0.3022598870056497,0.4637053087757309
[0.9779735682819384],[0.9507494646680943],[0.925],0.9955555555555555,0.3163841807909605,0.4801714898177917
[0.8527131782945736],[0.8239700374531834],[0.7971014492753623],0.9958847736625515,0.3418079096045198,0.5089379600420606
[0.8571428571428571],[0.4878048780487805],[0.3409090909090909],0.995475113122172,0.3107344632768362,0.4736275565123786
[0.9078947368421053],[0.8679245283018868],[0.8313253012048193],0.9955357142857143,0.3149717514124294,0.47854077253218846
[0.9619805481874447],[0.9291204099060633],[0.8984310487200661],0.8967297762478486,0.7358757062146892,0.8083785880527535
[0.986784140969163],[0.8421052631578948],[0.7344262295081967],0.9279835390946503,0.6370056497175142,0.755443886097152
