,ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,dups,edit_distance_avg,edit_distance_dict_0_,edit_distance_dict_10_,edit_distance_dict_11_,edit_distance_dict_12_,edit_distance_dict_13_,edit_distance_dict_14_,edit_distance_dict_15_,edit_distance_dict_16_,edit_distance_dict_17_,edit_distance_dict_18_,edit_distance_dict_19_,edit_distance_dict_1_,edit_distance_dict_2_,edit_distance_dict_3_,edit_distance_dict_4_,edit_distance_dict_5_,edit_distance_dict_6_,edit_distance_dict_7_,edit_distance_dict_8_,edit_distance_dict_9_,edit_distance_max,edit_distance_unique_dict_0_,edit_distance_unique_dict_10_,edit_distance_unique_dict_11_,edit_distance_unique_dict_12_,edit_distance_unique_dict_13_,edit_distance_unique_dict_14_,edit_distance_unique_dict_15_,edit_distance_unique_dict_16_,edit_distance_unique_dict_17_,edit_distance_unique_dict_18_,edit_distance_unique_dict_19_,edit_distance_unique_dict_1_,edit_distance_unique_dict_2_,edit_distance_unique_dict_3_,edit_distance_unique_dict_4_,edit_distance_unique_dict_5_,edit_distance_unique_dict_6_,edit_distance_unique_dict_7_,edit_distance_unique_dict_8_,edit_distance_unique_dict_9_,flaps,imp_wd_dpath,imp_wd_spath,nadas,news,number_rare_ases,origin_0_,origin_1_,origin_2_,origin_changes,rare_ases_avg,rare_ases_max,timestamp,unique_as_path_avg,unique_as_path_max,class
167,459,427,2327,4,15,158,1.3015370705,883,2,4,2,0,0,0,0,0,0,0,509,464,190,86,29,19,14,7,3,12,883,2,4,2,0,0,0,0,0,0,0,509,464,190,86,29,19,14,7,3,147,1180,545,182,97,1,1067,1,188,44,0.0004297379,1,2001-07-22 14:06:57,4,11,0
168,463,505,2488,3,14,291,1.4531668153,1012,2,5,1,0,0,0,0,0,0,0,371,219,430,72,62,31,17,11,9,12,1012,2,5,1,0,0,0,0,0,0,0,371,219,430,72,62,31,17,11,9,192,1132,505,122,217,0,846,0,131,51,0,0,2001-07-22 14:11:57,3,9,0
169,349,262,1961,7,13,235,1.0056730273,1012,0,3,0,0,0,0,0,0,0,0,403,260,154,53,23,17,10,3,1,11,1012,0,3,0,0,0,0,0,0,0,0,403,260,154,53,23,17,10,3,1,202,814,548,140,13,0,844,0,152,51,0,0,2001-07-22 14:16:57,5,10,0
170,392,395,2101,5,15,202,1.0979911808,991,4,4,0,0,0,0,0,0,0,0,463,333,140,42,14,12,17,10,11,11,991,4,4,0,0,0,0,0,0,0,0,463,333,140,42,14,12,17,10,11,164,939,601,135,60,0,875,0,117,57,0,0,2001-07-22 14:21:57,5,10,0
171,308,441,2042,6,17,175,1.3385909569,812,2,3,0,0,0,0,0,0,0,0,487,252,162,73,24,28,40,15,4,11,812,2,3,0,0,0,0,0,0,0,0,487,252,162,73,24,28,40,15,4,114,976,506,131,122,0,934,0,99,45,0,0,2001-07-22 14:26:57,6,9,0
172,442,531,3211,7,17,458,1.0162074554,1678,1,4,1,0,0,0,0,0,0,0,533,433,254,102,32,18,7,15,7,12,1678,1,4,1,0,0,0,0,0,0,0,533,433,254,102,32,18,7,15,7,342,1211,839,235,107,0,1217,0,127,40,0,0,2001-07-22 14:31:57,7,12,0
173,364,595,2678,3,13,144,1.136425648,852,0,3,0,0,0,0,0,0,0,0,626,441,204,46,12,5,8,2,0,11,852,0,3,0,0,0,0,0,0,0,0,626,441,204,46,12,5,8,2,0,134,1149,552,220,442,0,800,0,154,140,0,0,2001-07-22 14:36:57,3,9,0
174,430,459,2182,5,17,192,1.3984413054,792,1,9,8,1,1,0,0,0,0,0,498,350,244,81,44,10,7,7,0,14,792,1,9,8,1,1,0,0,0,0,0,498,350,244,81,44,10,7,7,0,179,1123,389,170,115,0,973,0,180,50,0,0,2001-07-22 14:41:57,5,10,0
175,371,328,5306,4,18,262,0.6961551548,1851,0,4,0,0,0,0,0,0,0,0,573,258,163,53,21,7,7,2,0,11,1851,0,4,0,0,0,0,0,0,0,0,573,258,163,53,21,7,7,2,0,183,970,1367,157,2353,0,1502,0,269,77,0,0,2001-07-22 14:46:57,4,11,0
176,542,570,2547,7,16,254,1.2685571309,921,1,3,4,0,0,0,0,0,0,0,641,460,208,97,30,10,16,7,0,12,921,1,3,4,0,0,0,0,0,0,0,641,460,208,97,30,10,16,7,0,177,1304,445,218,96,0,996,0,278,95,0,0,2001-07-22 14:51:57,7,10,0
177,430,451,2356,3,15,225,1.2787472036,928,3,5,0,0,0,0,0,0,0,0,611,309,166,121,53,8,11,8,12,11,928,3,5,0,0,0,0,0,0,0,0,611,309,166,121,53,8,11,8,12,167,1148,494,201,106,0,1008,0,171,49,0,0,2001-07-22 14:56:57,3,11,0
178,702,758,3223,4,17,276,2.0283946123,974,4,7,2,4,2,0,0,0,0,0,424,351,234,412,247,21,26,19,20,14,974,4,7,2,4,2,0,0,0,0,0,424,351,234,412,247,21,26,19,20,136,1629,527,179,445,0,1209,0,235,254,0,0,2001-07-22 15:01:57,4,12,0
179,451,315,1569,4,19,104,1.9510067114,492,3,6,3,3,1,2,0,0,0,0,303,256,126,119,116,19,14,12,15,15,492,3,6,3,3,1,2,0,0,0,0,303,256,126,119,116,19,14,12,15,92,903,275,116,72,0,858,0,98,86,0,0,2001-07-22 15:06:57,4,13,0
180,413,634,2671,3,20,251,1.589976322,1206,1,3,0,0,3,5,2,0,0,0,334,347,160,208,150,76,27,6,6,16,1206,1,3,0,0,3,5,2,0,0,0,334,347,160,208,150,76,27,6,6,216,1235,715,117,102,0,999,0,143,135,0,0,2001-07-22 15:11:57,3,14,0
181,386,412,3718,8,16,363,0.924773022,1655,2,3,0,3,0,0,0,0,0,0,734,320,208,105,21,12,9,6,6,13,1655,2,3,0,3,0,0,0,0,0,0,734,320,208,105,21,12,9,6,6,301,1340,960,120,625,0,975,0,145,462,0,0,2001-07-22 15:16:57,8,10,0
182,440,289,3302,3,19,162,1.1204630788,1181,3,4,0,2,0,0,0,0,0,0,1213,411,234,100,11,9,8,1,19,13,1181,3,4,0,2,0,0,0,0,0,0,1213,411,234,100,11,9,8,1,19,98,1904,901,131,103,1,888,0,118,875,0.0003028468,1,2001-07-22 15:21:57,3,10,0
183,315,316,2581,6,17,341,0.9081125828,1433,0,4,0,0,0,0,0,0,0,0,388,281,182,69,13,21,14,10,1,11,1433,0,4,0,0,0,0,0,0,0,0,388,281,182,69,13,21,14,10,1,231,871,832,141,135,0,985,0,135,34,0,0,2001-07-22 15:26:57,6,12,0
184,245,284,1253,7,15,117,1.6381742739,494,4,3,0,0,0,0,0,0,0,0,244,152,131,93,12,14,25,28,5,11,494,4,3,0,0,0,0,0,0,0,0,244,152,131,93,12,14,25,28,5,74,627,270,117,43,0,742,0,74,58,0,0,2001-07-22 15:31:57,7,12,0
185,357,304,1813,3,19,105,1.2327438677,887,4,6,4,2,0,1,0,0,0,0,373,196,138,64,12,25,16,16,9,15,887,4,6,4,2,0,1,0,0,0,0,373,196,138,64,12,25,16,16,9,190,747,547,164,50,1,923,0,86,70,0.000551572,1,2001-07-22 15:36:57,3,12,0
186,613,821,4072,6,22,461,1.2125109617,1202,10,15,2,1,2,0,0,0,0,0,1285,486,285,66,19,10,18,19,1,14,1202,10,15,2,1,2,0,0,0,0,0,1285,486,285,66,19,10,18,19,1,228,2111,481,140,631,0,1046,1,117,71,0,0,2001-07-22 15:41:57,6,15,0
187,590,520,2646,7,14,325,1.3008631319,983,9,7,1,0,0,0,0,0,0,0,624,426,264,52,11,4,10,17,25,12,983,9,7,1,0,0,0,0,0,0,0,624,426,264,52,11,4,10,17,25,108,1376,507,117,183,0,875,0,197,60,0,0,2001-07-22 15:46:57,6,13,0
188,642,626,5889,3,21,221,0.7378027378,3782,5,4,1,0,0,0,0,0,0,0,951,443,227,123,57,20,17,48,20,12,3782,5,4,1,0,0,0,0,0,0,0,951,443,227,123,57,20,17,48,20,179,1672,3325,301,171,0,1883,0,213,47,0,0,2001-07-22 15:51:57,3,15,0
189,547,574,2906,3,23,158,1.4979362101,849,0,4,0,0,0,0,0,0,0,0,774,522,238,139,50,30,44,13,2,11,849,0,4,0,0,0,0,0,0,0,0,774,522,238,139,50,30,44,13,2,108,1563,529,307,160,0,1061,0,148,79,0,0,2001-07-22 15:56:57,3,15,0
190,552,504,2307,9,19,188,1.9818758496,780,23,21,1,0,5,7,22,2,0,0,493,338,231,131,67,38,15,11,22,17,780,23,21,1,0,5,7,22,2,0,0,493,338,231,131,67,38,15,11,22,142,1273,423,181,89,0,1174,0,243,123,0,0,2001-07-22 16:01:57,6,13,0
191,384,340,1941,5,20,145,1.6349809886,740,19,47,13,1,1,0,0,0,0,0,505,240,132,79,22,11,12,8,11,14,740,19,47,13,1,1,0,0,0,0,0,505,240,132,79,22,11,12,8,11,132,916,424,224,97,0,960,0,200,94,0,0,2001-07-22 16:06:57,5,14,0
192,406,421,3296,7,26,289,0.9866275277,1636,11,4,0,1,1,1,0,0,0,0,624,484,153,76,24,18,23,5,5,15,1636,11,4,0,1,1,1,0,0,0,0,624,484,153,76,24,18,23,5,5,258,1235,1047,237,227,0,967,0,154,127,0,0,2001-07-22 16:11:57,7,16,0
193,549,1592,5577,3,17,421,1.5624519107,1187,27,51,16,6,1,1,0,0,0,0,1394,728,239,88,80,16,13,12,40,15,1187,27,51,16,6,1,1,0,0,0,0,1394,728,239,88,80,16,13,12,40,146,2257,578,497,836,3,1851,0,189,58,0.0005379236,1,2001-07-22 16:16:57,3,13,0
194,400,444,2799,7,16,318,1.1503551697,1410,17,6,3,2,1,1,0,0,0,0,426,233,243,82,76,9,7,6,12,15,1410,17,6,3,2,1,1,0,0,0,0,426,233,243,82,76,9,7,6,12,165,1002,899,150,265,0,950,0,95,53,0,0,2001-07-22 16:21:57,5,11,0
195,661,692,3093,5,16,164,1.6371648917,767,11,28,1,1,0,0,0,0,0,0,755,695,234,128,32,22,34,9,6,13,767,11,28,1,1,0,0,0,0,0,0,755,695,234,128,32,22,34,9,6,146,1768,433,212,293,0,1048,0,108,41,0,0,2001-07-22 16:26:57,5,11,0
196,918,458,4847,5,15,285,1.2668079952,1478,2,7,7,2,1,1,0,0,0,0,488,728,407,159,6,1,10,5,0,15,1478,2,7,7,2,1,1,0,0,0,0,488,728,407,159,6,1,10,5,0,178,1685,964,190,1525,0,1192,0,163,73,0,0,2001-07-22 16:31:57,5,10,0
197,302,1579,4171,8,14,982,1.3975754577,1706,6,4,0,1,1,0,2,0,0,0,632,643,799,165,35,22,13,4,9,16,1706,6,4,0,1,1,0,2,0,0,0,632,643,799,165,35,22,13,4,9,216,2024,462,358,59,1,1418,0,194,57,0.0002397507,1,2001-07-22 16:36:57,5,10,0
198,279,537,3339,3,16,142,1.0143054915,1066,2,3,0,0,0,0,0,0,0,0,415,482,114,42,19,13,7,2,2,11,1066,2,3,0,0,0,0,0,0,0,0,415,482,114,42,19,13,7,2,2,139,970,758,158,1163,1,1082,0,181,75,0.0002994909,1,2001-07-22 16:41:57,3,11,0
199,435,898,2961,3,17,231,1.5517977928,896,37,21,2,0,1,0,0,0,0,0,655,854,181,86,35,14,15,2,10,14,896,37,21,2,0,1,0,0,0,0,0,655,854,181,86,35,14,15,2,10,116,1747,523,192,144,1,941,0,282,141,0.0003377237,1,2001-07-22 16:46:57,3,13,0
200,304,255,1722,12,17,185,1.1273729333,779,8,8,1,0,0,1,0,0,0,0,419,207,125,46,14,5,12,2,6,15,779,8,8,1,0,0,1,0,0,0,0,419,207,125,46,14,5,12,2,6,205,780,351,112,81,0,860,3,128,60,0,0,2001-07-22 16:51:57,11,13,0
201,491,525,2916,5,14,224,1.154848601,1200,5,3,0,0,0,0,0,0,0,0,652,311,265,106,21,12,15,16,3,11,1200,5,3,0,0,0,0,0,0,0,0,652,311,265,106,21,12,15,16,3,239,1147,699,300,183,0,962,22,185,66,0,0,2001-07-22 16:56:57,5,13,0
202,510,270,1853,4,18,107,1.5581962218,560,0,3,0,3,0,0,0,0,0,0,522,188,145,110,39,15,36,5,15,13,560,0,3,0,3,0,0,0,0,0,0,522,188,145,110,39,15,36,5,15,77,973,358,126,162,0,805,0,130,47,0,0,2001-07-22 17:01:57,4,12,0
203,475,492,2626,4,17,182,1.3972081218,908,1,6,0,0,0,0,0,0,0,0,567,412,257,77,76,47,9,4,0,11,908,1,6,0,0,0,0,0,0,0,0,567,412,257,77,76,47,9,4,0,240,1258,424,260,229,0,944,0,170,69,0,0,2001-07-22 17:06:57,4,13,0
204,433,482,2070,5,13,133,1.3949044586,811,4,6,0,0,0,0,0,0,0,0,492,327,175,122,75,7,14,5,3,11,811,4,6,0,0,0,0,0,0,0,0,492,327,175,122,75,7,14,5,3,163,961,458,326,26,0,786,0,132,80,0,0,2001-07-22 17:11:57,5,9,0
205,842,595,3374,3,16,301,1.4149908592,1147,2,3,2,2,2,0,1,0,0,0,806,816,207,149,64,58,13,7,3,16,1147,2,3,2,2,2,0,1,0,0,0,806,816,207,149,64,58,13,7,3,109,2024,718,130,74,0,840,0,187,70,0,0,2001-07-22 17:16:57,3,10,0
206,806,997,4247,5,17,378,1.2084220487,2020,4,8,2,0,0,0,0,0,0,0,422,1155,388,157,23,25,17,6,0,12,2020,4,8,2,0,0,0,0,0,0,0,422,1155,388,157,23,25,17,6,0,342,2089,1255,163,15,0,942,0,269,249,0,0,2001-07-22 17:21:57,5,12,0
207,414,432,2427,5,13,184,1.2422083704,971,3,5,3,0,0,0,0,0,0,0,525,315,282,92,23,9,15,1,2,12,971,3,5,3,0,0,0,0,0,0,0,525,315,282,92,23,9,15,1,2,147,1188,599,128,145,0,891,0,209,75,0,0,2001-07-22 17:26:57,5,13,0
208,397,318,3258,4,14,363,0.9165649166,1444,0,6,0,0,0,0,0,0,0,0,402,278,182,94,24,12,8,5,2,11,1444,0,6,0,0,0,0,0,0,0,0,402,278,182,94,24,12,8,5,2,288,915,762,129,786,0,1109,0,77,19,0,0,2001-07-22 17:31:57,4,10,0
209,1226,1308,4920,3,16,556,1.3954065798,1864,31,14,1,4,0,0,0,0,0,0,951,1245,419,177,51,25,17,20,14,13,1864,31,14,1,4,0,0,0,0,0,0,951,1245,419,177,51,25,17,20,14,385,2808,877,207,64,1,1420,2,167,61,0.000203252,1,2001-07-22 17:36:57,3,13,0
210,539,413,3596,9,16,510,0.9242471282,1873,5,6,0,0,0,0,0,0,0,0,560,307,312,103,22,12,14,4,3,11,1873,5,6,0,0,0,0,0,0,0,0,560,307,312,103,22,12,14,4,3,263,1163,1030,255,350,0,1266,3,237,53,0,0,2001-07-22 17:41:57,5,13,0
211,636,777,3718,4,15,427,1.2687700847,1692,5,5,2,0,0,0,0,0,0,0,553,473,404,168,15,47,16,25,18,12,1692,5,5,2,0,0,0,0,0,0,0,553,473,404,168,15,47,16,25,18,224,1537,974,261,249,0,1090,0,196,73,0,0,2001-07-22 17:46:57,4,11,0
212,556,564,2381,3,13,160,1.7176470588,788,0,4,0,0,0,0,0,0,0,0,484,207,443,189,172,1,7,0,0,11,788,0,4,0,0,0,0,0,0,0,0,484,207,443,189,172,1,7,0,0,121,1339,483,192,69,0,768,0,138,37,0,0,2001-07-22 17:51:57,3,9,0
213,777,415,2755,9,13,297,1.3364875095,1039,2,3,0,0,0,0,0,0,0,0,673,356,348,131,33,41,14,2,0,11,1039,2,3,0,0,0,0,0,0,0,0,673,356,348,131,33,41,14,2,0,155,1414,559,217,84,0,1090,0,183,88,0,0,2001-07-22 17:56:57,9,9,0
214,826,734,4729,2,15,362,1.1002097413,2089,0,3,0,0,0,0,0,0,0,0,793,811,330,154,47,34,16,10,4,11,2089,0,3,0,0,0,0,0,0,0,0,793,811,330,154,47,34,16,10,4,259,1970,1400,300,416,0,1255,0,173,112,0,0,2001-07-22 18:01:57,2,10,0
215,949,1127,4550,5,16,462,1.3972172352,1758,13,12,1,1,0,0,0,0,0,0,685,1232,494,155,27,15,48,8,7,13,1758,13,12,1,1,0,0,0,0,0,0,685,1232,494,155,27,15,48,8,7,221,2513,1017,243,80,0,1148,0,207,152,0,0,2001-07-22 18:06:57,5,12,0
216,1002,971,6480,4,13,611,1.1010007413,2484,0,3,2,0,0,0,0,0,0,0,1424,645,490,174,93,52,10,14,5,12,2484,0,3,2,0,0,0,0,0,0,0,1424,645,490,174,93,52,10,14,5,292,2559,1512,422,1064,0,1622,0,268,262,0,0,2001-07-22 18:11:57,4,12,0
217,424,397,2368,8,15,300,1.3093065693,963,9,5,0,0,0,0,0,0,0,0,544,308,166,92,35,19,17,15,19,11,963,9,5,0,0,0,0,0,0,0,0,544,308,166,92,35,19,17,15,19,185,988,454,265,125,0,1197,0,103,49,0,0,2001-07-22 18:16:57,5,11,0
218,382,320,2597,7,16,575,0.9872153416,1500,9,5,2,0,0,0,0,0,0,0,448,233,158,25,39,25,17,28,14,12,1500,9,5,2,0,0,0,0,0,0,0,448,233,158,25,39,25,17,28,14,195,846,690,197,88,0,1097,0,102,59,0,0,2001-07-22 18:21:57,3,13,0
219,932,703,4162,4,16,492,1.303630363,1851,24,10,5,1,0,0,0,0,0,0,715,796,269,71,48,48,39,45,17,13,1851,24,10,5,1,0,0,0,0,0,0,715,796,269,71,48,48,39,45,17,289,1913,996,249,167,0,1372,0,265,71,0,0,2001-07-22 18:26:57,4,13,0
220,858,968,3559,4,17,263,1.5041583023,1197,12,5,2,1,0,1,0,0,0,0,562,1047,432,150,43,13,12,1,9,15,1197,12,5,2,1,0,1,0,0,0,0,562,1047,432,150,43,13,12,1,9,265,2064,616,279,70,0,1057,0,253,166,0,0,2001-07-22 18:31:57,4,13,0
221,600,789,4102,3,17,457,1.1615084525,1919,9,5,3,0,0,0,0,0,0,0,715,625,296,144,32,32,33,15,17,12,1919,9,5,3,0,0,0,0,0,0,0,715,625,296,144,32,32,33,15,17,307,1638,1105,338,183,1,1194,1,240,177,0.0002437835,1,2001-07-22 18:36:57,3,14,0
222,535,437,2932,7,19,484,1.1719858156,1497,13,10,4,1,0,0,0,0,0,0,519,351,207,101,40,28,21,9,19,13,1497,13,10,4,1,0,0,0,0,0,0,519,351,207,101,40,28,21,9,19,214,1141,761,220,89,0,1077,0,199,56,0,0,2001-07-22 18:41:57,3,13,0
223,577,417,2826,3,14,218,1.1889703047,1137,0,3,0,0,0,0,0,0,0,0,628,408,217,114,46,20,14,3,3,11,1137,0,3,0,0,0,0,0,0,0,0,628,408,217,114,46,20,14,3,3,220,1258,628,269,169,0,1186,0,277,67,0,0,2001-07-22 18:46:57,3,11,0
224,1504,1015,5193,3,16,733,1.3621504529,2155,13,7,0,0,0,0,0,0,0,0,545,1460,549,259,32,34,7,4,13,11,2155,13,7,0,0,0,0,0,0,0,0,545,1460,549,259,32,34,7,4,13,212,2727,1170,236,104,0,1019,0,227,145,0,0,2001-07-22 18:51:57,3,13,0
225,813,1053,4433,6,16,551,1.63451122,1554,16,21,15,1,0,0,0,0,0,0,588,625,745,113,26,141,15,6,11,13,1554,16,21,15,1,0,0,0,0,0,0,588,625,745,113,26,141,15,6,11,230,2036,715,345,538,1,1363,0,202,49,0.0002255809,1,2001-07-22 18:56:57,6,13,0
226,377,582,3088,12,15,379,1.0575862069,1540,3,20,2,6,0,0,0,0,0,0,544,376,298,77,14,4,8,5,3,13,1540,3,20,2,6,0,0,0,0,0,0,544,376,298,77,14,4,8,5,3,272,1197,779,273,126,0,1016,0,201,59,0,0,2001-07-22 19:01:57,4,14,0
227,746,357,2733,5,16,228,1.3111771259,1143,0,5,0,0,0,0,0,0,0,0,375,769,240,71,32,19,29,8,2,11,1143,0,5,0,0,0,0,0,0,0,0,375,769,240,71,32,19,29,8,2,140,1431,730,164,18,0,872,0,145,49,0,0,2001-07-22 19:06:57,5,10,0
228,895,1092,4386,4,15,551,1.2833206398,1558,1,3,1,0,0,0,0,0,0,0,617,1165,433,74,70,11,6,0,0,12,1558,1,3,1,0,0,0,0,0,0,0,617,1165,433,74,70,11,6,0,0,315,2198,644,231,377,0,1043,0,248,126,0,0,2001-07-22 19:11:57,4,11,0
229,511,864,3232,3,14,396,1.4312810945,1420,18,3,0,0,0,0,0,0,0,0,573,454,421,185,24,69,22,25,2,11,1420,18,3,0,0,0,0,0,0,0,0,573,454,421,185,24,69,22,25,2,267,1283,718,552,12,0,1059,0,150,73,0,0,2001-07-22 19:16:57,3,11,0
230,303,389,2128,3,14,318,1.2702179177,1120,54,34,0,0,0,0,0,0,0,0,389,238,117,86,18,4,5,0,0,11,1120,54,34,0,0,0,0,0,0,0,0,389,238,117,86,18,4,5,0,0,200,822,568,157,47,0,707,0,182,41,0,0,2001-07-22 19:21:57,3,10,0
231,437,566,2896,6,17,471,1.1500543675,1438,0,3,1,0,0,0,0,0,0,0,486,300,268,117,121,15,7,1,2,12,1438,0,3,1,0,0,0,0,0,0,0,486,300,268,117,121,15,7,1,2,250,1119,672,247,80,0,988,0,262,45,0,0,2001-07-22 19:26:57,6,11,0
232,286,254,1972,4,17,260,1.0005109862,1119,10,4,0,0,0,0,0,0,0,0,379,185,138,64,22,5,9,6,16,11,1119,10,4,0,0,0,0,0,0,0,0,379,185,138,64,22,5,9,6,16,209,717,619,152,9,0,833,0,168,45,0,0,2001-07-22 19:31:57,4,10,0
233,690,381,3070,5,16,399,1.2420450483,1391,19,18,0,3,0,0,0,0,0,0,575,309,315,71,24,37,14,4,17,13,1391,19,18,0,3,0,0,0,0,0,0,575,309,315,71,24,37,14,4,17,242,1244,714,198,273,0,1212,0,125,61,0,0,2001-07-22 19:36:57,5,13,0
234,353,365,2303,3,16,281,1.2047556143,1223,25,10,1,1,0,0,0,0,0,0,403,256,203,70,15,16,24,8,16,13,1223,25,10,1,1,0,0,0,0,0,0,403,256,203,70,15,16,24,8,16,247,903,653,187,24,0,1050,0,144,44,0,0,2001-07-22 19:41:57,3,13,0
235,472,815,2965,8,16,138,1.4513734224,1098,15,7,2,0,0,0,0,0,0,0,468,553,336,112,50,20,11,16,6,12,1098,15,7,2,0,0,0,0,0,0,0,468,553,336,112,50,20,11,16,6,232,1137,620,567,192,1,982,0,131,75,0.0003372681,1,2001-07-22 19:46:57,8,11,0
236,423,464,2572,7,16,304,1.2143768609,1210,12,7,1,0,0,0,0,0,0,0,441,282,211,88,24,18,36,13,8,12,1210,12,7,1,0,0,0,0,0,0,0,441,282,211,88,24,18,36,13,8,266,963,584,234,137,0,1098,0,156,66,0,0,2001-07-22 19:51:57,7,12,0
237,1161,1048,5797,6,16,206,1.6423152571,1119,8,10,4,2,0,0,0,0,0,0,1171,203,554,339,43,9,66,24,7,13,1119,8,10,4,2,0,0,0,0,0,0,1171,203,554,339,43,9,66,24,7,204,2364,685,100,2238,0,1184,0,280,31,0,0,2001-07-22 19:56:57,6,14,0
238,1738,2985,18995,5,16,1696,1.5582310249,3241,6,3,0,0,1,0,0,0,0,0,6344,1881,1441,1148,307,324,23,11,13,14,3241,6,3,0,0,1,0,0,0,0,0,6344,1881,1441,1148,307,324,23,11,13,255,11248,1266,278,4097,0,4442,9,656,147,0,0,2001-07-22 20:01:57,5,13,0
239,696,1101,4381,6,15,404,1.1356953483,2027,2,4,0,0,0,0,0,0,0,0,610,921,371,120,39,5,28,16,6,11,2027,2,4,0,0,0,0,0,0,0,0,610,921,371,120,39,5,28,16,6,293,1936,1265,251,214,0,1112,0,193,154,0,0,2001-07-22 20:06:57,6,11,0
240,672,572,3074,5,14,366,1.5309423347,1139,1,3,0,0,0,0,0,0,0,0,656,380,311,97,65,128,37,21,6,11,1139,1,3,0,0,0,0,0,0,0,0,656,380,311,97,65,128,37,21,6,315,1576,419,168,219,0,1184,0,336,158,0,0,2001-07-22 20:11:57,5,10,0
241,492,567,2560,6,14,218,1.427820461,928,0,3,0,0,0,0,0,0,0,0,533,476,282,169,43,9,20,8,2,11,928,0,3,0,0,0,0,0,0,0,0,533,476,282,169,43,9,20,8,2,185,1330,511,229,61,0,804,0,331,100,0,0,2001-07-22 20:16:57,6,12,0
242,371,344,2135,6,15,247,1.2714975845,974,13,3,0,0,0,0,0,0,0,0,454,284,184,68,32,1,11,34,12,11,974,13,3,0,0,0,0,0,0,0,0,454,284,184,68,32,1,11,34,12,241,918,459,205,37,0,725,0,164,58,0,0,2001-07-22 20:21:57,6,12,0
243,1009,751,4810,6,20,519,1.5743486074,1999,5,36,17,5,35,47,0,0,0,0,785,795,403,238,21,28,19,14,5,15,1999,5,36,17,5,35,47,0,0,0,0,785,795,403,238,21,28,19,14,5,184,2314,1270,165,338,0,1176,0,231,169,0,0,2001-07-22 20:26:57,6,12,0
244,640,528,2942,3,22,287,1.7929403202,1174,7,4,16,17,4,4,1,16,16,0,526,329,314,171,78,23,24,14,10,18,1174,7,4,16,17,4,4,1,16,16,0,526,329,314,171,78,23,24,14,10,180,1377,688,216,143,1,1038,1,201,126,0.0003399048,1,2001-07-22 20:31:57,3,14,0
245,534,549,2252,14,20,133,2.1105504587,608,24,17,6,8,4,0,0,0,0,0,526,225,445,182,43,24,26,16,26,14,608,24,17,6,8,4,0,0,0,0,0,526,225,445,182,43,24,26,16,26,114,1441,349,143,59,0,861,0,153,64,0,0,2001-07-22 20:36:57,10,13,0
246,900,430,3519,5,17,438,1.2358882947,1501,14,3,1,0,1,0,0,0,0,0,764,501,365,121,19,39,18,10,9,14,1501,14,3,1,0,1,0,0,0,0,0,764,501,365,121,19,39,18,10,9,270,1619,754,285,145,0,1130,0,219,106,0,0,2001-07-22 20:41:57,5,13,0
247,838,1063,3987,5,16,256,1.3492512009,1274,1,5,0,0,0,0,0,0,0,0,543,1312,225,112,20,21,17,6,3,11,1274,1,5,0,0,0,0,0,0,0,0,543,1312,225,112,20,21,17,6,3,271,2113,678,221,363,0,1151,0,196,42,0,0,2001-07-22 20:46:57,5,13,0
248,809,497,3654,4,17,324,1.2245723173,1431,3,13,0,0,0,0,0,0,0,0,766,413,376,140,23,10,24,3,13,11,1431,3,13,0,0,0,0,0,0,0,0,766,413,376,140,23,10,24,3,13,268,1543,764,316,389,0,1341,0,206,85,0,0,2001-07-22 20:51:57,4,14,0
249,1031,1497,5646,4,17,421,1.3517985612,2523,7,6,5,2,5,0,18,0,8,4,688,1494,318,390,50,26,10,4,2,19,2523,7,6,5,2,5,0,18,0,8,4,688,1494,318,390,50,26,10,4,2,348,2577,1655,559,40,0,1397,0,251,168,0,0,2001-07-22 20:56:57,4,16,0
250,677,815,3456,10,19,251,2.3435207824,1307,78,50,60,20,29,6,34,1,8,4,718,372,243,126,64,72,30,26,24,19,1307,78,50,60,20,29,6,34,1,8,4,718,372,243,126,64,72,30,26,24,236,1487,767,531,142,0,1247,0,270,239,0,0,2001-07-22 21:01:57,4,13,0
251,428,432,2493,6,15,231,1.1727430556,1150,4,3,0,0,0,0,0,0,0,0,417,365,205,66,20,34,23,15,2,11,1150,4,3,0,0,0,0,0,0,0,0,417,365,205,66,20,34,23,15,2,235,1020,635,183,166,0,904,0,180,60,0,0,2001-07-22 21:06:57,6,13,0
252,564,560,3551,8,13,145,1.4592705167,1223,2,5,0,0,0,0,0,0,0,0,837,540,269,239,36,116,16,5,2,11,1223,2,5,0,0,0,0,0,0,0,0,837,540,269,239,36,116,16,5,2,489,1600,540,516,247,0,1088,0,224,202,0,0,2001-07-22 21:11:57,6,10,0
253,647,3729,12243,4,16,382,1.2109127738,1915,38,10,0,0,0,0,0,0,0,0,4610,631,344,97,36,77,38,52,51,11,1915,38,10,0,0,0,0,0,0,0,0,4610,631,344,97,36,77,38,52,51,547,4481,921,1568,2391,0,3235,1,399,57,0,0,2001-07-22 21:16:57,4,13,0
