,ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,dups,edit_distance_avg,edit_distance_dict_0_,edit_distance_dict_10_,edit_distance_dict_1_,edit_distance_dict_2_,edit_distance_dict_3_,edit_distance_dict_4_,edit_distance_dict_5_,edit_distance_dict_6_,edit_distance_dict_7_,edit_distance_dict_8_,edit_distance_dict_9_,edit_distance_max,edit_distance_unique_dict_0_,edit_distance_unique_dict_10_,edit_distance_unique_dict_1_,edit_distance_unique_dict_2_,edit_distance_unique_dict_3_,edit_distance_unique_dict_4_,edit_distance_unique_dict_5_,edit_distance_unique_dict_6_,edit_distance_unique_dict_7_,edit_distance_unique_dict_8_,edit_distance_unique_dict_9_,flaps,imp_wd_dpath,imp_wd_spath,nadas,news,number_rare_ases,origin_0_,origin_1_,origin_2_,origin_changes,rare_ases_avg,rare_ases_max,timestamp,unique_as_path_avg,unique_as_path_max,class
112,229,197,832,5,17,70,1.6062322946,204,0,221,92,112,44,15,3,6,7,0,14,204,0,221,92,112,44,15,3,6,7,0,42,462,91,41,89,0,340,0,29,3,0.0,0,2001-07-18 09:30:01,5,10,0
113,152,187,600,4,14,25,1.8921568627,116,0,131,101,84,44,14,9,8,3,0,8,116,0,131,101,84,44,14,9,8,3,0,56,334,30,65,59,0,315,0,21,0,0.0,0,2001-07-18 09:35:01,4,9,0
114,195,134,616,5,13,27,1.69771529,151,0,137,142,73,33,14,10,8,1,0,8,151,0,137,142,73,33,14,10,8,1,0,56,368,45,73,37,0,327,0,58,13,0.0,0,2001-07-18 09:40:01,5,9,0
115,2717,776,11515,9,15,43,1.8029058749000002,164,1,2837,1839,1185,240,33,27,4,0,1,12,164,1,2837,1839,1185,240,33,27,4,0,1,65,5668,49,507,5159,0,722,4,213,0,0.0,0,2001-07-18 09:45:01,5,11,0
116,1860,99,2198,4,15,28,1.2929104478,106,0,1694,178,57,41,44,7,12,4,1,9,106,0,1694,178,57,41,44,7,12,4,1,30,1984,42,60,47,0,343,1,94,0,0.0,0,2001-07-18 09:50:01,4,12,0
117,205,238,967,3,15,85,1.6006984866,241,0,220,226,67,56,20,27,1,0,1,9,241,0,220,226,67,56,20,27,1,0,1,106,546,41,81,91,0,346,0,29,4,0.0,0,2001-07-18 09:55:01,3,10,0
118,189,335,1051,3,14,48,1.7584033612999999,160,0,288,290,82,117,7,3,4,0,0,11,160,0,288,290,82,117,7,3,4,0,0,40,674,54,136,49,0,350,0,66,17,0.0,0,2001-07-18 10:00:01,3,12,0
119,212,181,737,4,14,24,1.9089595376,103,0,284,97,106,42,26,22,6,1,5,9,103,0,284,97,106,42,26,22,6,1,5,48,501,29,90,42,0,349,0,23,4,0.0,0,2001-07-18 10:05:01,4,10,0
120,277,191,796,3,13,35,2.1515151515,110,1,183,186,83,108,25,25,1,2,2,10,110,1,183,186,83,108,25,25,1,2,2,38,527,27,99,52,0,265,0,40,7,0.0,0,2001-07-18 10:10:01,3,12,0
121,160,262,1002,4,11,148,1.4628820961000002,378,0,146,171,81,114,7,15,4,0,0,7,378,0,146,171,81,114,7,15,4,0,0,30,482,154,102,51,0,254,8,42,22,0.0,0,2001-07-18 10:15:01,4,9,0
122,147,127,658,5,11,67,2.0714285714,152,0,73,81,55,66,42,7,13,1,0,8,152,0,73,81,55,66,42,7,13,1,0,28,316,40,39,104,0,264,0,26,10,0.0,0,2001-07-18 10:20:01,5,10,0
123,230,251,801,11,14,50,1.6613333333000002,178,0,257,124,86,77,13,7,4,2,0,12,178,0,257,124,86,77,13,7,4,2,0,87,470,40,103,40,0,334,0,36,6,0.0,0,2001-07-18 10:25:01,6,10,0
124,119,133,669,7,13,38,1.7453416149,138,0,112,111,46,37,22,6,11,0,0,7,138,0,112,111,46,37,22,6,11,0,0,44,261,54,86,155,0,322,0,51,15,0.0,0,2001-07-18 10:30:01,7,10,0
125,109,142,505,5,14,10,1.875,144,0,79,93,36,53,22,13,4,1,1,11,144,0,79,93,36,53,22,13,4,1,1,39,234,89,76,49,0,302,0,17,4,0.0,0,2001-07-18 10:35:01,4,9,0
126,115,157,468,5,18,21,1.9324009324,96,0,64,130,87,29,11,11,1,0,0,7,96,0,64,130,87,29,11,11,1,0,0,56,222,17,113,21,0,172,0,41,4,0.0,0,2001-07-18 10:40:01,4,9,0
127,168,204,567,7,11,44,2.0271317828999997,88,0,108,174,92,22,9,1,1,21,0,8,88,0,108,174,92,22,9,1,1,21,0,18,367,24,63,42,0,181,0,32,1,0.0,0,2001-07-18 10:45:01,7,8,0
128,230,193,811,5,16,104,1.8810641628,169,5,185,97,90,33,10,45,0,2,0,12,169,5,185,97,90,33,10,45,0,2,0,23,386,31,95,143,0,287,0,43,3,0.0,0,2001-07-18 10:50:01,5,11,0
129,271,128,1154,7,15,147,1.7827814569999998,193,7,175,127,213,12,18,6,1,2,0,11,193,7,175,127,213,12,18,6,1,2,0,29,489,12,78,352,0,377,0,38,1,0.0,0,2001-07-18 10:55:01,5,10,0
130,79,172,718,5,14,183,1.2305246423,238,0,178,110,69,11,15,7,0,1,0,8,238,0,178,110,69,11,15,7,0,1,0,39,267,13,127,24,0,263,0,36,0,0.0,0,2001-07-18 11:00:01,5,10,0
131,152,123,897,4,15,121,1.362701909,291,1,155,86,63,47,26,3,6,3,0,10,291,1,155,86,63,47,26,3,6,3,0,100,334,34,92,155,0,301,0,57,9,0.0,0,2001-07-18 11:05:01,4,10,0
132,217,187,745,5,15,34,1.7848101266,147,0,153,170,86,36,22,4,13,1,0,8,147,0,153,170,86,36,22,4,13,1,0,54,398,49,97,70,0,323,0,35,8,0.0,0,2001-07-18 11:10:01,5,12,0
133,352,292,1091,7,11,99,2.2700421940999997,189,0,156,251,155,81,49,15,48,2,2,9,189,0,156,251,155,81,49,15,48,2,2,64,694,22,69,103,0,377,0,88,5,0.0,0,2001-07-18 11:15:01,7,10,0
134,272,132,691,1,20,38,1.8859784284,118,0,211,82,176,28,13,11,6,0,4,9,118,0,211,82,176,28,13,11,6,0,4,54,487,19,51,30,0,302,0,51,7,0.0,0,2001-07-18 11:20:01,1,10,0
135,1344,244,2579,5,17,68,1.5510620915,122,1,1381,675,188,46,4,2,14,0,3,13,122,1,1381,675,188,46,4,2,14,0,3,30,2220,22,108,95,0,357,0,117,31,0.0,0,2001-07-18 11:25:01,5,10,0
136,730,341,1521,4,15,60,2.4545454545,212,16,319,299,393,108,22,15,8,5,0,13,212,16,319,299,393,108,22,15,8,5,0,115,1107,31,128,66,0,374,0,88,51,0.0,0,2001-07-18 11:30:01,4,10,0
137,205,1252,1862,7,22,33,2.5035294118,151,0,373,331,435,220,158,12,8,5,2,12,151,0,373,331,435,220,158,12,8,5,2,97,649,20,901,76,0,374,0,67,23,0.0,0,2001-07-18 11:35:01,5,10,0
138,301,158,865,8,18,59,1.8497536946000002,192,3,194,194,145,44,10,4,3,23,0,10,192,3,194,194,145,44,10,4,3,23,0,85,531,41,96,49,0,327,0,51,0,0.0,0,2001-07-18 11:40:01,5,11,0
139,639,447,2321,5,16,19,2.1747989276,338,1,360,471,268,316,62,16,14,10,5,13,338,1,360,471,268,316,62,16,14,10,5,45,1421,160,220,323,0,712,0,64,11,0.0,0,2001-07-18 11:45:01,5,12,0
140,254,332,1026,6,22,26,2.4532908705,224,1,125,199,124,117,66,30,27,26,2,13,224,1,125,199,124,117,66,30,27,26,2,92,535,66,223,43,0,396,0,51,1,0.0,0,2001-07-18 11:50:01,6,11,0
141,189,210,695,6,16,32,2.0099502488,125,1,171,138,83,24,27,7,16,1,2,13,125,1,171,138,83,24,27,7,16,1,2,34,361,34,142,50,0,302,0,51,0,0.0,0,2001-07-18 11:55:01,6,10,0
142,189,169,637,7,12,37,1.8910369069,143,0,114,159,49,70,10,5,15,4,0,8,143,0,114,159,49,70,10,5,15,4,0,44,370,47,71,28,0,292,0,60,2,0.0,0,2001-07-18 12:00:01,7,10,0
143,167,144,591,5,14,68,2.0038167939,121,11,125,136,62,35,13,9,5,4,1,11,121,11,125,136,62,35,13,9,5,4,1,31,326,18,81,29,0,320,0,53,6,0.0,0,2001-07-18 12:05:01,5,10,0
144,207,240,815,6,14,64,1.68230563,172,0,231,192,65,49,10,7,3,17,0,8,172,0,231,192,65,49,10,7,3,17,0,51,494,49,88,39,0,305,1,36,0,0.0,0,2001-07-18 12:10:01,5,9,0
145,237,193,797,4,15,13,2.1563421829,142,0,161,159,80,64,15,22,20,5,8,14,142,0,161,159,80,64,15,22,20,5,8,67,470,43,85,88,0,296,1,92,3,0.0,0,2001-07-18 12:15:01,2,9,0
146,403,198,1179,4,14,63,2.11875,229,2,238,187,122,71,49,25,9,0,10,12,229,2,238,187,122,71,49,25,9,0,10,40,624,94,139,211,0,376,1,76,2,0.0,0,2001-07-18 12:20:01,4,10,0
147,332,237,944,8,14,37,2.210836278,181,1,183,208,141,39,24,30,4,17,3,11,181,1,183,208,141,39,24,30,4,17,3,92,555,50,115,82,0,425,6,35,0,0.0,0,2001-07-18 12:25:01,5,10,0
148,653,519,1816,3,16,28,2.310566258,110,0,299,708,365,132,34,37,12,6,8,12,110,0,299,708,365,132,34,37,12,6,8,30,1379,42,234,96,0,419,8,75,12,0.0,0,2001-07-18 12:30:01,3,10,0
149,172,157,541,6,16,28,2.281124498,104,0,101,98,81,33,41,30,6,1,2,11,104,0,101,98,81,33,41,30,6,1,2,40,339,26,65,31,0,307,0,41,1,0.0,0,2001-07-18 12:35:01,6,9,0
150,89,255,584,7,11,19,1.636,73,0,222,88,80,19,8,8,0,2,0,8,73,0,222,88,80,19,8,8,0,2,0,36,351,15,79,72,0,218,0,23,0,0.0,0,2001-07-18 12:40:01,7,11,0
151,210,233,861,9,14,64,1.9494310999000002,199,0,223,99,130,90,21,9,1,0,2,11,199,0,223,99,130,90,21,9,1,0,2,90,484,27,126,34,0,270,0,48,1,0.0,0,2001-07-18 12:45:01,9,9,0
152,264,471,3526,6,16,322,2.1924882629,423,0,183,133,211,144,59,46,64,10,5,9,423,0,183,133,211,144,59,46,64,10,5,57,488,38,373,2225,0,779,12,69,11,0.0,0,2001-07-18 12:50:01,6,10,0
153,190,105,15488,3,16,13950,0.0523414191,15072,0,148,81,39,47,12,7,7,4,1,9,15072,0,148,81,39,47,12,7,7,4,1,146,296,969,57,45,0,5901,5,351,3,0.0,0,2001-07-18 12:55:01,3,9,0
154,243,91,8821,3,25,7722,0.1392508143,8069,0,244,126,64,47,10,15,11,4,1,17,8069,0,244,126,64,47,10,15,11,4,1,30,481,312,51,223,0,2432,9,265,7,0.0,0,2001-07-18 13:00:01,3,9,0
155,118,134,19286,4,19,17841,0.0549209826,18801,6,126,126,20,33,16,23,10,2,4,17,18801,6,126,126,20,33,16,23,10,2,4,48,318,904,62,50,1,5045,14,558,5,5.18483952921657e-05,1,2001-07-18 13:05:01,4,12,0
156,139,291,67846,3,20,31990,0.9876958484999999,34433,0,3844,26098,2919,359,81,30,14,4,0,8,34433,0,3844,26098,2919,359,81,30,14,4,0,87,33236,2355,114,54,0,21148,34,1785,4,0.0,0,2001-07-18 13:10:01,3,9,0
157,264,157,622,3,13,15,2.2761061947,101,1,100,131,129,69,12,8,4,1,0,13,101,1,100,131,129,69,12,8,4,1,0,52,412,30,56,40,0,222,0,57,0,0.0,0,2001-07-18 13:15:01,3,9,0
158,234,206,936,9,12,28,1.9357249626,119,1,171,178,126,19,38,11,4,0,1,11,119,1,171,178,126,19,38,11,4,0,1,61,457,29,94,259,0,427,1,33,2,0.0,0,2001-07-18 13:20:01,5,9,0
159,176,199,684,3,16,27,2.0364842454,125,0,136,182,66,29,17,28,7,5,8,9,125,0,136,182,66,29,17,28,7,5,8,79,413,13,71,72,0,319,0,60,1,0.0,0,2001-07-18 13:25:01,3,9,0
160,301,199,1207,5,15,117,2.1011097411,176,5,242,132,111,49,45,14,12,2,22,12,176,5,242,132,111,49,45,14,12,2,22,29,574,27,64,386,0,465,0,44,0,0.0,0,2001-07-18 13:30:01,5,11,0
161,415,215,993,7,16,32,2.2481203008,104,1,312,192,170,68,30,9,16,2,18,13,104,1,312,192,170,68,30,9,16,2,18,24,724,33,118,45,0,416,0,49,4,0.0,0,2001-07-18 13:35:01,5,10,0
162,191,518,1063,6,13,40,1.6546610169,126,0,485,159,71,41,23,18,13,6,1,11,126,0,485,159,71,41,23,18,13,6,1,32,765,42,65,86,0,455,0,96,7,0.0,0,2001-07-18 13:40:01,6,10,0
163,159,347,966,3,16,55,2.5979020979,286,18,85,170,61,99,52,15,8,15,20,13,286,18,85,170,61,99,52,15,8,15,20,103,338,104,258,80,1,395,0,34,5,0.0010351967,1,2001-07-18 13:45:01,3,9,0
164,467,239,1226,4,12,51,1.8991825613,232,0,288,251,165,83,42,19,18,3,0,8,232,0,288,251,165,83,42,19,18,3,0,69,732,87,162,102,0,439,0,76,0,0.0,0,2001-07-18 13:50:01,4,10,0
165,311,312,1223,4,12,88,2.0,261,0,330,256,82,83,40,73,6,27,0,8,261,0,330,256,82,83,40,73,6,27,0,62,732,97,179,57,0,398,0,53,1,0.0,0,2001-07-18 13:55:01,4,10,0
166,316,268,1724,8,14,353,1.4785425100999998,512,0,221,176,146,116,41,17,5,0,1,9,512,0,221,176,146,116,41,17,5,0,1,66,610,70,136,464,0,545,0,55,8,0.0,0,2001-07-18 14:00:01,8,10,0
167,250,182,668,5,16,20,2.1423841059999997,108,0,150,123,98,60,37,17,11,0,0,7,108,0,150,123,98,60,37,17,11,0,0,38,413,45,88,59,0,289,0,101,12,0.0,0,2001-07-18 14:05:01,5,12,0
168,352,268,1097,4,15,58,1.9110889111000002,254,0,227,199,156,103,23,17,4,2,15,12,254,0,227,199,156,103,23,17,4,2,15,64,558,105,216,49,1,380,0,51,3,0.000911577,1,2001-07-18 14:10:01,4,14,0
169,242,315,1379,6,16,82,1.5164533821000001,397,1,272,135,148,87,35,9,4,2,1,11,397,1,272,135,148,87,35,9,4,2,1,43,521,257,191,204,0,520,0,64,7,0.0,0,2001-07-18 14:15:01,5,10,0
170,396,263,1287,4,13,149,1.792358804,398,3,232,253,135,62,50,39,15,5,12,10,398,3,232,253,135,62,50,39,15,5,12,29,640,192,194,44,0,497,0,43,6,0.0,0,2001-07-18 14:20:01,4,10,0
171,392,329,1714,9,14,498,1.3416413374,799,5,276,209,153,115,45,14,15,6,3,11,799,5,276,209,153,115,45,14,15,6,3,91,631,155,270,47,0,539,0,95,13,0.0,0,2001-07-18 14:25:01,6,10,0
172,257,205,1353,3,14,74,1.3526570048,438,0,187,195,118,47,31,11,6,0,2,9,438,0,187,195,118,47,31,11,6,0,2,48,476,288,149,293,2,398,0,78,10,0.0014781966,1,2001-07-18 14:30:01,3,12,0
173,367,359,1219,5,13,48,1.9386385427000001,148,0,249,371,163,64,26,10,7,0,4,11,148,0,249,371,163,64,26,10,7,0,4,33,792,55,115,165,1,409,0,86,18,0.0008203444999999999,1,2001-07-18 14:35:01,5,12,0
174,257,208,1046,5,14,148,1.5176946411,372,0,262,157,84,50,20,14,4,5,9,12,372,0,262,157,84,50,20,14,4,5,9,38,521,144,138,47,1,342,0,39,112,0.0009560228999999999,1,2001-07-18 14:40:01,5,10,0
175,335,297,1106,6,15,58,2.0418502203,192,0,169,259,146,89,19,9,4,4,13,13,192,0,169,259,146,89,19,9,4,4,13,35,586,87,142,81,0,389,0,76,34,0.0,0,2001-07-18 14:45:01,4,11,0
176,210,383,1239,4,14,255,1.8981818181999999,360,0,166,212,139,129,48,11,26,7,1,12,360,0,166,212,139,129,48,11,26,7,1,41,655,57,92,113,0,475,0,87,4,0.0,0,2001-07-18 14:50:01,4,10,0
177,381,276,1329,4,13,51,1.9279368212999999,183,1,227,345,139,66,13,13,14,8,2,11,183,1,227,345,139,66,13,13,14,8,2,66,756,60,80,300,0,416,0,57,7,0.0,0,2001-07-18 14:55:01,4,8,0
178,276,315,1007,7,14,60,2.6521239953999998,168,4,159,128,173,69,58,80,10,4,9,13,168,4,159,128,173,69,58,80,10,4,9,65,601,36,109,111,0,429,0,55,8,0.0,0,2001-07-18 15:00:01,4,10,0
179,200,187,990,3,16,46,1.3806146572,358,0,184,138,71,61,8,11,3,1,4,13,358,0,184,138,71,61,8,11,3,1,4,49,401,235,115,141,0,401,4,71,5,0.0,0,2001-07-18 15:05:01,3,10,0
180,423,204,1139,3,20,60,2.2841121495,322,11,189,147,113,135,67,24,22,23,16,11,322,11,189,147,113,135,67,24,22,23,16,46,616,213,135,60,1,434,0,62,2,0.0008764242,1,2001-07-18 15:10:01,3,11,0
181,182,248,787,5,14,43,1.9718309859,156,2,185,167,96,58,14,11,0,2,10,11,156,2,185,167,96,58,14,11,0,2,10,63,458,36,110,57,0,295,0,76,0,0.0,0,2001-07-18 15:15:01,5,12,0
182,221,168,633,5,14,21,2.1964912281,84,1,127,152,95,74,17,9,2,6,2,11,84,1,127,152,95,74,17,9,2,6,2,42,426,18,63,52,0,288,0,34,8,0.0,0,2001-07-18 15:20:01,5,11,0
183,384,272,1194,4,12,30,1.8722627737,174,0,256,366,193,69,23,13,0,2,0,8,174,0,256,366,193,69,23,13,0,2,0,77,845,42,102,73,0,439,4,67,7,0.0,0,2001-07-18 15:25:01,4,11,0
184,204,231,837,4,15,72,1.9891304347999998,155,0,186,153,83,117,11,17,14,0,0,7,155,0,186,153,83,117,11,17,14,0,0,35,513,35,81,80,0,356,0,58,6,0.0,0,2001-07-18 15:30:01,4,11,0
185,577,399,1599,5,15,38,1.8934210526,137,0,424,624,226,57,24,19,6,3,0,8,137,0,424,624,226,57,24,19,6,3,0,41,1322,44,75,68,0,503,0,60,10,0.0,0,2001-07-18 15:35:01,5,9,0
186,573,300,1411,4,12,59,1.8605182927000001,288,9,472,193,107,132,67,21,10,6,6,11,288,9,472,193,107,132,67,21,10,6,6,85,933,130,105,77,0,475,0,47,6,0.0,0,2001-07-18 15:40:01,4,11,0
187,582,747,1966,8,23,93,2.6426282051,373,8,549,325,217,76,59,70,11,59,27,21,373,8,549,325,217,76,59,70,11,59,27,188,1336,60,195,76,0,581,0,112,71,0.0,0,2001-07-18 15:45:01,8,11,0
188,181,119,538,5,15,58,1.8423076923,152,1,116,89,96,23,21,10,1,7,0,12,152,1,116,89,96,23,21,10,1,7,0,56,309,36,61,16,0,244,0,56,7,0.0,0,2001-07-18 15:50:01,4,10,0
189,168,177,715,6,12,40,1.8641765705000002,135,1,135,131,94,75,6,7,3,2,0,10,135,1,135,131,94,75,6,7,3,2,0,38,371,27,113,69,0,249,0,51,7,0.0,0,2001-07-18 15:55:01,6,9,0
190,169,179,716,4,14,14,1.8743882545,153,0,131,137,102,37,41,7,1,0,4,9,153,0,131,137,102,37,41,7,1,0,4,48,400,78,73,83,0,283,0,56,8,0.0,0,2001-07-18 16:00:01,3,11,0
191,234,177,812,7,13,35,1.8630705394,203,0,113,210,74,80,14,11,8,10,0,8,203,0,113,210,74,80,14,11,8,10,0,94,419,61,114,47,0,316,0,38,28,0.0,0,2001-07-18 16:05:01,6,11,0
192,198,157,831,9,17,225,1.7313624679,325,11,129,111,87,60,22,9,3,4,11,14,325,11,129,111,87,60,22,9,3,4,11,60,396,33,64,43,0,370,0,34,2,0.0,0,2001-07-18 16:10:01,6,10,0
193,337,215,812,7,20,40,2.2181818181999997,118,2,112,295,84,110,30,13,3,0,1,18,118,2,112,295,84,110,30,13,3,0,1,54,543,17,116,33,0,354,0,25,4,0.0,0,2001-07-18 16:15:01,7,9,0
194,337,220,1598,3,11,17,2.3133940182,94,0,112,231,193,104,26,5,2,0,0,18,94,0,112,231,193,104,26,5,2,0,0,27,573,43,109,810,2,370,0,35,8,0.0012515644999999999,1,2001-07-18 16:20:01,3,9,0
195,736,820,2480,5,18,63,2.0297113752000002,599,1,235,504,714,212,54,13,14,6,0,12,599,1,235,504,714,212,54,13,14,6,0,473,1662,53,105,109,0,524,0,40,3,0.0,0,2001-07-18 16:25:01,5,9,0
196,465,702,1856,3,19,71,2.1622103387,327,0,227,480,384,205,31,5,5,0,0,16,327,0,227,480,384,205,31,5,5,0,0,225,1296,26,65,167,0,441,0,51,4,0.0,0,2001-07-18 16:30:01,3,9,0
197,258,489,1243,5,15,107,2.0288624788,272,0,240,364,74,107,42,47,1,20,4,11,272,0,240,364,74,107,42,47,1,20,4,88,869,58,56,55,0,330,0,49,1,0.0,0,2001-07-18 16:35:01,5,11,0
198,360,340,1394,4,14,126,1.5972850679,428,2,251,355,127,98,43,15,1,4,1,11,428,2,251,355,127,98,43,15,1,4,1,168,768,111,153,29,0,425,0,93,22,0.0,0,2001-07-18 16:40:01,4,9,0
199,238,206,966,3,17,85,1.9070034443000001,216,6,180,236,124,69,9,11,7,2,1,12,216,6,180,236,124,69,9,11,7,2,1,39,579,59,109,90,2,412,2,57,14,0.0020703934,2,2001-07-18 16:45:01,3,11,0
200,406,168,1100,9,13,33,1.8803088803,195,3,289,214,204,93,17,17,2,2,0,10,195,3,289,214,204,93,17,17,2,2,0,22,721,135,125,44,0,400,8,42,61,0.0,0,2001-07-18 16:50:01,9,9,0
201,207,170,613,5,12,43,2.2147887324,121,0,110,85,107,102,16,20,7,0,0,7,121,0,110,85,107,102,16,20,7,0,0,40,379,28,78,35,0,299,0,31,6,0.0,0,2001-07-18 16:55:01,5,10,0
202,139,286,956,4,12,47,1.4757062147,283,0,195,229,112,30,26,6,2,1,1,9,283,0,195,229,112,30,26,6,2,1,1,102,516,123,97,55,0,291,8,46,10,0.0,0,2001-07-18 17:00:01,4,9,0
203,546,168,2110,4,14,66,2.1051912568,193,2,333,515,315,15,13,5,27,4,42,10,193,2,333,515,315,15,13,5,27,4,42,95,991,27,285,637,0,313,0,72,21,0.0,0,2001-07-18 17:05:01,4,8,0
204,312,870,2200,5,15,164,1.9908405171999999,475,2,385,317,105,549,9,11,1,0,0,14,475,2,385,317,105,549,9,11,1,0,0,31,606,42,1013,64,1,365,0,66,6,0.0004545455000000001,1,2001-07-18 17:10:01,5,11,0
205,236,240,958,4,15,46,1.8396349413,137,0,237,212,86,45,21,10,9,6,4,9,137,0,237,212,86,45,21,10,9,6,4,23,528,57,113,140,0,422,0,39,4,0.0,0,2001-07-18 17:15:01,4,14,0
206,316,222,1077,3,22,82,1.9729437229,231,2,221,192,128,84,26,14,12,1,2,19,231,2,221,192,128,84,26,14,12,1,2,52,606,67,117,122,0,398,0,42,4,0.0,0,2001-07-18 17:20:01,3,11,0
207,226,348,1080,10,16,125,1.9203629032,343,3,168,124,126,140,50,23,7,2,0,12,343,3,168,124,126,140,50,23,7,2,0,96,431,102,238,49,0,400,0,58,12,0.0,0,2001-07-18 17:25:01,5,9,0
208,187,115,664,4,13,54,1.7933884297999998,236,2,112,97,37,56,20,19,18,0,4,12,236,2,112,97,37,56,20,19,18,0,4,51,302,100,98,22,0,248,0,50,11,0.0,0,2001-07-18 17:30:01,4,10,0
209,388,338,1285,10,16,144,1.8860145513,319,2,281,281,147,135,25,16,15,4,8,17,319,2,281,281,147,135,25,16,15,4,8,57,744,81,211,29,0,377,0,30,4,0.0,0,2001-07-18 17:35:01,6,9,0
210,265,259,954,2,19,45,2.0957309185,155,0,249,183,68,18,34,14,23,13,0,16,155,0,249,183,68,18,34,14,23,13,0,53,546,45,84,118,0,325,7,47,12,0.0,0,2001-07-18 17:40:01,2,10,0
211,161,339,935,3,13,58,2.510982659,168,20,192,155,175,41,27,15,41,10,21,10,168,20,192,155,175,41,27,15,41,10,21,79,567,27,134,57,0,338,0,47,9,0.0,0,2001-07-18 17:45:01,3,9,0
212,400,256,1261,6,16,49,2.0464480874,249,4,293,233,125,96,22,8,36,25,0,12,249,4,293,233,125,96,22,8,36,25,0,53,714,125,157,106,1,404,0,54,3,0.0007930214,1,2001-07-18 17:50:01,5,9,0
213,449,325,1274,7,15,38,2.2766666666999997,277,3,263,126,232,170,55,32,15,9,16,12,277,3,263,126,232,170,55,32,15,9,16,51,740,149,222,56,0,438,0,58,8,0.0,0,2001-07-18 17:55:01,7,10,0
214,564,408,1489,4,19,44,2.436312456,320,14,232,342,186,148,72,31,9,27,23,16,320,14,232,342,186,148,72,31,9,27,23,78,882,165,252,45,0,531,0,37,6,0.0,0,2001-07-18 18:00:01,4,11,0
215,211,239,777,7,13,83,1.7886178862,211,0,157,171,88,53,31,13,8,2,2,11,211,0,157,171,88,53,31,13,8,2,2,81,430,40,104,31,0,291,0,33,6,0.0,0,2001-07-18 18:05:01,5,10,0
216,367,247,1080,6,15,17,1.8711340206,225,8,239,193,225,27,23,16,5,3,5,12,225,8,239,193,225,27,23,16,5,3,5,125,717,68,43,69,1,300,0,47,5,0.0009259259,1,2001-07-18 18:10:01,6,10,0
217,252,195,975,5,14,52,1.8883610451,274,1,137,215,75,71,19,21,13,2,8,18,274,1,137,215,75,71,19,21,13,2,8,66,470,100,154,95,1,397,0,72,9,0.001025641,1,2001-07-18 18:15:01,4,10,0
218,330,222,1042,10,18,36,2.0022573363,207,2,255,164,98,75,17,17,43,1,3,15,207,2,255,164,98,75,17,17,43,1,3,81,513,84,172,102,0,366,0,48,14,0.0,0,2001-07-18 18:20:01,9,12,0
219,321,469,1498,5,18,61,2.6132596685,268,1,182,234,140,179,163,64,23,4,2,16,268,1,182,234,140,179,163,64,23,4,2,54,834,91,227,117,0,528,0,93,199,0.0,0,2001-07-18 18:25:01,5,9,0
220,217,145,815,5,11,26,1.9559055118000002,127,0,160,156,92,58,5,26,9,0,2,9,127,0,160,156,92,58,5,26,9,0,2,40,437,50,82,159,0,349,0,50,17,0.0,0,2001-07-18 18:30:01,5,9,0
221,226,299,1103,3,16,75,2.1571125265,314,4,113,231,106,38,16,51,19,42,4,14,314,4,113,231,106,38,16,51,19,42,4,83,518,110,156,141,0,365,0,49,15,0.0,0,2001-07-18 18:35:01,3,8,0
222,179,195,1041,10,13,82,1.4713375796000001,327,3,104,176,95,44,19,10,3,4,0,10,327,3,104,176,95,44,19,10,3,4,0,58,356,143,146,239,0,450,0,51,10,0.0,0,2001-07-18 18:40:01,4,10,0
223,108,262,733,5,19,38,1.9196428571000002,168,1,184,115,71,77,38,7,4,0,4,17,168,1,184,115,71,77,38,7,4,0,4,38,381,67,148,41,0,289,0,59,36,0.0,0,2001-07-18 18:45:01,5,10,0
224,173,149,852,4,20,154,1.5776173285,291,0,254,65,91,70,23,28,5,1,0,16,291,0,254,65,91,70,23,28,5,1,0,55,503,79,40,19,0,365,0,75,14,0.0,0,2001-07-18 18:50:01,4,10,0
225,274,172,1083,2,19,34,1.5452793834,363,0,221,243,107,31,41,17,9,2,0,17,363,0,221,243,107,31,41,17,9,2,0,81,568,204,151,29,2,328,0,37,16,0.0018467221,1,2001-07-18 18:55:01,2,9,0
226,321,313,1357,4,19,62,1.8481012658000002,370,2,243,200,155,123,43,17,18,3,9,11,370,2,243,200,155,123,43,17,18,3,9,105,708,186,124,169,8,462,0,83,11,0.0058953574,1,2001-07-18 19:00:01,4,12,0
227,362,644,2334,4,13,73,1.8958579882,233,0,705,204,263,199,44,23,8,7,4,9,233,0,705,204,263,199,44,23,8,7,4,51,1075,96,395,239,1,503,0,98,17,0.000428449,1,2001-07-18 19:05:01,4,9,0
228,279,376,1416,4,13,116,1.5685986794,343,1,425,337,87,112,38,13,5,1,1,10,343,1,425,337,87,112,38,13,5,1,1,158,861,53,175,26,0,341,0,66,6,0.0,0,2001-07-18 19:10:01,4,11,0
229,316,399,1212,7,11,131,2.0802092415,242,0,248,277,105,187,47,19,20,0,0,16,242,0,248,277,105,187,47,19,20,0,0,60,769,51,136,55,0,381,0,28,8,0.0,0,2001-07-18 19:15:01,5,11,0
