,ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,dups,edit_distance_avg,edit_distance_dict_0_,edit_distance_dict_10_,edit_distance_dict_1_,edit_distance_dict_2_,edit_distance_dict_3_,edit_distance_dict_4_,edit_distance_dict_5_,edit_distance_dict_6_,edit_distance_dict_7_,edit_distance_dict_8_,edit_distance_dict_9_,edit_distance_max,edit_distance_unique_dict_0_,edit_distance_unique_dict_10_,edit_distance_unique_dict_1_,edit_distance_unique_dict_2_,edit_distance_unique_dict_3_,edit_distance_unique_dict_4_,edit_distance_unique_dict_5_,edit_distance_unique_dict_6_,edit_distance_unique_dict_7_,edit_distance_unique_dict_8_,edit_distance_unique_dict_9_,flaps,imp_wd_dpath,imp_wd_spath,nadas,news,number_rare_ases,origin_0_,origin_1_,origin_2_,origin_changes,rare_ases_avg,rare_ases_max,timestamp,unique_as_path_avg,unique_as_path_max,class
0,49,82,716,11,14,25,1.3223443223,83,0,65,93,23,5,3,1,0,0,0,6,83,0,65,93,23,5,3,1,0,0,0,11,179,46,12,407,0,220,0,40,3,0.0,0,2001-07-17 00:09:52,4,10,0
1,107,102,693,5,15,30,1.7428571429,127,0,87,66,53,35,5,1,1,0,0,12,127,0,87,66,53,35,5,1,1,0,0,23,210,70,52,297,37,278,0,59,11,0.0902439024,5,2001-07-17 00:14:52,5,11,0
2,732,1024,2991,6,14,383,1.4995864351,607,0,603,813,248,109,16,21,0,0,0,11,607,0,603,813,248,109,16,21,0,0,0,195,1494,24,322,341,61,349,0,101,11,0.0203945169,4,2001-07-17 00:19:52,6,9,0
3,71,114,742,3,20,37,1.4975490196,152,0,80,92,47,18,9,5,0,1,0,14,152,0,80,92,47,18,9,5,0,1,0,64,234,38,35,285,57,319,0,30,1,0.076819407,3,2001-07-17 00:24:52,3,10,0
4,97,155,1125,2,15,44,1.6149635036,180,12,133,115,75,18,4,5,1,0,4,12,180,12,133,115,75,18,4,5,1,0,4,56,337,78,33,505,87,329,0,63,13,0.0773333333,3,2001-07-17 00:29:52,2,10,0
5,230,213,1066,7,13,84,1.5213333333,244,10,200,189,49,24,15,8,1,0,10,10,244,10,200,189,49,24,15,8,1,0,10,92,455,33,86,250,52,296,0,72,9,0.0487804878,3,2001-07-17 00:34:52,7,9,0
6,184,213,736,6,21,32,2.0610328638,149,0,174,124,109,30,9,5,1,0,26,11,149,0,174,124,109,30,9,5,1,0,26,85,372,21,129,80,32,264,0,42,15,0.043478260899999996,2,2001-07-17 00:39:52,6,10,0
7,1065,481,1914,5,13,97,1.7594866071000002,194,0,591,627,248,109,15,3,5,0,0,7,194,0,591,627,248,109,15,3,5,0,0,73,1364,21,237,92,43,322,0,89,10,0.022466039700000003,4,2001-07-17 00:44:52,5,10,0
8,224,232,892,3,16,71,1.6852861035,161,0,239,196,52,36,18,13,14,5,0,8,161,0,239,196,52,36,18,13,14,5,0,68,502,20,73,106,77,390,0,45,3,0.08632287,4,2001-07-17 00:49:52,3,15,0
9,91,87,491,5,15,60,1.8765060241,120,0,52,67,38,10,22,6,3,10,4,9,120,0,52,67,38,10,22,6,3,10,4,46,178,12,36,155,60,211,0,56,11,0.1221995927,4,2001-07-17 00:54:52,5,11,0
10,205,180,926,5,14,31,1.6124314441999998,78,1,217,172,48,6,17,5,0,1,1,11,78,1,217,172,48,6,17,5,0,1,1,34,383,8,91,307,72,323,0,26,11,0.0777537797,3,2001-07-17 00:59:52,5,11,0
11,87,202,708,5,16,14,2.0103519669,88,0,111,140,74,19,38,8,0,1,4,9,88,0,111,140,74,19,38,8,0,1,4,51,283,20,115,187,35,227,0,28,6,0.0494350282,3,2001-07-17 01:04:52,5,9,0
12,89,303,706,3,11,31,1.7171561051,171,0,126,192,51,96,5,3,3,0,0,7,171,0,126,192,51,96,5,3,3,0,0,112,396,23,85,49,21,266,0,42,8,0.0297450425,2,2001-07-17 01:09:52,3,10,0
13,86,301,1219,4,15,11,1.753507014,56,0,168,157,90,21,4,2,1,0,0,7,56,0,168,157,90,21,4,2,1,0,0,14,325,28,121,699,269,333,0,50,9,0.2206726825,2,2001-07-17 01:14:52,4,11,0
14,129,165,1437,4,14,47,1.4045335658000002,128,0,716,135,91,57,10,3,2,3,2,9,128,0,716,135,91,57,10,3,2,3,2,44,946,16,94,209,53,476,0,69,1,0.036882393900000005,4,2001-07-17 01:19:52,4,10,0
15,192,201,970,5,13,77,1.5060240963999998,174,0,241,97,88,34,18,9,3,0,0,7,174,0,241,97,88,34,18,9,3,0,0,55,421,36,75,268,40,331,0,45,2,0.0412371134,2,2001-07-17 01:24:52,5,9,0
16,212,232,748,4,14,16,2.3828756058000002,95,3,123,149,116,72,30,6,5,15,4,11,95,3,123,149,116,72,30,6,5,15,4,65,382,12,144,102,27,284,0,39,6,0.0360962567,3,2001-07-17 01:29:52,4,10,0
17,378,422,1709,3,13,18,2.0085007728,203,0,271,376,362,20,18,17,0,25,2,9,203,0,271,376,362,20,18,17,0,25,2,127,1034,43,72,386,162,363,2,53,3,0.0947922762,3,2001-07-17 01:34:52,3,11,0
18,155,288,1103,3,15,142,1.8986058302000002,255,5,131,96,121,162,10,4,3,1,0,11,255,5,131,96,121,162,10,4,3,1,0,60,476,47,64,234,97,413,0,22,6,0.08794197640000001,5,2001-07-17 01:39:52,3,11,0
19,330,365,1263,5,13,50,2.1994076999,184,8,333,172,120,51,77,11,30,5,18,11,184,8,333,172,120,51,77,11,30,5,18,29,739,47,148,177,56,419,0,52,44,0.0443388757,2,2001-07-17 01:44:52,5,9,0
20,230,291,1186,3,13,50,2.1793179318,164,1,192,214,160,97,56,7,9,3,1,13,164,1,192,214,160,97,56,7,9,3,1,94,578,12,175,254,29,270,0,87,87,0.024451939300000003,3,2001-07-17 01:49:52,3,11,0
21,120,68,417,6,16,25,1.734939759,118,0,48,65,52,26,9,7,6,0,1,9,118,0,48,65,52,26,9,7,6,0,1,62,170,20,55,73,28,199,0,54,11,0.067146283,3,2001-07-17 01:54:52,6,15,0
22,76,89,346,4,15,13,2.1233333333,75,15,85,48,42,15,10,3,4,3,0,10,75,15,85,48,42,15,10,3,4,3,0,29,173,27,58,41,26,197,0,29,27,0.0751445087,3,2001-07-17 01:59:52,4,9,0
23,48,113,467,2,17,15,2.063197026,69,0,45,62,36,27,15,11,3,1,0,8,69,0,45,62,36,27,15,11,3,1,0,28,164,21,41,166,41,234,0,20,2,0.0877944325,2,2001-07-17 02:04:52,2,8,0
24,157,142,620,5,15,42,1.7462686566999999,123,4,160,133,49,37,21,2,2,1,4,10,123,4,160,133,49,37,21,2,2,1,4,53,336,24,81,73,20,232,0,42,39,0.0322580645,2,2001-07-17 02:09:52,5,9,0
25,114,139,548,5,15,55,1.68,165,5,92,99,75,16,10,2,0,2,4,11,165,5,92,99,75,16,10,2,0,2,4,53,230,44,93,63,17,200,0,70,37,0.031021897799999996,2,2001-07-17 02:14:52,5,11,0
26,360,459,1378,3,14,47,2.1043557169,186,0,122,354,299,120,14,7,0,0,0,6,186,0,122,354,299,120,14,7,0,0,0,127,780,9,139,158,39,277,0,49,2,0.028301886800000002,2,2001-07-17 02:19:52,3,11,0
27,89,101,407,7,15,22,1.8793650794,58,0,93,65,49,34,12,3,0,1,0,8,58,0,93,65,49,34,12,3,0,1,0,25,217,4,47,72,29,210,0,32,5,0.0712530713,2,2001-07-17 02:24:52,4,13,0
28,214,198,727,3,16,28,2.0644007156,95,2,151,128,76,73,12,14,1,7,0,10,95,2,151,128,76,73,12,14,1,7,0,46,406,14,65,145,36,273,0,49,4,0.049518569500000005,2,2001-07-17 02:29:52,3,10,0
29,442,294,1176,6,16,51,2.2427385892,139,4,229,211,203,83,61,23,6,2,2,11,139,4,229,211,203,83,61,23,6,2,2,64,742,15,92,194,46,396,0,58,5,0.0391156463,3,2001-07-17 02:34:52,5,10,0
30,256,501,1490,5,16,155,1.7544453853,297,0,234,305,214,87,34,7,0,1,2,9,297,0,234,305,214,87,34,7,0,1,2,65,708,63,190,245,45,402,0,57,67,0.0302013423,3,2001-07-17 02:39:52,4,12,0
31,219,271,982,5,13,67,1.8954081633000002,181,4,273,123,95,31,35,6,10,5,17,11,181,4,273,123,95,31,35,6,10,5,17,58,481,46,132,159,31,313,0,53,3,0.0315682281,3,2001-07-17 02:44:52,3,10,0
32,638,266,2232,3,13,170,1.6515437933000001,363,0,401,510,188,51,41,16,9,4,4,9,363,0,401,510,188,51,41,16,9,4,4,76,1152,88,101,558,51,475,0,71,25,0.0228290063,3,2001-07-17 02:49:52,3,12,0
33,375,280,2831,7,17,150,1.2261230653,590,0,1447,332,160,54,26,10,2,20,7,14,590,0,1447,332,160,54,26,10,2,20,7,58,1964,271,206,126,55,867,0,60,58,0.019427764,3,2001-07-17 02:54:52,7,10,0
34,852,274,1745,5,15,133,1.6354883081,216,13,599,414,145,31,9,6,4,9,5,13,216,13,599,414,145,31,9,6,4,9,5,33,1146,34,108,249,63,282,0,92,6,0.0361031519,2,2001-07-17 02:59:52,5,10,0
35,1066,1188,2876,20,20,42,2.0792567311,307,1,549,919,626,33,166,27,5,0,1,15,307,1,549,919,626,33,166,27,5,0,1,185,1916,74,420,235,74,340,0,125,11,0.025730180800000002,3,2001-07-17 03:04:52,8,9,0
36,234,173,1555,5,22,50,2.624251497,205,5,125,154,64,19,15,5,2,6,0,19,205,5,125,154,64,19,15,5,2,6,0,113,377,39,89,70,194,369,0,37,10,0.1246786632,3,2001-07-17 03:09:52,5,10,0
37,123,149,579,4,16,52,1.5992063492,109,2,177,137,35,20,9,11,0,1,1,11,109,2,177,137,35,20,9,11,0,1,1,42,343,13,54,71,25,227,0,59,6,0.0431778929,2,2001-07-17 03:14:52,4,11,0
38,144,146,681,5,15,75,1.6199616122999998,138,0,120,147,68,28,13,2,4,0,1,9,138,0,120,147,68,28,13,2,4,0,1,30,339,11,66,133,62,259,0,18,1,0.0910425844,3,2001-07-17 03:19:52,5,8,0
39,166,267,882,7,18,53,1.6914446003,179,0,176,175,114,40,20,5,0,2,0,16,179,0,176,175,114,40,20,5,0,2,0,69,418,38,135,160,61,349,0,18,0,0.06916099769999999,3,2001-07-17 03:24:52,4,10,0
40,117,207,758,4,21,29,2.3937125749,249,5,127,98,57,35,15,16,9,1,0,16,249,5,127,98,57,35,15,16,9,1,0,83,344,125,87,87,14,261,0,24,2,0.018469657,2,2001-07-17 03:29:52,4,10,0
41,192,104,646,5,18,11,3.3708260105,192,50,60,88,54,37,18,4,3,5,1,19,192,50,60,88,54,37,18,4,3,5,1,75,309,94,80,62,43,225,0,19,1,0.0665634675,2,2001-07-17 03:34:52,5,9,0
42,168,111,866,14,14,66,2.2361111111,224,0,117,98,50,7,13,2,3,0,0,13,224,0,117,98,50,7,13,2,3,0,0,69,316,17,108,183,47,243,0,32,1,0.0542725173,3,2001-07-17 03:39:52,4,10,0
43,192,255,1632,7,15,113,2.4576163161,221,0,917,117,57,23,21,20,4,5,4,13,221,0,917,117,57,23,21,20,4,5,4,43,1294,61,58,55,29,498,0,38,0,0.0177696078,2,2001-07-17 03:44:52,7,9,0
44,183,244,1279,5,16,61,1.3803738318,130,0,623,170,93,35,19,0,0,0,0,5,130,0,623,170,93,35,19,0,0,0,0,45,891,12,61,159,70,377,0,45,1,0.054730258,4,2001-07-17 03:49:52,4,9,0
45,108,126,553,10,17,15,2.125984252,96,0,85,71,53,21,30,6,8,1,10,9,96,0,85,71,53,21,30,6,8,1,10,33,238,42,53,152,74,296,0,24,10,0.1338155515,2,2001-07-17 03:54:52,4,10,0
46,183,177,882,4,14,62,2.0381895331999997,191,0,157,112,79,106,20,5,28,8,1,9,191,0,157,112,79,106,20,5,28,8,1,66,433,42,104,152,40,344,0,40,3,0.045351473899999994,2,2001-07-17 03:59:52,4,8,0
47,442,450,1631,3,13,101,1.6742543171000002,253,0,433,368,81,64,28,16,25,4,0,11,253,0,433,368,81,64,28,16,25,4,0,110,900,25,138,324,51,424,0,64,7,0.03126916,2,2001-07-17 04:04:52,3,10,0
48,474,559,1548,6,14,38,2.1953242836,188,5,432,363,80,177,13,18,2,1,0,12,188,5,432,363,80,177,13,18,2,1,0,57,933,82,216,199,28,341,0,50,8,0.0180878553,2,2001-07-17 04:09:52,6,9,0
49,279,309,1192,5,14,32,1.9039900249000001,118,1,329,165,101,16,33,8,10,7,6,13,118,1,329,165,101,16,33,8,10,7,6,46,572,39,113,384,70,382,0,41,7,0.0587248322,3,2001-07-17 04:14:52,5,9,0
50,278,313,924,4,15,107,2.2026221692,152,0,185,220,122,65,31,33,20,1,8,12,152,0,185,220,122,65,31,33,20,1,8,40,513,3,176,62,44,345,0,27,59,0.0476190476,3,2001-07-17 04:19:52,4,12,0
51,258,273,1997,6,14,93,1.4822866344999999,516,0,125,321,141,76,48,6,3,4,2,9,516,0,125,321,141,76,48,6,3,4,2,61,636,211,241,520,146,521,0,64,6,0.0731096645,3,2001-07-17 04:24:52,5,13,0
52,145,219,772,13,16,9,2.5837742504,95,3,162,66,89,42,48,22,10,18,6,11,95,3,162,66,89,42,48,22,10,18,6,44,359,35,120,142,58,372,0,32,5,0.0751295337,4,2001-07-17 04:29:52,7,15,0
53,160,112,698,3,15,33,1.7756653991999998,183,2,144,86,41,16,4,27,6,2,2,13,183,2,144,86,41,16,4,27,6,2,2,69,280,69,75,163,52,297,0,30,2,0.0744985673,4,2001-07-17 04:34:52,3,13,0
54,139,118,439,10,14,8,2.838961039,72,10,64,73,56,36,30,19,4,10,11,10,72,10,64,73,56,36,30,19,4,10,11,46,237,18,76,35,21,224,0,16,0,0.0478359909,2,2001-07-17 04:39:52,7,10,0
55,188,161,854,4,15,36,2.2604735883,127,0,135,101,54,39,42,19,10,15,4,12,127,0,135,101,54,39,42,19,10,15,4,30,333,47,103,304,33,325,0,26,2,0.038641686200000004,4,2001-07-17 04:44:52,4,12,0
56,548,720,2263,6,15,100,2.1653084983,324,6,351,538,84,240,114,24,18,1,14,12,324,6,351,538,84,240,114,24,18,1,14,115,1290,99,114,490,47,423,0,75,5,0.0207688909,2,2001-07-17 04:49:52,6,11,0
57,671,657,1764,5,14,40,1.7055072463999998,354,0,447,429,402,56,19,15,2,1,0,8,354,0,447,429,402,56,19,15,2,1,0,249,1189,61,186,34,20,279,0,88,4,0.0113378685,2,2001-07-17 04:54:52,4,10,0
58,301,270,1326,3,14,45,1.8033519553,182,2,219,237,181,48,10,5,2,9,0,10,182,2,219,237,181,48,10,5,2,9,0,75,615,58,102,335,101,484,0,40,0,0.0761689291,2,2001-07-17 04:59:52,3,11,0
59,526,554,2313,13,16,105,2.0317460317,443,21,466,387,197,73,42,37,33,25,26,11,443,21,466,387,197,73,42,37,33,25,26,127,1157,197,178,480,31,630,0,61,2,0.0134025076,2,2001-07-17 05:04:52,8,11,0
60,580,364,1754,7,16,64,2.3477588872,243,4,260,304,178,75,158,25,25,17,5,10,243,4,260,304,178,75,158,25,25,17,5,46,914,127,143,434,114,505,0,44,8,0.0649942987,3,2001-07-17 05:09:52,7,11,0
61,208,231,809,10,15,19,1.7664974619,70,0,218,179,89,15,7,5,4,0,0,13,70,0,218,179,89,15,7,5,4,0,0,39,454,12,67,208,29,251,0,39,10,0.0358467244,1,2001-07-17 05:14:52,6,11,0
62,438,390,2858,6,15,138,1.3374301676,268,1,1779,383,150,41,17,24,6,5,7,13,268,1,1779,383,150,41,17,24,6,5,7,43,2332,74,98,135,26,742,0,92,16,0.0090972708,1,2001-07-17 05:19:52,6,11,0
63,364,825,1659,5,13,30,2.0114204140000003,118,1,507,405,179,94,46,26,13,7,5,10,118,1,507,405,179,94,46,26,13,7,5,74,977,10,310,251,58,403,0,155,8,0.0349608198,3,2001-07-17 05:24:52,4,11,0
64,611,376,1333,4,16,24,2.1941031940999998,85,4,448,382,86,102,52,7,17,13,21,12,85,4,448,382,86,102,52,7,17,13,21,35,984,23,155,82,26,430,0,123,7,0.0195048762,1,2001-07-17 05:29:52,4,10,0
65,1075,383,2117,5,15,63,1.8300619835,304,0,373,912,169,123,22,17,7,2,4,12,304,0,373,912,169,123,22,17,7,2,4,180,1478,58,157,156,53,360,0,104,3,0.0250354275,2,2001-07-17 05:34:52,5,9,0
66,185,439,2402,5,13,154,1.2091418715,415,0,1377,304,170,14,15,9,5,4,5,12,415,0,1377,304,170,14,15,9,5,4,5,242,1724,16,183,77,38,571,0,66,4,0.0158201499,2,2001-07-17 05:39:52,5,11,0
67,353,343,2389,4,17,175,1.5444382337,421,0,678,393,118,92,31,25,5,9,11,11,421,0,678,393,118,92,31,25,5,9,11,152,1295,83,84,476,261,755,2,99,2,0.1092507325,3,2001-07-17 05:44:52,4,12,0
68,318,199,1111,2,14,40,1.7095671982,211,5,252,252,77,19,21,22,9,2,8,10,211,5,252,252,77,19,21,22,9,2,8,129,609,21,79,203,30,365,0,70,8,0.027002700299999998,3,2001-07-17 05:49:52,2,11,0
