,ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,dups,edit_distance_avg,edit_distance_dict_0_,edit_distance_dict_10_,edit_distance_dict_1_,edit_distance_dict_2_,edit_distance_dict_3_,edit_distance_dict_4_,edit_distance_dict_5_,edit_distance_dict_6_,edit_distance_dict_7_,edit_distance_dict_8_,edit_distance_dict_9_,edit_distance_max,edit_distance_unique_dict_0_,edit_distance_unique_dict_10_,edit_distance_unique_dict_1_,edit_distance_unique_dict_2_,edit_distance_unique_dict_3_,edit_distance_unique_dict_4_,edit_distance_unique_dict_5_,edit_distance_unique_dict_6_,edit_distance_unique_dict_7_,edit_distance_unique_dict_8_,edit_distance_unique_dict_9_,flaps,imp_wd_dpath,imp_wd_spath,nadas,news,number_rare_ases,origin_0_,origin_1_,origin_2_,origin_changes,rare_ases_avg,rare_ases_max,timestamp,unique_as_path_avg,unique_as_path_max,class
111,340,351,139763,3,21,9207,0.0861671079,28506,0,257,319,227,77,16,25,4,1,2,13,28506,0,257,319,227,77,16,25,4,1,2,1082,876,18141,160,110272,978,46353,86,3770,36,0.0069973599,3,2001-07-19 09:25:16,3,11,0
112,391,331,4042,4,17,208,1.4984917044,487,0,237,366,74,95,14,25,28,0,0,7,487,0,237,366,74,95,14,25,28,0,0,169,671,87,191,2707,0,1340,3,97,13,0.0,0,2001-07-19 09:30:16,2,10,0
113,141,278,809,3,16,116,1.9012016021,228,0,130,139,137,35,27,47,4,1,0,12,228,0,130,139,137,35,27,47,4,1,0,55,404,41,133,58,0,353,0,32,8,0.0,0,2001-07-19 09:35:16,3,10,0
114,243,172,1139,6,12,97,1.3435897436000002,249,0,270,133,62,31,21,8,2,1,3,9,249,0,270,133,62,31,21,8,2,1,3,55,489,83,56,355,0,379,0,59,3,0.0,0,2001-07-19 09:40:16,6,10,0
115,457,686,2232,6,14,148,1.5216666666999998,368,0,616,590,120,37,25,14,20,4,6,9,368,0,616,590,120,37,25,14,20,4,6,139,1277,58,178,370,0,504,0,92,6,0.0,0,2001-07-19 09:45:16,6,10,0
116,385,299,1179,8,17,46,2.1804435484,184,1,257,221,157,37,23,91,7,6,6,12,184,1,257,221,157,37,23,91,7,6,6,89,731,48,78,185,0,430,0,48,7,0.0,0,2001-07-19 09:50:16,5,11,0
117,234,273,1152,6,19,33,1.8623402163,303,31,313,177,60,60,11,27,17,13,1,12,303,31,313,177,60,60,11,27,17,13,1,180,594,81,129,131,0,438,0,34,7,0.0,0,2001-07-19 09:55:16,4,13,0
118,160,107,566,5,11,39,1.6908713693000001,146,0,119,105,43,47,8,4,1,4,1,17,146,0,119,105,43,47,8,4,1,4,1,49,286,50,58,83,0,190,0,61,12,0.0,0,2001-07-19 10:00:16,4,9,1
119,238,96,2376,7,16,32,2.1045081967,79,0,69,167,130,18,9,2,7,7,0,8,79,0,69,167,130,18,9,2,7,7,0,24,349,14,69,1884,0,815,1,66,3,0.0,0,2001-07-19 10:05:16,7,9,1
120,987,11675,88692,4,16,4849,1.9707841595,5457,29,644,5534,5618,1197,193,136,171,14,9,14,5457,29,644,5534,5618,1197,193,136,171,14,9,147,13547,443,79,69627,16,29067,68,2957,53,0.0001803406,1,2001-07-19 10:10:16,4,12,1
121,160,168,14087,9,18,1230,0.6316546763,1436,0,252,224,135,6,15,10,4,2,1,9,1436,0,252,224,135,6,15,10,4,2,1,67,614,131,43,12001,230,4936,2,336,7,0.0163259512,2,2001-07-19 10:15:16,5,10,1
122,267,251,932,6,12,61,1.875,195,0,182,243,100,64,29,27,6,1,1,9,195,0,182,243,100,64,29,27,6,1,1,91,570,29,97,77,1,343,1,56,6,0.0010729614,1,2001-07-19 10:20:16,6,9,1
123,4802,196,5499,4,16,43,2.6341776799,200,14,94,2339,2125,485,82,82,14,5,4,12,200,14,94,2339,2125,485,82,82,14,5,4,105,5184,45,71,51,0,2215,1,170,23,0.0,0,2001-07-19 10:25:16,4,11,1
124,209,4709,89037,4,18,79096,0.15823296779999999,83836,15,151,2246,2096,485,74,78,12,6,5,12,83836,15,151,2246,2096,485,74,78,12,6,5,41,5127,4696,48,29,9,28692,69,2881,15,0.0001010543,1,2001-07-19 10:30:16,4,12,1
125,286,410,4228,7,14,2807,0.47912087909999995,3246,0,203,437,101,44,16,25,13,5,5,9,3246,0,203,437,101,44,16,25,13,5,5,57,750,375,106,130,4,1474,0,165,12,0.0009460738,1,2001-07-19 10:35:16,5,10,1
126,262,247,874,6,13,63,1.9303178484,192,0,148,239,123,50,43,9,4,5,4,11,192,0,148,239,123,50,43,9,4,5,4,106,487,16,146,56,0,363,0,86,1,0.0,0,2001-07-19 10:40:16,6,9,1
127,413,437,1817,6,15,136,1.6180257511000002,523,0,450,258,202,100,29,18,26,16,0,12,523,0,450,258,202,100,29,18,26,16,0,156,968,167,204,186,1,426,0,52,10,0.0005503576999999999,1,2001-07-19 10:45:16,3,9,1
128,350,231,1234,6,19,70,1.5598935226,313,0,353,240,97,54,39,20,1,5,0,12,313,0,353,240,97,54,39,20,1,5,0,61,715,158,123,107,0,379,0,57,69,0.0,0,2001-07-19 10:50:16,6,11,1
129,222,225,739,5,22,68,2.0551724138,183,0,136,139,141,75,20,13,6,3,3,18,183,0,136,139,141,75,20,13,6,3,3,65,420,44,128,12,0,280,0,43,4,0.0,0,2001-07-19 10:55:16,5,8,1
130,161,138,538,3,14,19,1.7921568627000002,92,0,200,87,79,20,13,5,4,4,0,12,92,0,200,87,79,20,13,5,4,4,0,61,348,12,70,26,0,249,0,46,0,0.0,0,2001-07-19 11:00:16,3,11,1
131,213,161,744,8,13,20,1.5153284672,176,1,241,130,59,54,17,2,4,0,1,10,176,1,241,130,59,54,17,2,4,0,1,68,423,72,102,58,3,324,0,63,3,0.0040268456,1,2001-07-19 11:05:16,6,9,1
132,753,685,2444,6,18,66,2.0520072993,354,0,511,674,350,160,37,10,76,12,6,11,354,0,511,674,350,160,37,10,76,12,6,42,1749,240,95,245,0,985,1,77,12,0.0,0,2001-07-19 11:10:16,6,11,1
133,1420,590,4307,10,21,1257,1.4709374227,1683,3,610,846,431,216,139,81,20,5,3,12,1683,3,610,846,431,216,139,81,20,5,3,275,2248,128,135,264,9,1151,0,143,39,0.0020886517,1,2001-07-19 11:15:16,3,10,1
134,218,378,1357,6,17,149,1.4759398496,428,14,412,256,78,99,18,8,13,2,0,12,428,14,412,256,78,99,18,8,13,2,0,220,837,38,86,27,0,355,0,85,25,0.0,0,2001-07-19 11:20:16,6,10,1
135,421,368,1376,6,15,91,1.7810606061,265,0,390,298,211,78,60,9,7,1,1,9,265,0,390,298,211,78,60,9,7,1,1,96,892,64,177,56,0,474,0,46,4,0.0,0,2001-07-19 11:25:16,6,9,1
136,435,284,1318,3,17,96,1.6790736146,240,0,370,316,179,65,12,19,7,1,0,8,240,0,370,316,179,65,12,19,7,1,0,67,867,51,128,107,1,443,0,39,15,0.0007587253,1,2001-07-19 11:30:16,3,11,1
137,310,420,1773,4,11,48,1.8344039971000001,129,0,689,170,232,117,27,22,12,1,2,9,129,0,689,170,232,117,27,22,12,1,2,42,1206,27,78,371,3,402,0,26,0,0.0016920473999999998,1,2001-07-19 11:35:16,4,10,1
138,246,267,1287,6,16,80,1.8827508455000002,233,3,245,170,85,52,64,15,10,2,0,13,233,3,245,170,85,52,64,15,10,2,0,79,575,65,88,393,22,551,0,37,9,0.0170940171,1,2001-07-19 11:40:16,6,9,1
139,178,500,1009,6,15,21,1.7457420925,82,14,452,146,46,45,15,10,6,4,0,12,82,14,452,146,46,45,15,10,6,4,0,32,696,26,47,18,13,392,0,35,5,0.0128840436,2,2001-07-19 11:45:16,5,11,1
140,133,217,646,4,14,37,1.8102310231,177,2,133,124,65,61,28,6,4,3,2,11,177,2,133,124,65,61,28,6,4,3,2,49,332,78,110,40,1,312,0,14,1,0.0015479876,1,2001-07-19 11:50:16,4,10,1
141,311,250,1399,7,13,82,1.7665758400999998,237,4,334,218,201,59,19,13,12,1,1,11,237,4,334,218,201,59,19,13,12,1,1,62,675,81,201,289,2,348,0,58,99,0.0014295926000000001,1,2001-07-19 11:55:16,5,9,1
142,307,247,1059,13,22,59,2.1820956256,264,29,172,264,140,48,18,15,8,2,3,19,264,29,172,264,140,48,18,15,8,2,3,131,611,66,116,74,3,416,0,68,27,0.0028328612,1,2001-07-19 12:00:16,10,11,1
143,214,286,1105,4,11,176,1.3700483091999998,382,0,238,240,79,51,28,5,10,1,0,11,382,0,238,240,79,51,28,5,10,1,0,63,518,124,154,70,6,407,0,77,23,0.005429864300000001,2,2001-07-19 12:05:16,4,9,1
144,1072,2725,6495,4,16,69,1.8645833333000001,521,19,1054,1911,834,99,44,15,7,3,0,14,521,19,1054,1911,834,99,44,15,7,3,0,356,3843,84,160,1938,78,1786,1,160,34,0.0120092379,2,2001-07-19 12:10:16,4,9,1
145,262,238,1010,6,16,49,1.6828512397,369,15,176,165,121,59,34,15,8,2,2,12,369,15,176,165,121,59,34,15,8,2,2,272,471,39,137,39,3,363,0,79,37,0.002970297,1,2001-07-19 12:15:16,6,9,1
146,200,211,999,4,13,233,1.4301848049,431,0,149,156,130,45,36,16,8,1,0,11,431,0,149,156,130,45,36,16,8,1,0,72,424,101,144,25,1,378,0,76,8,0.001001001,1,2001-07-19 12:20:16,4,9,1
147,243,180,732,7,13,37,1.8859154930000002,139,0,222,160,103,20,23,16,23,0,4,9,139,0,222,160,103,20,23,16,23,0,4,51,514,49,59,22,0,277,0,76,8,0.0,0,2001-07-19 12:25:16,6,9,1
148,136,216,587,7,13,27,2.2067736184999998,121,0,92,116,110,73,27,8,8,1,5,9,121,0,92,116,110,73,27,8,8,1,5,54,359,37,84,26,4,294,0,49,18,0.0068143101,1,2001-07-19 12:30:16,5,10,1
149,160,135,535,6,13,44,1.9294117647,131,2,117,114,62,37,22,9,12,1,2,11,131,2,117,114,62,37,22,9,12,1,2,64,324,21,57,24,2,291,0,53,13,0.0037383178000000004,1,2001-07-19 12:35:16,6,10,1
150,112,79,530,8,15,99,1.3577235772,203,1,102,93,55,20,6,3,1,2,6,10,203,1,102,93,55,20,6,3,1,2,6,81,225,22,65,38,0,187,0,49,9,0.0,0,2001-07-19 12:40:16,5,9,1
151,302,161,1042,7,18,70,1.547,356,5,172,298,84,40,14,15,4,2,5,16,356,5,172,298,84,40,14,15,4,2,5,66,522,215,127,40,0,326,0,47,14,0.0,0,2001-07-19 12:45:16,7,8,1
152,196,166,102144,3,22,117,1.5681818182,245,1,137,209,84,42,9,11,5,3,2,10,245,1,137,209,84,42,9,11,5,3,2,70,439,50,72,101396,1909,34580,68,3209,10,0.018687654799999998,2,2001-07-19 12:50:16,3,11,1
153,273,179,865,10,15,87,1.3849878935,188,1,341,177,78,14,21,3,0,1,2,10,188,1,341,177,78,14,21,3,0,1,2,61,568,33,77,39,1,325,0,88,0,0.0011560694,1,2001-07-19 12:55:16,10,10,1
154,204,286,961,3,14,32,1.4732824427000002,189,1,373,250,32,35,18,6,4,3,6,10,189,1,373,250,32,35,18,6,4,3,6,47,614,102,122,44,0,374,0,44,32,0.0,0,2001-07-19 13:00:16,3,9,1
155,772,379,1733,5,12,35,2.0206611569999997,149,0,291,910,208,65,39,8,10,11,3,9,149,0,291,910,208,65,39,8,10,11,3,81,1441,32,105,39,3,497,0,78,343,0.0017311021,1,2001-07-19 13:05:16,5,11,1
156,298,513,1551,7,12,66,2.0304920305,147,1,386,494,249,90,41,23,4,4,4,10,147,1,386,494,249,90,41,23,4,4,4,54,1151,26,146,104,1,390,21,117,207,0.0006447453,1,2001-07-19 13:10:16,3,12,1
157,490,348,1498,4,12,86,1.7015449437999999,267,1,448,392,188,75,25,14,7,4,3,10,267,1,448,392,188,75,25,14,7,4,3,51,1002,120,165,74,5,503,5,123,58,0.0033377837,1,2001-07-19 13:15:16,4,10,1
158,241,317,1048,4,17,51,1.7632898696000001,149,0,364,267,134,39,18,11,6,1,0,14,149,0,364,267,134,39,18,11,6,1,0,59,772,25,90,50,4,402,0,68,62,0.0038167939,1,2001-07-19 13:20:16,4,10,1
159,518,461,1740,6,19,175,1.7899159664,283,0,485,466,160,64,30,29,10,2,6,13,283,0,485,466,160,64,30,29,10,2,6,89,1142,14,127,190,1,598,0,123,18,0.0005747126,1,2001-07-19 13:25:16,6,10,1
160,421,385,1731,4,13,128,1.8330286411,388,16,510,300,220,83,61,38,5,2,18,10,388,16,510,300,220,83,61,38,5,2,18,233,1082,21,177,90,4,484,0,96,5,0.0023108029999999997,1,2001-07-19 13:30:16,4,9,1
161,492,646,2220,4,12,149,1.4075,509,13,829,367,129,78,43,19,11,1,1,10,509,13,829,367,129,78,43,19,11,1,1,117,1384,145,205,220,0,551,2,108,3,0.0,0,2001-07-19 13:35:16,4,10,1
162,1144,1091,3253,7,15,278,1.7744140625,417,1,1239,700,344,219,82,32,19,12,7,10,417,1,1239,700,344,219,82,32,19,12,7,60,2591,60,83,176,2,719,1,122,32,0.0006148171,1,2001-07-19 13:40:16,5,9,1
163,350,423,1089,5,10,49,2.7638758231000002,135,0,181,341,88,46,41,228,0,0,0,19,135,0,181,341,88,46,41,228,0,0,0,43,848,33,90,24,0,368,1,60,8,0.0,0,2001-07-19 13:45:16,5,8,1
164,573,1031,2762,9,15,223,2.1208027788,450,4,748,515,329,234,220,38,27,7,15,12,450,4,748,515,329,234,220,38,27,7,15,98,2021,125,124,167,1,1083,0,109,126,0.0003617945,1,2001-07-19 13:50:16,5,9,1
165,287,258,4386,2,22,80,1.7291220557,198,0,303,224,92,69,25,14,3,0,0,18,198,0,303,224,92,69,25,14,3,0,0,86,602,32,134,3452,0,563,0,56,9,0.0,0,2001-07-19 13:55:16,2,9,1
166,1484,1275,19972,5,15,2313,1.1711754469,2834,1,1516,972,522,251,138,47,12,9,0,19,2834,1,1516,972,522,251,138,47,12,9,0,221,3245,255,287,13647,9,1916,1,308,154,0.00045063089999999997,1,2001-07-19 14:00:16,3,10,1
167,1776,1544,5255,6,15,391,2.0090963022,889,12,1213,1364,800,472,177,63,22,11,34,10,889,12,1213,1364,800,472,177,63,22,11,34,290,3861,170,345,192,3,1464,1,269,34,0.0005706677,1,2001-07-19 14:05:16,5,11,1
168,2282,781,4649,5,16,411,1.9106559162999999,651,0,859,2240,394,273,58,37,28,14,27,12,651,0,859,2240,394,273,58,37,28,14,27,120,3551,106,401,59,0,1094,0,201,22,0.0,0,2001-07-19 14:10:16,5,11,1
169,526,474,2483,4,18,113,1.6768468840000001,341,5,1173,480,199,93,51,29,15,4,14,13,341,5,1173,480,199,93,51,29,15,4,14,92,1931,120,167,60,16,852,0,124,28,0.0064412238,1,2001-07-19 14:15:16,4,12,1
170,3775,1889,7283,6,15,93,2.0504463653,705,1,2117,2205,1123,240,520,84,40,7,6,13,705,1,2117,2205,1123,240,520,84,40,7,6,437,5630,126,771,224,11,954,0,331,55,0.0015103666,1,2001-07-19 14:20:16,6,10,1
171,579,630,1862,6,18,111,2.3867341203,286,0,413,359,167,345,109,59,24,12,1,16,286,0,413,359,167,345,109,59,24,12,1,136,1304,32,196,83,3,762,0,80,8,0.0016111708,1,2001-07-19 14:25:16,4,10,1
172,597,502,2095,3,16,227,1.7341897233,605,0,480,395,250,163,81,20,5,7,3,13,605,0,480,395,250,163,81,20,5,7,3,183,1217,179,218,70,5,681,0,78,11,0.0023866348,1,2001-07-19 14:30:16,3,11,1
173,601,336,1544,4,18,78,2.3459972863,237,0,386,300,181,210,64,44,10,21,1,15,237,0,386,300,181,210,64,44,10,21,1,52,1128,93,123,68,4,665,0,87,12,0.0025856496,1,2001-07-19 14:35:16,4,9,1
174,365,857,1945,5,19,161,2.4725561945,392,0,320,319,299,331,143,52,23,12,6,16,392,0,320,319,299,331,143,52,23,12,6,153,1130,45,424,31,10,738,0,61,0,0.0051413882,2,2001-07-19 14:40:16,5,9,1
175,670,296,1725,5,22,215,1.7384164222999998,459,4,457,355,211,143,39,11,9,1,4,19,459,4,457,355,211,143,39,11,9,1,4,107,1129,130,124,20,4,672,0,126,14,0.0023188406,1,2001-07-19 14:45:16,5,11,1
176,512,458,1956,4,14,148,1.5524364407,520,5,628,381,153,94,51,26,9,15,2,11,520,5,628,381,153,94,51,26,9,15,2,157,1198,204,181,68,9,715,0,92,5,0.004601227,1,2001-07-19 14:50:16,4,11,1
177,520,637,2065,5,17,150,1.8443443443,476,3,539,463,182,179,108,18,9,4,4,13,476,3,539,463,182,179,108,18,9,4,4,86,1220,208,334,65,19,798,0,118,12,0.0092009685,1,2001-07-19 14:55:16,4,16,1
178,469,296,1781,7,12,102,1.4274985557,485,3,713,257,108,71,30,28,25,6,0,13,485,3,713,257,108,71,30,28,25,6,0,60,1136,310,123,50,2,644,0,69,20,0.0011229646000000002,1,2001-07-19 15:00:16,5,11,1
179,474,413,1715,7,16,179,1.790990991,387,15,581,360,122,66,45,31,19,16,12,11,387,15,581,360,122,66,45,31,19,16,12,117,1022,78,269,50,4,663,6,69,9,0.0023323615,1,2001-07-19 15:05:16,4,11,1
180,311,332,1387,5,14,133,1.6734082397,431,1,359,255,102,48,78,19,4,27,7,12,431,1,359,255,102,48,78,19,4,27,7,87,776,198,141,52,0,468,4,94,8,0.0,0,2001-07-19 15:10:16,5,10,1
181,2001,1250,5075,4,14,222,2.0663390663,820,7,1297,1146,677,626,182,23,47,22,31,11,820,7,1297,1146,677,626,182,23,47,22,31,103,3951,428,180,190,5,1609,0,222,24,0.0009844458,1,2001-07-19 15:15:16,4,10,1
182,969,1124,16090,4,15,474,1.9043209877,773,6,1058,649,518,304,157,23,24,4,32,13,773,6,1058,649,518,304,157,23,24,4,32,120,2558,156,256,12524,442,2034,62,297,103,0.0274636511,2,2001-07-19 15:20:16,4,10,1
183,699,493,2201,10,21,166,1.8937677054,440,2,610,539,222,151,67,17,44,9,5,19,440,2,610,539,222,151,67,17,44,9,5,115,1483,151,203,82,12,902,0,140,102,0.0054520672,1,2001-07-19 15:25:16,6,10,1
184,1307,1272,8197,4,15,530,1.0862282878,4395,5,1032,1259,702,472,100,62,17,3,4,13,4395,5,1032,1259,702,472,100,62,17,3,4,3465,3319,329,417,84,41,1394,20,157,47,0.0050006098,1,2001-07-19 15:30:16,4,10,1
185,1214,822,6767,8,22,127,1.0870491554000001,3373,0,1026,1165,634,168,132,35,21,8,0,20,3373,0,1026,1165,634,168,132,35,21,8,0,3038,2986,170,250,196,1,1016,14,189,68,0.0001477323,1,2001-07-19 15:35:16,8,11,1
186,1621,450,4427,3,12,93,1.9534830431,258,0,1117,2194,381,291,62,26,33,2,0,8,258,0,1117,2194,381,291,62,26,33,2,0,81,3960,76,154,61,7,1073,21,161,75,0.0015812062,1,2001-07-19 15:40:16,3,9,1
187,303,438,1768,4,22,254,1.2861445783,662,0,385,321,163,79,29,4,10,4,1,12,662,0,385,321,163,79,29,4,10,4,1,136,868,243,159,86,6,655,1,100,16,0.0033936652,1,2001-07-19 15:45:16,4,9,1
188,672,636,3437,6,15,115,1.4988941547999999,715,1,1469,411,215,197,54,24,45,27,6,11,715,1,1469,411,215,197,54,24,45,27,6,160,2312,431,147,253,5,920,0,100,43,0.0014547571,1,2001-07-19 15:50:16,6,11,1
189,612,545,2355,4,22,252,1.5006535948,626,0,781,448,214,133,40,17,20,7,5,13,626,0,781,448,214,133,40,17,20,7,5,148,1383,216,296,57,7,839,0,87,11,0.0029723991999999998,1,2001-07-19 15:55:16,4,8,1
190,626,604,3589,6,15,150,1.2946175637000001,1181,0,1271,437,382,143,46,28,29,11,2,9,1181,0,1271,437,382,143,46,28,29,11,2,119,2125,903,233,59,1,754,0,131,4,0.0002786291,1,2001-07-19 16:00:16,5,10,1
191,972,392,2910,5,14,232,1.4546856922,601,1,1219,305,216,114,74,20,14,24,3,11,601,1,1219,305,216,114,74,20,14,24,3,142,1795,195,229,317,10,1083,3,137,9,0.0034364261,1,2001-07-19 16:05:16,5,9,1
192,658,1039,4124,6,15,209,1.2098549275,1112,0,1965,376,302,113,80,25,10,7,2,12,1112,0,1965,376,302,113,80,25,10,7,2,220,2647,625,297,123,14,1016,5,190,6,0.0033947624,1,2001-07-19 16:10:16,6,9,1
193,832,905,3127,4,21,317,1.1984908136,961,0,1351,274,297,60,60,27,11,3,1,19,961,0,1351,274,297,60,60,27,11,3,1,117,1854,513,247,79,1,917,9,134,16,0.0003197953,1,2001-07-19 16:15:16,4,9,1
194,858,701,3443,5,13,224,1.3022632519,978,5,1287,695,199,74,53,39,12,8,3,19,978,5,1287,695,199,74,53,39,12,8,3,212,2236,500,186,85,2,818,0,103,45,0.0005808888,1,2001-07-19 16:20:16,5,11,1
195,3610,1337,7361,6,18,301,2.5835827277,1029,10,1904,950,606,1504,467,209,164,66,40,15,1029,10,1904,950,606,1504,467,209,164,66,40,194,5759,495,268,343,23,1596,9,212,31,0.0031245755,1,2001-07-19 16:25:16,6,13,1
196,1149,2928,6929,3,18,917,2.8964849568,1438,14,740,778,843,1708,446,198,415,37,26,15,1438,14,740,778,843,1708,446,198,415,37,26,107,5006,352,332,215,11,1429,0,266,21,0.0015875307,1,2001-07-19 16:30:16,3,13,1
197,1876,1492,5349,4,13,209,1.5543271064,886,0,2377,938,608,232,117,64,15,6,3,9,886,0,2377,938,608,232,117,64,15,6,3,348,3970,318,401,103,1,1225,2,186,27,0.00018695080000000002,1,2001-07-19 16:35:16,4,11,1
198,2457,2471,8224,6,13,248,1.4976887519,1223,4,3919,1412,633,262,211,56,17,35,16,10,1223,4,3919,1412,633,262,211,56,17,35,16,326,5932,593,689,430,18,1593,1,270,154,0.0021887160000000003,1,2001-07-19 16:40:16,6,13,1
199,1143,1073,4444,9,15,301,1.6772374912,1069,0,1267,1008,405,217,161,46,38,25,4,13,1069,0,1267,1008,405,217,161,46,38,25,4,195,2859,446,456,184,6,1416,2,214,57,0.001350135,1,2001-07-19 16:45:16,9,12,1
200,1746,1304,5158,5,14,399,1.6302537669,962,14,1983,1082,561,217,100,66,15,20,20,11,962,14,1983,1082,561,217,100,66,15,20,20,211,3530,301,603,113,3,1537,6,204,52,0.0005816208,1,2001-07-19 16:50:16,3,10,1
201,1398,1506,5670,5,12,306,1.4038392537,1445,0,2155,898,718,195,89,38,25,7,4,9,1445,0,2155,898,718,195,89,38,25,7,4,339,3888,735,306,94,9,1683,5,204,242,0.0015847861,1,2001-07-19 16:55:16,5,10,1
202,1978,1265,6275,6,14,342,1.643685567,1547,4,2176,1116,677,247,136,161,80,45,19,10,1547,4,2176,1116,677,247,136,161,80,45,19,202,4328,784,552,67,2,1876,6,145,54,0.0003186743,1,2001-07-19 17:00:16,6,11,1
203,1073,989,4255,4,17,404,1.6719242902000002,1050,5,1346,819,330,284,140,80,34,17,10,18,1050,5,1346,819,330,284,140,80,34,17,10,259,2515,306,637,134,8,1438,2,160,22,0.001880141,1,2001-07-19 17:05:16,3,11,1
204,1457,1521,5969,9,15,366,1.5749314128999998,1549,25,2003,1056,608,301,117,74,53,30,12,11,1549,25,2003,1056,608,301,117,74,53,30,12,181,3822,936,527,136,7,1498,7,155,25,0.0011727257000000001,1,2001-07-19 17:10:16,5,9,1
205,2088,2330,10427,7,15,699,1.6378527728,1510,18,4452,2270,944,597,154,87,53,12,3,13,1510,18,4452,2270,944,597,154,87,53,12,3,220,8341,468,406,293,7,2797,2,156,48,0.0006712697,1,2001-07-19 17:15:16,5,10,1
206,1182,685,3959,5,14,222,1.5323870968000002,957,0,1459,627,442,192,138,21,13,10,16,9,957,0,1459,627,442,192,138,21,13,10,16,138,2657,559,299,84,4,1079,2,158,19,0.0010103561999999999,1,2001-07-19 17:20:16,5,11,1
207,1906,2033,7249,10,15,431,1.7100286533000002,1533,6,2382,1614,729,273,139,76,86,74,54,12,1533,6,2382,1614,729,273,139,76,86,74,54,359,5020,718,452,267,3,1551,4,216,151,0.0004136219,1,2001-07-19 17:25:16,4,14,1
208,1570,1008,4728,5,15,236,1.5560130011000002,930,7,1881,1027,426,109,117,40,24,17,37,10,930,7,1881,1027,426,109,117,40,24,17,37,200,3300,438,441,113,7,1294,12,143,76,0.0014805414999999999,1,2001-07-19 17:30:16,5,11,1
209,1443,1790,41424,3,16,359,0.2282082324,37069,7,2007,906,647,216,256,86,48,33,3,14,37069,7,2007,906,647,216,256,86,48,33,3,34247,3573,399,2722,124,388,10109,17,1005,72,0.009365420400000001,2,2001-07-19 17:35:16,3,10,1
210,1400,1148,5110,5,13,423,1.4778285941999998,1472,5,1552,921,670,226,125,19,20,6,6,15,1472,5,1552,921,670,226,125,19,20,6,6,359,3283,620,344,80,2,1535,2,152,55,0.00039138940000000004,1,2001-07-19 17:40:16,4,11,1
211,1113,1247,5670,4,17,260,1.2612775171,2643,40,1333,686,349,200,140,38,32,9,20,14,2643,40,1333,686,349,200,140,38,32,9,20,877,2668,1312,425,128,9,1549,6,122,4,0.0015873016,1,2001-07-19 17:45:16,4,10,1
212,1903,1223,6246,4,16,532,1.5575353872,1653,30,2135,1001,626,192,194,43,57,27,45,11,1653,30,2135,1001,626,192,194,43,57,27,45,422,3944,616,491,236,2,1654,23,146,50,0.00032010240000000003,1,2001-07-19 17:50:16,4,11,1
213,1102,1406,5605,7,19,234,1.5107389880000002,1759,9,1640,1060,409,285,162,51,47,31,31,12,1759,9,1640,1060,409,285,162,51,47,31,31,330,3229,903,798,99,19,1522,6,225,207,0.0033898305,1,2001-07-19 17:55:16,7,11,1
214,3207,2595,11139,4,16,516,1.5994154716999998,2301,14,3858,2868,1055,336,276,86,73,17,1,12,2301,14,3858,2868,1055,336,276,86,73,17,1,478,8233,1151,571,187,12,2603,4,224,64,0.0010771993,1,2001-07-19 18:00:16,4,11,1
215,2491,2695,47171,4,16,669,0.34710445219999997,39407,8,3640,1826,1078,484,229,182,97,61,43,10,39407,8,3640,1826,1078,484,229,182,97,61,43,34988,6798,1160,3440,116,3,11769,22,1137,254,6.3593e-05,1,2001-07-19 18:05:16,4,13,1
216,1733,1475,5920,10,15,222,1.3959364863,1551,1,2464,907,425,224,139,55,55,17,19,10,1551,1,2464,907,425,224,139,55,55,17,19,370,3789,783,693,63,17,1826,9,220,88,0.0028706518,1,2001-07-19 18:10:16,8,9,1
217,1413,1174,5891,9,15,356,1.3853037343,1971,4,1666,1148,506,270,111,97,16,12,3,12,1971,4,1666,1148,506,270,111,97,16,12,3,513,3379,910,653,79,0,1428,6,156,98,0.0,0,2001-07-19 18:15:16,6,11,1
218,1473,1403,6618,8,18,674,1.3323024586,2670,11,1626,927,585,300,157,117,43,16,6,12,2670,11,1626,927,585,300,157,117,43,16,6,555,3391,1357,490,150,5,1932,3,258,23,0.0007554011,1,2001-07-19 18:20:16,4,10,1
219,1006,1399,5520,6,14,402,1.3657153311,2064,16,1601,794,468,233,129,67,51,29,5,11,2064,16,1601,794,468,233,129,67,51,29,5,254,2928,1255,627,54,4,1578,0,175,106,0.0007246377,1,2001-07-19 18:25:16,6,11,1
220,1466,1358,4959,5,13,265,1.5291963377000002,1438,7,1563,800,624,196,144,99,40,3,1,10,1438,7,1563,800,624,196,144,99,40,3,1,271,3073,747,559,44,2,1597,5,200,76,0.00040330709999999997,1,2001-07-19 18:30:16,3,9,1
221,1271,1267,5016,4,15,376,1.5994732577000002,1329,9,1547,977,459,332,187,62,14,10,0,12,1329,9,1547,977,459,332,187,62,14,10,0,378,2922,538,722,79,4,1492,0,164,171,0.0007963369,1,2001-07-19 18:35:16,4,11,1
222,1614,1026,5515,9,14,356,1.4753514527,1535,3,1903,980,415,156,136,88,58,54,7,10,1535,3,1903,980,415,156,136,88,58,54,7,470,3265,571,673,160,10,1742,9,204,66,0.0018129079,2,2001-07-19 18:40:16,4,10,1
