,ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,dups,edit_distance_avg,edit_distance_dict_0_,edit_distance_dict_10_,edit_distance_dict_1_,edit_distance_dict_2_,edit_distance_dict_3_,edit_distance_dict_4_,edit_distance_dict_5_,edit_distance_dict_6_,edit_distance_dict_7_,edit_distance_dict_8_,edit_distance_dict_9_,edit_distance_max,edit_distance_unique_dict_0_,edit_distance_unique_dict_10_,edit_distance_unique_dict_1_,edit_distance_unique_dict_2_,edit_distance_unique_dict_3_,edit_distance_unique_dict_4_,edit_distance_unique_dict_5_,edit_distance_unique_dict_6_,edit_distance_unique_dict_7_,edit_distance_unique_dict_8_,edit_distance_unique_dict_9_,flaps,imp_wd_dpath,imp_wd_spath,nadas,news,number_rare_ases,origin_0_,origin_1_,origin_2_,origin_changes,rare_ases_avg,rare_ases_max,timestamp,unique_as_path_avg,unique_as_path_max,class
226,542,488,1827,6,16,47,3.2037302726,140,23,199,374,143,302,74,50,12,6,3,13,140,23,199,374,143,302,74,50,12,6,3,48,1098,38,163,429,18,337,0,165,24,0.0097560976,2,2001-07-15 18:59:23,6,10,0
227,573,676,2084,6,19,112,2.7178111588,308,3,561,351,144,172,114,29,38,1,36,13,308,3,561,351,144,172,114,29,38,1,36,116,1166,75,395,213,8,449,0,115,21,0.0038387715999999997,2,2001-07-15 19:04:23,5,11,0
228,330,418,1454,4,15,29,2.3883268481999997,395,4,274,236,161,78,10,7,12,3,3,13,395,4,274,236,161,78,10,7,12,3,3,68,752,279,157,126,6,410,0,89,14,0.0041265475,1,2001-07-15 19:09:23,4,9,0
229,240,230,876,8,15,51,1.7381258023,242,0,208,106,57,132,14,5,3,2,6,11,242,0,208,106,57,132,14,5,3,2,6,23,326,165,214,66,4,275,0,72,4,0.00456621,2,2001-07-15 19:14:23,7,11,0
230,583,454,1622,8,14,132,2.204121056,308,1,218,490,126,347,27,18,1,0,0,13,308,1,218,490,126,347,27,18,1,0,0,48,1185,118,70,64,6,345,0,90,17,0.0036991369,1,2001-07-15 19:19:23,7,9,0
231,165,198,586,10,16,52,2.849122807,114,10,94,87,85,111,21,9,13,5,0,13,114,10,94,87,85,111,21,9,13,5,0,43,352,17,106,10,2,232,0,38,13,0.0033112583,1,2001-07-15 19:24:23,9,11,0
232,165,200,746,9,16,90,1.7697547684000001,262,2,194,99,62,64,11,6,5,5,3,13,262,2,194,99,62,64,11,6,5,5,3,55,355,112,122,7,4,201,0,92,12,0.005298013199999999,1,2001-07-15 19:29:23,8,13,0
233,90,169,542,4,15,29,2.4971098266,91,9,105,153,54,63,11,9,1,2,1,12,91,9,105,153,54,63,11,9,1,2,1,34,366,25,65,19,3,195,0,85,18,0.005535055400000001,1,2001-07-15 19:34:23,4,9,0
234,286,109,824,6,14,50,1.8969696969999998,139,0,151,198,57,88,10,5,4,2,5,13,139,0,151,198,57,88,10,5,4,2,5,21,484,26,79,123,2,277,0,42,60,0.0024271845,1,2001-07-15 19:39:23,5,9,0
235,70,445,861,5,15,9,1.9349693252000002,164,0,200,239,38,102,63,5,1,2,1,9,164,0,200,239,38,102,63,5,1,2,1,59,609,93,45,7,3,191,0,67,92,0.0034843206,1,2001-07-15 19:44:23,5,9,0
236,358,180,780,6,11,42,2.4569190600999997,179,0,207,70,53,133,56,3,9,21,35,9,179,0,207,70,53,133,56,3,9,21,35,44,456,86,138,12,5,191,0,46,136,0.0064102564,1,2001-07-15 19:49:23,6,9,0
237,199,180,769,5,15,23,2.5602716469,148,0,135,61,29,90,72,5,5,17,27,9,148,0,135,61,29,90,72,5,5,17,27,54,402,68,42,180,3,161,0,61,124,0.0039011704,1,2001-07-15 19:54:23,5,10,0
238,413,455,1049,6,14,24,3.3994023904,66,0,175,71,277,162,94,23,116,7,1,11,66,0,175,71,277,162,94,23,116,7,1,28,644,14,294,43,6,203,0,86,8,0.005719733100000001,1,2001-07-15 19:59:23,5,11,0
239,91,60,296,6,11,16,2.0339622642,55,0,87,49,20,14,20,10,2,8,0,8,55,0,87,49,20,14,20,10,2,8,0,26,164,12,47,26,0,149,0,27,7,0.0,0,2001-07-15 20:04:23,6,9,0
240,148,225,823,4,19,60,1.8918169209,169,15,237,95,149,31,8,3,5,1,2,17,169,15,237,95,149,31,8,3,5,1,2,47,442,52,120,102,48,251,0,45,4,0.05832320780000001,1,2001-07-15 20:09:23,4,9,0
241,146,81,768,8,14,24,1.5513016844999998,70,0,351,126,66,20,6,4,6,2,1,11,70,0,351,126,66,20,6,4,6,2,1,23,569,22,15,114,4,370,0,39,4,0.0052083333,1,2001-07-15 20:14:23,4,9,0
242,341,188,1066,5,12,18,1.869519833,148,0,356,167,155,85,28,3,0,6,10,9,148,0,356,167,155,85,28,3,0,6,10,35,755,78,72,99,4,353,0,41,19,0.0037523452000000003,1,2001-07-15 20:19:23,5,9,0
243,326,319,970,8,22,81,2.6161504425,177,0,141,211,120,97,59,28,25,34,8,20,177,0,141,211,120,97,59,28,25,34,8,32,599,46,146,44,0,280,0,70,4,0.0,0,2001-07-15 20:24:23,8,11,0
244,157,347,1061,6,12,40,1.8274559194,75,7,325,254,92,17,4,3,10,1,1,19,75,7,325,254,92,17,4,3,10,1,1,22,687,11,34,267,5,188,0,37,0,0.0047125353,1,2001-07-15 20:29:23,6,9,0
245,356,207,793,4,15,12,2.5510204082,63,9,173,226,113,54,39,26,9,16,7,10,63,9,173,226,113,54,39,26,9,16,7,30,607,19,67,57,8,324,0,59,2,0.0100882724,1,2001-07-15 20:34:23,4,9,0
246,419,572,1615,3,14,43,2.210180624,151,0,457,178,117,167,85,20,29,14,0,8,151,0,457,178,117,167,85,20,29,14,0,35,858,67,215,341,32,367,0,125,1,0.0198142415,1,2001-07-15 20:39:23,3,10,0
247,96,64,423,5,12,25,2.0606936416,99,0,50,39,100,15,35,6,2,0,0,7,99,0,50,39,100,15,35,6,2,0,0,24,232,43,22,76,3,156,0,30,2,0.0070921986,1,2001-07-15 20:44:23,5,9,0
248,78,113,365,4,13,52,1.994011976,108,0,56,57,47,18,21,15,9,2,1,9,108,0,56,57,47,18,21,15,9,2,1,39,199,17,27,25,8,173,1,35,11,0.0219178082,2,2001-07-15 20:49:23,4,9,0
249,122,58,481,3,11,27,1.0579399142,267,0,64,39,68,8,9,7,4,0,0,7,267,0,64,39,68,8,9,7,4,0,0,72,167,158,42,12,7,191,0,46,8,0.014553014599999999,1,2001-07-15 20:54:23,3,9,0
250,70,65,288,5,12,8,1.6626506024,70,0,64,57,32,8,9,4,2,2,1,9,70,0,64,57,32,8,9,4,2,2,1,20,134,38,49,30,1,131,0,28,4,0.0034722221999999997,1,2001-07-15 20:59:23,5,9,0
251,131,120,446,5,11,47,1.5843520782,107,0,77,137,66,15,3,4,0,0,0,6,107,0,77,137,66,15,3,4,0,0,0,41,268,18,35,34,5,110,0,47,0,0.0112107623,1,2001-07-15 21:04:23,4,9,0
252,129,94,355,3,13,14,2.5276872964,54,0,44,90,47,18,23,8,8,15,0,8,54,0,44,90,47,18,23,8,8,15,0,36,212,2,43,37,11,161,0,24,2,0.0309859155,2,2001-07-15 21:09:23,3,9,0
253,140,106,485,5,12,18,2.3384223919,105,0,58,52,58,54,35,26,4,1,0,8,105,0,58,52,58,54,35,26,4,1,0,38,231,41,65,85,12,243,0,37,2,0.024742267999999998,2,2001-07-15 21:14:23,5,9,0
254,118,127,426,6,10,29,1.5685785536,103,0,118,114,24,17,14,7,2,1,1,9,103,0,118,114,24,17,14,7,2,1,1,22,255,50,45,23,5,169,0,69,2,0.0117370892,2,2001-07-15 21:19:23,6,9,0
255,237,344,1088,3,14,100,1.7679245283000002,362,0,133,334,135,16,27,0,31,0,0,12,362,0,133,334,135,16,27,0,31,0,0,43,631,166,120,25,2,305,0,56,10,0.0018382353,1,2001-07-15 21:24:23,3,10,0
256,44,99,687,5,15,28,1.0795795795999998,303,0,153,146,35,10,8,4,4,0,0,13,303,0,153,146,35,10,8,4,4,0,0,46,290,143,159,19,13,217,0,33,4,0.018922853,2,2001-07-15 21:29:23,5,10,0
257,58,69,248,5,12,19,1.9288702929,64,0,65,47,14,24,7,6,6,3,3,9,64,0,65,47,14,24,7,6,6,3,3,30,139,11,40,8,2,123,0,38,9,0.0080645161,1,2001-07-15 21:34:23,4,8,0
258,117,159,758,4,15,69,1.370994941,208,0,148,160,36,15,2,11,7,2,4,9,208,0,148,160,36,15,2,11,7,2,4,60,305,53,106,127,6,252,0,68,8,0.0079155673,1,2001-07-15 21:39:23,4,9,0
259,414,148,835,11,14,30,2.3709884466999998,108,0,98,192,273,52,20,20,12,2,2,9,108,0,98,192,273,52,20,20,12,2,2,47,642,31,29,54,11,272,0,57,26,0.0131736527,1,2001-07-15 21:44:23,5,9,0
260,484,277,1223,8,11,25,2.1820491109,281,0,276,171,80,188,145,38,2,0,0,7,281,0,276,171,80,188,145,38,2,0,0,74,811,166,105,33,7,240,2,54,219,0.0057236304000000005,1,2001-07-15 21:49:23,7,9,0
261,105,77,496,6,11,8,1.6551020408000001,90,0,230,71,33,27,21,7,6,2,3,9,90,0,230,71,33,27,21,7,6,2,3,44,354,34,50,6,0,238,2,67,30,0.0,0,2001-07-15 21:54:23,4,9,0
262,105,116,981,7,15,15,1.4802955665000002,91,0,524,78,53,18,25,6,11,1,5,9,91,0,524,78,53,18,25,6,11,1,5,24,629,40,104,169,6,215,0,42,19,0.006116208000000001,2,2001-07-15 21:59:23,5,9,0
263,266,271,1186,6,13,19,1.1495327103,385,1,519,99,121,27,12,5,4,1,2,11,385,1,519,99,121,27,12,5,4,1,2,145,687,208,118,6,3,266,0,81,25,0.002529511,1,2001-07-15 22:04:23,6,8,0
264,411,111,798,6,15,44,2.3368283093,150,0,234,131,53,109,42,1,5,3,1,12,150,0,234,131,53,109,42,1,5,3,1,31,535,70,83,25,11,207,0,55,82,0.0137844612,2,2001-07-15 22:09:23,6,11,0
265,256,234,871,5,16,25,2.6036866359,229,0,148,120,103,114,73,23,9,2,13,12,229,0,148,120,103,114,73,23,9,2,13,57,582,141,63,1,3,262,0,79,143,0.0034443169,1,2001-07-15 22:14:23,5,11,0
266,337,263,1176,4,13,40,2.1924493554,199,0,304,169,202,70,92,7,11,14,18,9,199,0,304,169,202,70,92,7,11,14,18,27,833,115,71,80,12,417,0,73,120,0.0102040816,2,2001-07-15 22:19:23,4,10,0
267,131,103,542,7,13,11,2.0588235294,188,0,58,101,48,35,73,9,6,3,5,11,188,0,58,101,48,35,73,9,6,3,5,43,303,129,41,14,12,227,0,62,50,0.0221402214,1,2001-07-15 22:24:23,7,10,0
268,244,120,740,11,15,11,2.3924268503,81,1,103,132,152,39,55,9,4,1,4,10,81,1,103,132,152,39,55,9,4,1,4,32,472,36,30,158,69,277,0,59,24,0.0932432432,1,2001-07-15 22:29:23,6,11,0
269,300,322,984,7,16,26,3.1305803571,183,7,127,152,123,98,57,58,15,17,18,13,183,7,127,152,123,98,57,58,15,17,18,71,581,72,146,49,22,383,0,64,84,0.022357723599999997,2,2001-07-15 22:34:23,6,11,0
270,314,332,1144,3,14,56,2.4203703704,285,3,184,169,99,143,105,53,7,13,11,13,285,3,184,169,99,143,105,53,7,13,11,37,617,177,193,12,5,350,0,85,129,0.0043706294,1,2001-07-15 22:39:23,3,11,0
271,116,234,588,4,13,48,3.0349907919,135,0,109,93,67,51,5,5,6,3,0,12,135,0,109,93,67,51,5,5,6,3,0,57,369,21,48,28,3,177,0,27,6,0.0051020408,1,2001-07-15 22:44:23,4,8,0
272,197,223,994,4,17,39,2.0174002047,246,12,288,108,117,78,112,8,2,0,4,13,246,12,288,108,117,78,112,8,2,0,4,29,708,159,42,17,0,334,0,65,108,0.0,0,2001-07-15 22:49:23,4,12,0
273,352,218,1337,5,18,106,1.8617693522999998,465,12,184,207,185,104,83,7,1,0,1,13,465,12,184,207,185,104,83,7,1,0,1,105,763,159,133,66,25,439,0,42,62,0.0186985789,2,2001-07-15 22:54:23,5,10,0
274,123,227,2074,4,14,68,1.5139664804,237,6,1000,143,46,67,68,7,7,18,10,11,237,6,1000,143,46,67,68,7,7,18,10,55,1323,98,67,439,36,581,0,76,54,0.0173577628,1,2001-07-15 22:59:23,4,9,0
275,269,186,2131,2,14,227,1.2446973615999999,475,4,1022,184,101,80,58,4,2,2,1,10,475,4,1022,184,101,80,58,4,2,2,1,63,1390,172,81,159,47,675,0,97,52,0.0220553731,2,2001-07-15 23:04:23,2,9,0
276,216,304,853,6,13,27,1.9289215686,190,1,194,182,90,82,64,8,0,5,0,10,190,1,194,182,90,82,64,8,0,5,0,40,552,98,99,33,6,303,0,87,66,0.0070339977,1,2001-07-15 23:09:23,5,11,0
277,132,122,542,3,13,22,1.5640495868000002,161,2,104,109,37,53,16,2,0,0,0,10,161,2,104,109,37,53,16,2,0,0,0,53,262,78,69,42,10,214,0,47,26,0.0184501845,1,2001-07-15 23:14:23,3,8,0
278,136,111,433,7,14,21,1.9065420561000002,110,13,107,108,36,27,16,10,1,0,0,10,110,13,107,108,36,27,16,10,1,0,0,50,260,29,68,4,0,232,0,54,7,0.0,0,2001-07-15 23:19:23,6,9,0
279,157,196,717,5,14,37,2.1714285714,170,11,86,172,108,58,37,12,4,2,4,11,170,11,86,172,108,58,37,12,4,2,4,53,429,67,79,42,5,208,0,61,57,0.0069735006999999995,2,2001-07-15 23:24:23,5,9,0
280,132,170,1304,2,16,31,1.6804123711,154,11,446,106,70,41,13,5,4,10,11,12,154,11,446,106,70,41,13,5,4,10,11,55,660,50,77,420,0,177,0,82,43,0.0,0,2001-07-15 23:29:23,2,9,0
281,292,178,2244,3,18,77,1.4869646182,245,4,1378,180,163,58,90,5,2,8,14,11,245,4,1378,180,163,58,90,5,2,8,14,47,1814,101,109,95,5,616,0,55,96,0.002228164,1,2001-07-15 23:34:23,3,11,0
282,173,249,768,5,16,58,2.4587554269,189,1,82,135,82,61,98,6,4,12,18,12,189,1,82,135,82,61,98,6,4,12,18,48,432,71,82,68,16,256,0,58,103,0.0208333333,2,2001-07-15 23:39:23,5,11,0
283,125,149,470,5,12,27,1.6780821918000002,124,0,94,87,90,26,13,1,2,1,0,8,124,0,94,87,90,26,13,1,2,1,0,58,267,25,61,30,10,186,0,22,5,0.021276595699999998,2,2001-07-15 23:44:23,5,9,0
284,126,109,461,6,10,17,1.8845265588999998,91,1,129,79,52,54,21,2,2,2,0,10,91,1,129,79,52,54,21,2,2,2,0,49,264,20,83,23,0,189,0,35,14,0.0,0,2001-07-15 23:49:23,6,8,0
285,233,220,814,3,14,46,2.624516129,240,9,86,100,75,101,101,9,0,20,32,11,240,9,86,100,75,101,101,9,0,20,32,57,428,133,111,30,15,269,0,57,189,0.018427518400000002,2,2001-07-15 23:54:23,3,9,0
286,331,258,1091,6,19,58,2.1265822785,257,1,217,259,102,68,51,11,6,20,27,13,257,1,217,259,102,68,51,11,6,20,27,96,700,96,77,48,9,387,0,66,85,0.0082493126,1,2001-07-15 23:59:23,6,10,0
287,103,96,404,5,12,51,1.8991354467,114,0,50,76,41,25,22,11,7,0,1,9,114,0,50,76,41,25,22,11,7,0,1,31,198,26,41,46,15,225,0,38,24,0.0371287129,1,2001-07-16 00:04:23,5,9,0
288,5,1,6,10,12,0,5.833333333300001,0,0,1,0,1,1,0,0,0,0,3,9,0,0,1,0,1,1,0,0,0,0,3,0,6,0,0,0,0,5,0,0,0,0.0,0,2001-07-16 00:09:23,7,8,0
