dataset_nimda_513_5_rrc04.csv_recall,dataset_nimda_513_5_rrc04.csv_f1,dataset_nimda_513_5_rrc04.csv_precision,all_files_precision,all_files_recall,all_files_f1
"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.9968553459119497,0.4477401129943503,0.6179337231968807
"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9662921348314606, 0.9772727272727273, 0.9885057471264368, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9347826086956522, 0.9555555555555556, 0.9772727272727273, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.996031746031746,0.3545197740112994,0.5229166666666663
"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.9961832061068703,0.3686440677966102,0.5381443298969069
"[0.8983200707338639, 0.9991158267020336, 0.9982316534040672, 0.995579133510168, 0.9991158267020336, 0.9964633068081344, 0.9991158267020336, 0.9982316534040672, 0.9982316534040672, 0.9991158267020336]","[0.9446768944676894, 0.9389281262982967, 0.9808861859252824, 0.9821194941125164, 0.9830361026533274, 0.9838498472282845, 0.9838920330866348, 0.9855958096900918, 0.9855958096900918, 0.9860383944153578]","[0.996078431372549, 0.8855799373040752, 0.964133219470538, 0.9690189328743546, 0.9674657534246576, 0.971551724137931, 0.9691252144082333, 0.9732758620689655, 0.9732758620689655, 0.9732988802756245]",1.0,0.3319209039548023,0.49840933191940573
"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9848484848484849, 0.9923664122137404, 0.9923664122137404, 0.9961685823754789, 0.9961685823754789, 0.9961685823754789, 0.9961685823754789, 0.9961685823754789, 0.9961685823754789, 0.9961685823754789]","[0.9701492537313433, 0.9848484848484849, 0.9848484848484849, 0.9923664122137404, 0.9923664122137404, 0.9923664122137404, 0.9923664122137404, 0.9923664122137404, 0.9923664122137404, 0.9923664122137404]",0.978328173374613,0.4463276836158192,0.6129970902036852
"[0.9922118380062306, 0.985981308411215, 0.9875389408099688, 0.9875389408099688, 0.9890965732087228, 0.9890965732087228, 0.9890965732087228, 0.9890965732087228, 0.9890965732087228, 0.9922118380062306]","[0.9437037037037037, 0.9642041127189642, 0.9701606732976281, 0.9753846153846155, 0.9776751347190146, 0.9784283513097072, 0.9791827293754819, 0.9822119102861563, 0.9844961240310078, 0.9860681114551084]","[0.8997175141242938, 0.9433681073025335, 0.9533834586466166, 0.9635258358662614, 0.9665144596651446, 0.9679878048780488, 0.9694656488549618, 0.9754224270353302, 0.9799382716049383, 0.98]",0.9819639278557114,0.692090395480226,0.8119304059652024
"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9912663755458515, 0.9934354485776805, 0.9956140350877193, 0.9978021978021978, 0.9978021978021978, 0.9978021978021978, 0.9978021978021978, 0.9978021978021978, 0.9978021978021978, 0.9978021978021978]","[0.9826839826839827, 0.9869565217391304, 0.9912663755458515, 0.9956140350877193, 0.9956140350877193, 0.9956140350877193, 0.9956140350877193, 0.9956140350877193, 0.9956140350877193, 0.9956140350877193]",0.9971264367816092,0.4901129943502825,0.6571969696969692
"[0.9612403100775194, 0.9767441860465116, 0.9767441860465116, 0.9922480620155039, 0.9922480620155039, 0.9922480620155039, 0.9922480620155039, 0.9922480620155039, 0.9922480620155039, 0.9922480620155039]","[0.9219330855018588, 0.9473684210526316, 0.9545454545454545, 0.9770992366412213, 0.9884169884169884, 0.9922480620155039, 0.9922480620155039, 0.9922480620155039, 0.9922480620155039, 0.9961089494163424]","[0.8857142857142857, 0.9197080291970803, 0.9333333333333333, 0.9624060150375939, 0.9846153846153847, 0.9922480620155039, 0.9922480620155039, 0.9922480620155039, 0.9922480620155039, 1.0]",0.9920948616600791,0.3545197740112994,0.5223725286160246
"[0.9772727272727273, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9885057471264368, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.9925093632958801,0.3742937853107345,0.5435897435897432
"[0.9991158267020336, 0.9840848806366048, 1.0, 0.9920424403183024, 1.0, 0.9929266136162688, 1.0, 0.9920424403183024, 1.0, 0.9885057471264368]","[0.9682947729220223, 0.9806167400881057, 0.9720670391061452, 0.9837790442788251, 0.9817708333333334, 0.9846558526961858, 0.9821971341728181, 0.9885462555066079, 0.9766839378238342, 0.98719646799117]","[0.9393183707398172, 0.9771729587357331, 0.9456521739130435, 0.9756521739130435, 0.9641943734015346, 0.9765217391304348, 0.9650170648464164, 0.9850746268656716, 0.9544303797468354, 0.9858906525573192]",1.0,0.2796610169491525,0.4370860927152314
"[0.9868421052631579, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9933774834437086, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.9963235294117647,0.3827683615819209,0.5530612244897956
"[0.9973474801061007, 0.9991158267020336, 0.9982316534040672, 1.0, 0.9991158267020336, 1.0, 1.0, 1.0, 1.0, 0.9991158267020336]","[0.9947089947089947, 0.9955947136563876, 0.996469549867608, 0.9964757709251101, 0.9986743261157754, 0.9973544973544973, 0.9991166077738516, 1.0, 0.9969149405024239, 0.9995577178239716]","[0.9920844327176781, 0.9920983318700615, 0.9947136563876652, 0.9929762949956101, 0.9982332155477032, 0.9947229551451188, 0.9982347749338041, 1.0, 0.9938488576449912, 1.0]",1.0,0.3403954802259887,0.5079030558482609
"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.3601694915254237,0.5295950155763236
"[0.9868421052631579, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9803921568627451, 0.9806451612903226, 0.9806451612903226, 0.9870129870129869, 0.9870129870129869, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.974025974025974, 0.9620253164556962, 0.9620253164556962, 0.9743589743589743, 0.9743589743589743, 1.0, 1.0, 1.0, 1.0, 1.0]",0.9968652037617555,0.4491525423728814,0.6192794547224922
"[0.9955947136563876, 0.9955947136563876, 0.9955947136563876, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9912280701754385, 0.9912280701754385, 0.9912280701754385, 0.9934354485776805, 0.9934354485776805, 0.9956140350877193, 0.9956140350877193, 0.9934354485776805, 0.9956140350877193, 0.9956140350877193]","[0.9868995633187773, 0.9868995633187773, 0.9868995633187773, 0.9869565217391304, 0.9869565217391304, 0.9912663755458515, 0.9912663755458515, 0.9869565217391304, 0.9912663755458515, 0.9912663755458515]",1.0,0.3898305084745763,0.5609756097560971
"[0.9824561403508771, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.968299711815562, 0.9913043478260869, 0.9970845481049563, 0.9970845481049563, 1.0, 1.0, 1.0, 1.0, 0.9970845481049563, 1.0]","[0.9545454545454546, 0.9827586206896551, 0.9941860465116279, 0.9941860465116279, 1.0, 1.0, 1.0, 1.0, 0.9941860465116279, 1.0]",1.0,0.22033898305084745,0.36111111111111077
"[0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9859154929577464, 0.9859154929577464, 0.9859154929577464, 0.9859154929577464, 0.9859154929577464, 0.9859154929577464, 0.9859154929577464]","[0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222]",1.0,0.1751412429378531,0.2980769230769228
"[0.9750390015600624, 0.9750390015600624, 0.9734789391575663, 0.9797191887675507, 0.9797191887675507, 0.982839313572543, 0.984399375975039, 0.984399375975039, 0.984399375975039, 0.9859594383775351]","[0.8350033400133601, 0.9370314842578711, 0.9548584544758991, 0.959511077158136, 0.9609793420045907, 0.9516616314199396, 0.9553368660105981, 0.9553368660105981, 0.956060606060606, 0.9634146341463414]","[0.7301401869158879, 0.9018759018759018, 0.9369369369369369, 0.9401197604790419, 0.9429429429429429, 0.9224011713030746, 0.9279411764705883, 0.9279411764705883, 0.9293078055964654, 0.9418777943368107]",0.9870550161812298,0.4307909604519774,0.5998033431661746
"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9090909090909091, 0.9210526315789475, 0.9333333333333333, 0.9333333333333333, 0.958904109589041, 0.9722222222222222, 0.9859154929577464, 0.9859154929577464, 0.9859154929577464, 0.9859154929577464]","[0.8333333333333334, 0.8536585365853658, 0.875, 0.875, 0.9210526315789473, 0.9459459459459459, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222]",1.0,0.2994350282485876,0.4608695652173909
"[0.9868421052631579, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9933774834437086, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.3474576271186441,0.5157232704402512
"[0.9590643274853801, 0.9766081871345029, 0.9766081871345029, 0.9824561403508771, 0.9824561403508771, 0.9883040935672515, 0.9883040935672515, 0.9883040935672515, 0.9883040935672515, 0.9883040935672515]","[0.9452449567723341, 0.9681159420289854, 0.9737609329446064, 0.9824561403508771, 0.9824561403508771, 0.9854227405247813, 0.9854227405247813, 0.9883040935672515, 0.9854227405247813, 0.9912023460410556]","[0.9318181818181818, 0.9597701149425287, 0.9709302325581395, 0.9824561403508771, 0.9824561403508771, 0.9825581395348837, 0.9825581395348837, 0.9883040935672515, 0.9825581395348837, 0.9941176470588236]",1.0,0.1638418079096045,0.28155339805825214
"[0.9767441860465116, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.988235294117647, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.99375,0.2245762711864407,0.366359447004608
"[1.0, 0.9982316534040672, 0.9982316534040672, 0.9982316534040672, 0.9982316534040672, 0.9982316534040672, 0.9982316534040672, 0.9982316534040672, 0.9982316534040672, 0.9982316534040672]","[0.9405405405405405, 0.9808861859252824, 0.9868881118881119, 0.98861646234676, 0.9890494962768288, 0.9890494962768288, 0.9912203687445128, 0.9912203687445128, 0.9916556873078612, 0.9925274725274725]","[0.8877551020408163, 0.964133219470538, 0.975799481417459, 0.9791847354726799, 0.9800347222222222, 0.9800347222222222, 0.984306887532694, 0.984306887532694, 0.9851657940663177, 0.9868881118881119]",0.9885057471264368,0.6073446327683616,0.7524059492563424
"[0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 1.0, 1.0, 1.0]","[0.8607594936708862, 0.9189189189189189, 0.9315068493150684, 0.9444444444444445, 0.9444444444444445, 0.9444444444444445, 0.9577464788732395, 0.9859154929577464, 0.9859154929577464, 0.9859154929577464]","[0.7727272727272727, 0.8717948717948718, 0.8947368421052632, 0.918918918918919, 0.918918918918919, 0.918918918918919, 0.9444444444444444, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222]",1.0,0.2782485875706215,0.4353591160220991
"[0.9707602339181286, 0.9883040935672515, 0.9883040935672515, 0.9883040935672515, 0.9883040935672515, 0.9883040935672515, 0.9941520467836257, 1.0, 1.0, 1.0]","[0.9651162790697674, 0.9825581395348838, 0.9854227405247813, 0.9854227405247813, 0.9912023460410556, 0.9912023460410556, 0.9941520467836257, 0.9970845481049563, 0.9970845481049563, 1.0]","[0.9595375722543352, 0.976878612716763, 0.9825581395348837, 0.9825581395348837, 0.9941176470588236, 0.9941176470588236, 0.9941520467836257, 0.9941860465116279, 0.9941860465116279, 1.0]",1.0,0.1694915254237288,0.28985507246376785
"[0.9991158267020336, 0.9973474801061007, 0.9982316534040672, 0.9973474801061007, 0.9991158267020336, 0.9982316534040672, 0.9982316534040672, 0.9982316534040672, 0.9973474801061007, 0.9991158267020336]","[0.9687098156879554, 0.9912126537785589, 0.9916556873078612, 0.992084432717678, 0.9916630100921457, 0.9934007919049713, 0.9934007919049713, 0.993838028169014, 0.9933949801849407, 0.9907935116177115]","[0.940099833610649, 0.9851528384279477, 0.9851657940663177, 0.9868766404199475, 0.9843205574912892, 0.98861646234676, 0.98861646234676, 0.9894829097283085, 0.9894736842105263, 0.9826086956521739]",0.9920844327176781,0.5310734463276836,0.6918123275068992
"[0.9692307692307692, 0.9846153846153847, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9473684210526316, 0.973384030418251, 0.988593155893536, 0.9923664122137404, 0.9923664122137404, 0.9961685823754789, 1.0, 1.0, 1.0, 1.0]","[0.9264705882352942, 0.9624060150375939, 0.9774436090225563, 0.9848484848484849, 0.9848484848484849, 0.9923664122137404, 1.0, 1.0, 1.0, 1.0]",0.9740566037735849,0.5833333333333334,0.729681978798586
"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9934640522875817, 0.9934640522875817, 0.9934640522875817, 0.9934640522875817, 0.9934640522875817, 0.9934640522875817, 0.9934640522875817, 1.0, 1.0, 1.0]","[0.987012987012987, 0.987012987012987, 0.987012987012987, 0.987012987012987, 0.987012987012987, 0.987012987012987, 0.987012987012987, 1.0, 1.0, 1.0]",0.9866310160427807,0.5211864406779662,0.6820702402957481
"[0.9922118380062306, 0.9906542056074766, 0.9890965732087228, 0.9890965732087228, 0.9890965732087228, 0.9906542056074766, 0.9906542056074766, 0.9906542056074766, 0.9890965732087228, 0.9953271028037384]","[0.9374540103016925, 0.9695121951219512, 0.9731800766283525, 0.9784283513097072, 0.9814528593508501, 0.9837587006960556, 0.9822393822393823, 0.9868114817688131, 0.9860248447204969, 0.9861111111111112]","[0.8884239888423989, 0.9492537313432836, 0.9577677224736049, 0.9679878048780488, 0.9739263803680982, 0.9769585253456221, 0.9739663093415007, 0.9829984544049459, 0.9829721362229102, 0.9770642201834863]",0.9638989169675091,0.7542372881355932,0.846275752773375
"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9325153374233129, 0.9620253164556963, 0.9681528662420382, 0.9743589743589743, 0.9743589743589743, 0.9743589743589743, 0.9743589743589743, 0.9743589743589743, 0.9743589743589743, 0.9743589743589743]","[0.8735632183908046, 0.926829268292683, 0.9382716049382716, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95]",0.9943820224719101,0.5,0.665413533834586
"[0.9955947136563876, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9955947136563876, 0.9978021978021978, 0.9978021978021978, 0.9978021978021978, 0.9978021978021978, 0.9978021978021978, 0.9978021978021978, 0.9978021978021978, 0.9978021978021978, 0.9978021978021978]","[0.9955947136563876, 0.9956140350877193, 0.9956140350877193, 0.9956140350877193, 0.9956140350877193, 0.9956140350877193, 0.9956140350877193, 0.9956140350877193, 0.9956140350877193, 0.9956140350877193]",0.9941002949852508,0.4759887005649718,0.6437440305635144
"[0.9859594383775351, 0.9859594383775351, 0.9812792511700468, 0.9812792511700468, 0.9812792511700468, 0.9859594383775351, 0.984399375975039, 0.9859594383775351, 0.9859594383775351, 0.9859594383775351]","[0.9179375453885258, 0.942580164056674, 0.9632465543644717, 0.964723926380368, 0.9676923076923077, 0.9663608562691132, 0.9692780337941629, 0.9730561970746728, 0.9753086419753085, 0.9760617760617761]","[0.8586956521739131, 0.9028571428571428, 0.9458646616541353, 0.9487179487179487, 0.9544764795144158, 0.9475262368815592, 0.9546142208774584, 0.9604863221884499, 0.9648854961832061, 0.9663608562691132]",0.9931740614334471,0.4110169491525424,0.581418581418581
"[0.9714285714285714, 0.9714285714285714, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9189189189189189, 0.9444444444444445, 0.958904109589041, 0.9859154929577464, 0.9859154929577464, 0.9859154929577464, 0.9859154929577464, 0.9859154929577464, 0.9859154929577464, 1.0]","[0.8717948717948718, 0.918918918918919, 0.9210526315789473, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222, 1.0]",1.0,0.2824858757062147,0.4405286343612331
"[1.0, 0.9991158267020336, 0.9991158267020336, 0.9991158267020336, 0.9991158267020336, 0.9991158267020336, 0.9991158267020336, 0.9991158267020336, 0.9991158267020336, 0.9982316534040672]","[0.9432860717264386, 0.9779316313284292, 0.9813287016934433, 0.9826086956521738, 0.9838920330866348, 0.9838920330866348, 0.985608373310074, 0.985608373310074, 0.9864687909209953, 0.9868881118881119]","[0.8926598263614838, 0.9576271186440678, 0.9641638225255973, 0.9666381522668948, 0.9691252144082333, 0.9691252144082333, 0.9724612736660929, 0.9724612736660929, 0.9741379310344828, 0.975799481417459]",1.0,0.3149717514124294,0.47905477980665906
"[1.0, 1.0, 1.0, 0.9955947136563876, 0.9955947136563876, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9848156182212581, 0.9891067538126361, 0.9912663755458515, 0.9890590809628009, 0.9912280701754385, 0.9912663755458515, 0.9912663755458515, 0.9912663755458515, 0.9934354485776805, 0.9912663755458515]","[0.9700854700854701, 0.978448275862069, 0.9826839826839827, 0.9826086956521739, 0.9868995633187773, 0.9826839826839827, 0.9826839826839827, 0.9826839826839827, 0.9869565217391304, 0.9826839826839827]",1.0,0.288135593220339,0.4473684210526312
"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.2937853107344633,0.4541484716157202
"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.994186046511628, 0.9970845481049563, 0.9970845481049563, 0.9970845481049563, 0.9970845481049563, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9884393063583815, 0.9941860465116279, 0.9941860465116279, 0.9941860465116279, 0.9941860465116279, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.20056497175141244,0.33411764705882324
"[0.9545454545454546, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9767441860465117, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.3728813559322034,0.5432098765432095
"[1.0, 0.9982316534040672, 1.0, 0.9991158267020336, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9787970575508438, 0.9991150442477876, 0.9964757709251101, 0.9991158267020336, 1.0, 1.0, 1.0, 0.9986754966887418, 1.0, 0.9969149405024239]","[0.9584745762711865, 1.0, 0.9929762949956101, 0.9991158267020336, 1.0, 1.0, 1.0, 0.9973544973544973, 1.0, 0.9938488576449912]",1.0,0.3997175141242938,0.5711402623612508
"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.3968926553672316,0.5682507583417589
"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9772727272727273, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9555555555555556, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.3629943502824859,0.5326424870466316
"[0.9767441860465116, 0.9922480620155039, 0.9922480620155039, 0.9922480620155039, 0.9922480620155039, 0.9922480620155039, 0.9922480620155039, 0.9922480620155039, 0.9922480620155039, 0.9922480620155039]","[0.9692307692307692, 0.9624060150375939, 0.9846153846153846, 0.9884169884169884, 0.9733840304182508, 0.9884169884169884, 0.9884169884169884, 0.9961089494163424, 0.9961089494163424, 0.9961089494163424]","[0.9618320610687023, 0.9343065693430657, 0.9770992366412213, 0.9846153846153847, 0.9552238805970149, 0.9846153846153847, 0.9846153846153847, 1.0, 1.0, 1.0]",0.9917695473251029,0.3403954802259887,0.5068349106203991
"[1.0, 0.9832007073386384, 1.0, 0.9946949602122016, 1.0, 0.9973474801061007, 1.0, 0.9938107869142352, 1.0, 0.9920424403183024]","[0.9762624082865775, 0.9818984547461368, 0.9741602067183462, 0.9864094695309075, 0.9792207792207791, 0.9864451246174026, 0.9821971341728181, 0.9876977152899823, 0.983050847457627, 0.9889819303657997]","[0.9536256323777403, 0.9805996472663139, 0.9496221662468514, 0.9782608695652174, 0.9592875318066157, 0.9757785467128027, 0.9650170648464164, 0.9816593886462882, 0.9666666666666667, 0.9859402460456942]",1.0,0.2655367231638418,0.4196428571428568
"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.2867231638418079,0.4456641053787043
"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9722222222222222, 0.9722222222222222, 0.9859154929577464, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9459459459459459, 0.9459459459459459, 0.9722222222222222, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.2288135593220339,0.3724137931034479
"[0.9868421052631579, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9933774834437086, 0.9870129870129869, 0.9934640522875817, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 0.9743589743589743, 0.987012987012987, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.9929328621908127,0.3968926553672316,0.5671039354187685
"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9956140350877193, 0.9978021978021978, 0.9978021978021978, 0.9978021978021978, 0.9978021978021978, 0.9978021978021978, 0.9978021978021978, 0.9978021978021978, 0.9978021978021978, 0.9978021978021978]","[0.9912663755458515, 0.9956140350877193, 0.9956140350877193, 0.9956140350877193, 0.9956140350877193, 0.9956140350877193, 0.9956140350877193, 0.9956140350877193, 0.9956140350877193, 0.9956140350877193]",0.9968253968253968,0.4435028248587571,0.6138807429130005
"[0.9973474801061007, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9982316534040672, 1.0, 1.0]","[0.99867197875166, 0.998234774933804, 0.9995581087052585, 1.0, 0.9991166077738516, 1.0, 0.9969149405024239, 0.9991150442477876, 0.998234774933804, 1.0]","[1.0, 0.9964757709251101, 0.9991166077738516, 1.0, 0.9982347749338041, 1.0, 0.9938488576449912, 1.0, 0.9964757709251101, 1.0]",1.0,0.3587570621468927,0.5280665280665277
"[0.9689922480620154, 0.9844961240310077, 0.9844961240310077, 0.9922480620155039, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9578544061302682, 0.9883268482490272, 0.9921875, 0.9961089494163424, 0.9961389961389961, 0.9885057471264368, 1.0, 1.0, 1.0, 1.0]","[0.946969696969697, 0.9921875, 1.0, 1.0, 0.9923076923076923, 0.9772727272727273, 1.0, 1.0, 1.0, 1.0]",0.9959016393442623,0.3432203389830508,0.5105042016806718
"[0.9844236760124611, 0.9844236760124611, 0.9890965732087228, 0.9890965732087228, 0.9906542056074766, 0.9906542056074766, 0.9906542056074766, 0.9906542056074766, 0.9906542056074766, 0.9922118380062306]","[0.9179375453885258, 0.9554043839758125, 0.9628506444275967, 0.9702062643239114, 0.9687738004569688, 0.9792147806004619, 0.9814814814814815, 0.9807247494217426, 0.9829984544049459, 0.9845440494590418]","[0.8598639455782313, 0.9280469897209985, 0.9379615952732644, 0.952023988005997, 0.9478390461997019, 0.9680365296803652, 0.9724770642201835, 0.9709923664122138, 0.9754601226993865, 0.9769938650306749]",0.9873949579831933,0.6638418079096046,0.7939189189189184
"[0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714, 0.9714285714285714]","[0.68, 0.8095238095238094, 0.8717948717948717, 0.8947368421052632, 0.9189189189189189, 0.9444444444444445, 0.9444444444444445, 0.9577464788732395, 0.9577464788732395, 0.9577464788732395]","[0.5230769230769231, 0.6938775510204082, 0.7906976744186046, 0.8292682926829268, 0.8717948717948718, 0.918918918918919, 0.918918918918919, 0.9444444444444444, 0.9444444444444444, 0.9444444444444444]",1.0,0.2655367231638418,0.4196428571428568
"[0.9545454545454546, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9767441860465117, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.996078431372549,0.3587570621468927,0.527518172377985
"[0.9649122807017544, 0.9649122807017544, 0.9766081871345029, 0.9766081871345029, 0.9824561403508771, 0.9824561403508771, 0.9883040935672515, 0.9883040935672515, 0.9883040935672515, 0.9883040935672515]","[0.9565217391304347, 0.967741935483871, 0.9794721407624634, 0.9823529411764705, 0.9853372434017595, 0.9853372434017595, 0.9912023460410556, 0.9912023460410556, 0.9912023460410556, 0.9941176470588234]","[0.9482758620689655, 0.9705882352941176, 0.9823529411764705, 0.9881656804733728, 0.9882352941176471, 0.9882352941176471, 0.9941176470588236, 0.9941176470588236, 0.9941176470588236, 1.0]",1.0,0.18361581920903955,0.3102625298329353
