,ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,class,dups,edit_distance_avg,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_10,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_dict_7,edit_distance_dict_8,edit_distance_dict_9,edit_distance_max,edit_distance_unique_dict_0,edit_distance_unique_dict_1,edit_distance_unique_dict_10,edit_distance_unique_dict_2,edit_distance_unique_dict_3,edit_distance_unique_dict_4,edit_distance_unique_dict_5,edit_distance_unique_dict_6,edit_distance_unique_dict_7,edit_distance_unique_dict_8,edit_distance_unique_dict_9,flaps,imp_wd,imp_wd_dpath,imp_wd_spath,nadas,news,nlri_ann,number_rare_ases,origin_0,origin_changes,rare_ases_avg,rare_ases_max,timestamp,timestamp2,unique_as_path_avg,unique_as_path_max,wd_dups,withdrawals
408,183,145,500,26,26,0,33,1.5647773279352226,41,229,0,172,30,15,1,2,0,3,1,9,41,229,0,172,30,15,1,2,0,3,1,7,432,431,1,22,6,297,12,279,0,0.024,2,2015-06-11 10:05:00,1434017100,6,9,0,39
409,103,127,484,4,27,0,49,1.6338912133891212,58,225,0,120,46,17,1,3,1,3,0,14,58,225,0,120,46,17,1,3,1,3,0,5,389,387,2,35,6,306,12,306,0,0.02479338842975207,2,2015-06-11 10:10:00,1434017400,4,8,0,45
410,251,240,862,3,12,0,94,1.318604651162791,105,512,0,176,42,13,2,6,0,3,0,22,105,512,0,176,42,13,2,6,0,3,0,7,716,712,4,43,2,423,8,369,0,0.009280742459396751,2,2015-06-11 10:15:00,1434017700,3,7,0,34
411,113,113,765,7,12,0,279,0.9238845144356956,375,197,0,118,46,14,6,1,3,1,0,12,375,197,0,118,46,14,6,1,3,1,0,7,430,342,88,46,3,594,9,288,0,0.011764705882352941,1,2015-06-11 10:20:00,1434018000,7,7,0,30
412,302,196,832,5,14,0,80,1.6289156626506025,95,380,0,199,88,52,6,1,6,3,0,8,95,380,0,199,88,52,6,1,6,3,0,11,728,724,4,11,2,318,2,321,0,0.002403846153846154,1,2015-06-11 10:25:00,1434018300,5,8,0,33
413,118,179,487,6,12,0,47,1.8786008230452675,72,131,0,153,95,18,2,2,9,2,2,9,72,131,0,153,95,18,2,2,9,2,2,17,386,379,7,36,1,312,6,259,0,0.012320328542094456,1,2015-06-11 10:30:00,1434018600,6,8,0,37
414,183,191,564,6,12,0,63,1.1829484902309058,76,385,2,67,16,11,3,2,0,1,0,10,76,385,2,67,16,11,3,2,0,1,0,11,466,464,2,23,1,321,2,256,0,0.0035460992907801413,1,2015-06-11 10:35:00,1434018900,6,6,0,34
415,179,140,513,5,11,0,21,1.3235294117647058,27,331,0,132,14,0,2,2,1,0,1,9,27,331,0,132,14,0,2,2,1,0,1,6,456,456,0,27,3,246,6,235,0,0.011695906432748536,1,2015-06-11 10:40:00,1434019200,5,8,0,48
416,89,109,375,2,24,0,56,1.4235924932975872,69,172,0,98,24,2,3,0,0,3,0,22,69,172,0,98,24,2,3,0,0,3,0,12,251,250,1,54,2,240,8,222,0,0.021333333333333333,3,2015-06-11 10:45:00,1434019500,2,7,0,47
417,238,232,881,9,24,0,134,1.5984072810011376,152,441,0,168,41,5,9,5,55,2,1,9,152,441,0,168,41,5,9,5,55,2,1,16,690,690,0,39,2,488,6,448,0,0.00681044267877412,1,2015-06-11 10:50:00,1434019800,3,9,0,54
418,357,151,1104,3,22,0,78,1.2747053490480509,268,472,0,224,106,19,2,6,3,2,1,9,268,472,0,224,106,19,2,6,3,2,1,7,998,815,183,20,1,702,10,526,0,0.009057971014492754,2,2015-06-11 10:55:00,1434020100,3,9,0,80
419,469,456,2382,4,24,0,481,1.265126050420168,528,1125,0,466,197,16,9,27,4,8,0,8,528,1125,0,466,197,16,9,27,4,8,0,13,1715,1681,34,171,2,1098,93,1050,0,0.039042821158690184,2,2015-06-11 11:00:00,1434020400,4,8,0,133
420,532,272,2056,4,14,0,350,1.2453748782862706,486,962,0,399,118,57,6,14,5,5,0,15,486,962,0,399,118,57,6,14,5,5,0,11,1615,1490,125,78,2,1115,15,840,0,0.007295719844357977,2,2015-06-11 11:05:00,1434020700,4,8,0,145
421,367,527,1601,4,21,0,90,1.8450968144909432,123,795,1,302,208,47,79,14,29,0,0,19,123,795,1,302,208,47,79,14,29,0,0,3,1390,1360,30,118,0,1049,12,644,0,0.007485963817841547,1,2015-06-11 11:10:00,1434021000,4,9,0,75
422,242,291,922,4,15,0,32,2.036876355748373,90,434,0,197,54,22,35,10,78,1,0,11,90,434,0,197,54,22,35,10,78,1,0,12,807,761,46,71,0,534,10,408,0,0.010845986984815618,2,2015-06-11 11:15:00,1434021300,4,7,0,58
423,136,151,765,5,13,0,91,1.3555555555555556,124,364,0,194,67,5,8,0,0,3,0,8,124,364,0,194,67,5,8,0,0,3,0,17,624,608,16,33,0,416,7,366,0,0.00915032679738562,2,2015-06-11 11:20:00,1434021600,3,9,0,42
424,76,94,585,4,11,0,55,1.3986135181975736,122,258,0,97,75,12,5,6,0,1,0,13,122,258,0,97,75,12,5,6,0,1,0,8,439,384,55,75,8,324,7,301,0,0.011965811965811968,1,2015-06-11 11:25:00,1434021900,4,8,0,60
425,354,129,1082,5,12,0,61,1.6354359925788498,68,483,0,425,35,16,48,2,0,0,1,9,68,483,0,425,35,16,48,2,0,0,1,7,981,981,0,29,4,669,15,415,0,0.01386321626617375,1,2015-06-11 11:30:00,1434022200,5,8,0,49
426,377,463,1378,5,12,0,218,2.1360989810771467,258,374,0,294,29,306,79,7,8,2,17,9,258,374,0,294,29,306,79,7,8,2,17,5,1108,1075,33,43,4,770,11,512,0,0.007982583454281567,2,2015-06-11 11:35:00,1434022500,3,9,0,40
427,217,162,866,3,11,0,128,1.499421965317919,150,403,0,202,67,7,12,0,7,1,16,9,150,403,0,202,67,7,12,0,7,1,16,20,679,677,2,38,1,441,7,420,0,0.008083140877598153,1,2015-06-11 11:40:00,1434022800,3,8,0,85
428,175,252,938,5,12,0,60,1.3262032085561497,90,554,0,224,49,10,3,2,0,3,0,8,90,554,0,224,49,10,3,2,0,3,0,10,782,763,19,83,3,517,7,422,0,0.00746268656716418,2,2015-06-11 11:45:00,1434023100,5,9,0,92
429,151,113,698,4,11,0,68,1.2063037249283668,92,462,0,92,36,3,6,4,2,1,0,8,92,462,0,92,36,3,6,4,2,1,0,24,564,564,0,42,0,375,7,358,0,0.01002865329512894,1,2015-06-11 11:50:00,1434023400,4,9,0,75
430,224,139,859,4,14,0,55,1.5513888888888892,80,327,0,196,97,11,3,4,0,0,0,12,80,327,0,196,97,11,3,4,0,0,0,17,573,565,8,75,139,609,11,431,0,0.01280558789289872,1,2015-06-11 11:55:00,1434023700,4,8,0,61
431,693,648,1778,4,11,0,51,2.218785151856018,62,272,0,710,717,4,4,3,0,6,0,8,62,272,0,710,717,4,4,3,0,6,0,10,1684,1683,1,33,0,987,13,419,0,0.0073115860517435315,2,2015-06-11 12:00:00,1434024000,4,8,0,61
432,195,140,668,5,12,0,120,1.0645645645645645,188,339,0,101,21,4,3,3,0,7,0,8,188,339,0,101,21,4,3,3,0,7,0,10,485,427,58,51,2,399,7,343,0,0.010479041916167664,2,2015-06-11 12:05:00,1434024300,5,7,0,191
433,127,167,540,9,22,0,45,1.4171322160148976,59,293,0,147,17,8,6,1,1,3,0,12,59,293,0,147,17,8,6,1,1,3,0,10,459,455,4,23,3,283,4,296,0,0.007407407407407408,2,2015-06-11 12:10:00,1434024600,3,10,0,33
434,137,114,420,4,22,0,19,1.6992840095465394,42,223,0,96,22,5,20,1,0,3,1,12,42,223,0,96,22,5,20,1,0,3,1,4,382,364,18,14,1,235,11,234,0,0.02619047619047619,2,2015-06-11 12:15:00,1434024900,4,9,0,49
435,584,356,1620,4,12,0,44,1.379950495049505,103,950,1,466,77,7,3,2,4,3,0,10,103,950,1,466,77,7,3,2,4,3,0,6,1308,1256,52,258,4,532,15,348,0,0.009259259259259259,2,2015-06-11 12:20:00,1434025200,4,7,0,257
436,346,164,1205,5,16,0,162,1.6387043189368768,174,576,4,277,49,23,75,7,9,6,4,10,174,576,4,277,49,23,75,7,9,6,4,12,987,987,0,43,1,529,2,540,0,0.0016597510373443985,2,2015-06-11 12:25:00,1434025500,5,9,0,31
437,114,92,512,4,18,0,124,1.2490196078431373,135,229,0,77,48,10,2,5,3,0,1,9,135,229,0,77,48,10,2,5,3,0,1,6,320,315,5,60,2,387,7,320,0,0.013671875,1,2015-06-11 12:30:00,1434025800,4,8,0,84
438,463,131,1012,2,19,0,98,1.6881827209533269,103,539,33,224,90,6,3,4,1,1,0,12,103,539,33,224,90,6,3,4,1,1,0,4,884,883,1,21,5,458,4,380,0,0.003952569169960474,1,2015-06-11 12:35:00,1434026100,2,8,0,123
439,302,132,725,6,16,0,71,1.8569444444444445,77,332,26,195,51,14,11,11,0,2,1,10,77,332,26,195,51,14,11,11,0,2,1,5,619,618,1,25,5,427,10,285,0,0.013793103448275862,1,2015-06-11 12:40:00,1434026400,6,8,0,50
440,286,264,878,5,18,0,77,2.043329532497149,92,344,0,186,104,28,102,15,2,2,1,13,92,344,0,186,104,28,102,15,2,2,1,11,761,757,4,28,1,502,7,486,0,0.007972665148063782,1,2015-06-11 12:45:00,1434026700,4,8,0,61
441,123,191,516,4,15,0,31,2.287378640776699,89,194,52,133,24,5,8,6,2,2,0,10,89,194,52,133,24,5,8,6,2,2,0,4,452,398,54,28,1,309,6,287,0,0.011627906976744186,1,2015-06-11 12:50:00,1434027000,4,8,0,39
442,120,82,390,6,14,0,68,1.3212435233160622,77,172,0,94,34,3,1,4,1,0,0,7,77,172,0,94,34,3,1,4,1,0,0,3,292,286,6,23,4,204,5,228,0,0.01282051282051282,1,2015-06-11 12:55:00,1434027300,6,8,0,25
443,133,166,584,5,13,0,93,1.5831903945111492,127,199,2,163,43,20,10,16,1,2,0,10,127,199,2,163,43,20,10,16,1,2,0,7,443,416,27,40,1,368,7,326,0,0.011986301369863013,2,2015-06-11 13:00:00,1434027600,5,8,0,33
444,208,179,716,5,12,0,72,1.4553072625698324,106,313,1,234,21,31,4,0,4,2,0,10,106,313,1,234,21,31,4,0,4,2,0,3,525,494,31,116,0,462,7,332,0,0.009776536312849162,1,2015-06-11 13:05:00,1434027900,5,8,0,25
445,239,167,922,3,15,0,155,1.4107351225204199,162,399,0,207,33,12,19,22,2,1,0,8,162,399,0,207,33,12,19,22,2,1,0,3,666,662,4,33,65,524,11,388,0,0.01193058568329718,3,2015-06-11 13:10:00,1434028200,3,9,0,255
446,140,153,492,5,16,0,78,1.7848360655737705,88,167,0,133,67,10,2,9,5,0,0,14,88,167,0,133,67,10,2,9,5,0,0,9,314,314,0,87,4,308,7,308,0,0.014227642276422762,2,2015-06-11 13:15:00,1434028500,5,7,0,36
447,299,132,831,7,16,0,187,1.7777777777777777,197,310,0,175,18,33,12,66,8,2,0,14,197,310,0,175,18,33,12,66,8,2,0,6,587,583,4,48,3,414,7,382,0,0.00842358604091456,2,2015-06-11 13:20:00,1434028800,7,8,0,22
448,346,184,997,5,21,0,148,2.0984924623115577,154,401,67,247,89,7,12,6,1,1,4,14,154,401,67,247,89,7,12,6,1,1,4,2,729,725,4,116,2,575,20,407,0,0.020060180541624874,2,2015-06-11 13:25:00,1434029100,5,8,0,171
449,597,199,1282,8,22,0,82,1.9147771696638,104,713,0,184,50,38,104,82,0,0,2,18,104,713,0,184,50,38,104,82,0,0,2,10,1007,996,11,180,3,782,16,475,0,0.0124804992199688,2,2015-06-11 13:30:00,1434029400,4,8,0,67
450,237,178,872,3,28,0,78,1.7141176470588235,102,402,1,212,57,7,9,55,0,0,4,11,102,402,1,212,57,7,9,55,0,0,4,22,720,718,2,30,22,529,13,393,0,0.014908256880733948,2,2015-06-11 13:35:00,1434029700,3,8,0,41
451,161,196,574,5,15,0,47,2.7438596491228067,53,270,60,64,33,17,47,21,2,3,0,10,53,270,60,64,33,17,47,21,2,3,0,4,486,484,2,33,4,411,8,312,0,0.013937282229965157,2,2015-06-11 13:40:00,1434030000,5,9,0,58
452,193,271,685,4,14,0,53,2.1938325991189433,57,230,2,247,17,16,90,2,3,11,4,16,57,230,2,247,17,16,90,2,3,11,4,3,585,585,0,40,4,519,11,287,0,0.016058394160583942,2,2015-06-11 13:45:00,1434030300,4,7,0,25
453,233,194,906,5,18,0,65,1.8734739178690345,101,461,8,178,48,38,13,20,11,11,4,16,101,461,8,178,48,38,13,20,11,11,4,28,765,757,8,43,5,457,42,496,0,0.046357615894039736,2,2015-06-11 13:50:00,1434030600,5,8,0,91
454,115,92,1046,4,17,0,426,0.7279767666989352,471,445,0,70,32,10,2,1,1,1,0,8,471,445,0,70,32,10,2,1,1,1,0,34,534,524,10,39,13,598,26,545,0,0.0248565965583174,2,2015-06-11 13:55:00,1434030900,4,8,0,119
455,161,113,662,5,15,0,126,1.5567322239031771,142,294,6,124,21,28,38,2,2,2,1,11,142,294,6,124,21,28,38,2,2,2,1,6,453,444,9,76,1,398,10,516,0,0.015105740181268885,2,2015-06-11 14:00:00,1434031200,4,10,0,83
456,163,96,685,4,14,0,61,1.3820058997050146,71,413,1,117,49,16,5,1,3,1,1,10,71,413,1,117,49,16,5,1,3,1,1,3,587,580,7,27,7,376,8,414,0,0.01167883211678832,2,2015-06-11 14:05:00,1434031500,4,8,0,120
457,173,147,933,4,12,0,125,1.5532831001076426,142,446,0,210,43,29,40,7,7,4,1,9,142,446,0,210,43,29,40,7,7,4,1,12,673,669,4,119,4,595,16,450,0,0.01714898177920686,2,2015-06-11 14:10:00,1434031800,4,10,0,72
458,59,50,421,4,11,0,123,1.1312649164677804,163,158,1,50,24,7,3,6,2,4,1,10,163,158,1,50,24,7,3,6,2,4,1,8,269,237,32,19,2,314,9,291,0,0.021377672209026127,2,2015-06-11 14:15:00,1434032100,4,8,0,53
459,195,185,586,9,16,0,52,1.9367521367521368,59,256,2,139,60,18,27,0,17,3,1,14,59,256,2,139,60,18,27,0,17,3,1,5,489,487,2,39,1,345,9,313,0,0.015358361774744029,1,2015-06-11 14:20:00,1434032400,4,7,0,51
460,563,180,1564,5,17,0,218,1.4138817480719794,265,786,1,325,89,22,52,3,2,8,0,15,265,786,1,325,89,22,52,3,2,8,0,11,1228,1192,36,99,8,953,26,618,0,0.016624040920716114,2,2015-06-11 14:25:00,1434032700,5,8,0,187
461,93,294,1000,6,14,0,76,1.37941473259334,105,603,1,196,39,22,13,2,4,5,0,12,105,603,1,196,39,22,13,2,4,5,0,11,719,702,17,185,9,665,7,386,0,0.006999999999999999,2,2015-06-11 14:30:00,1434033000,5,8,0,74
462,119,156,1155,6,21,0,276,1.109470026064292,300,618,0,155,35,25,5,3,2,1,2,17,300,618,0,155,35,25,5,3,2,1,2,13,792,781,11,70,4,876,20,533,0,0.017316017316017316,2,2015-06-11 14:35:00,1434033300,6,8,0,112
463,348,177,1290,7,19,0,437,1.3203806502775577,533,366,2,113,31,183,15,1,7,3,3,14,533,366,2,113,31,183,15,1,7,3,3,8,756,668,88,60,29,858,5,541,0,0.0038759689922480615,1,2015-06-11 14:40:00,1434033600,6,8,0,50
464,79,109,696,5,21,0,67,1.2413294797687862,112,461,2,45,38,29,1,0,1,1,0,19,112,461,2,45,38,29,1,0,1,1,0,6,578,539,39,41,4,358,7,354,0,0.010057471264367816,1,2015-06-11 14:45:00,1434033900,5,7,0,53
465,251,130,709,4,21,0,44,1.7259887005649717,65,366,0,133,92,14,18,7,1,7,3,18,65,366,0,133,92,14,18,7,1,7,3,5,598,582,16,61,1,340,3,342,0,0.0042313117066290545,1,2015-06-11 14:50:00,1434034200,4,8,0,44
466,132,107,536,7,15,0,51,1.760747663551402,64,290,8,108,19,6,7,7,22,0,0,11,64,290,8,108,19,6,7,7,22,0,0,12,438,437,1,34,1,306,8,288,0,0.01492537313432836,2,2015-06-11 14:55:00,1434034500,5,12,0,90
467,216,147,757,6,16,0,140,1.3192052980132452,165,345,2,138,79,20,4,1,0,0,0,12,165,345,2,138,79,20,4,1,0,0,0,11,591,577,14,13,2,488,14,341,0,0.018494055482166448,2,2015-06-11 15:00:00,1434034800,6,7,0,22
468,100,108,615,9,13,0,100,1.1517128874388254,165,273,0,137,27,1,2,2,0,4,1,11,165,273,0,137,27,1,2,2,0,4,1,7,488,430,58,18,2,401,3,356,0,0.004878048780487805,1,2015-06-11 15:05:00,1434035100,3,8,0,24
469,153,90,572,5,20,0,61,1.363157894736842,128,259,2,93,71,4,7,1,4,0,0,14,128,259,2,93,71,4,7,1,4,0,0,13,477,424,53,19,2,309,5,272,0,0.008741258741258742,1,2015-06-11 15:10:00,1434035400,5,8,0,46
470,309,293,1670,5,18,0,369,1.0706586826347306,553,721,1,232,124,13,14,2,3,4,2,16,553,721,1,232,124,13,14,2,3,4,2,13,1243,1074,169,45,0,1063,21,603,0,0.012574850299401195,2,2015-06-11 15:15:00,1434035700,5,9,0,82
471,229,192,1350,5,15,0,94,1.9524163568773236,135,196,0,695,274,17,24,0,3,0,1,9,135,196,0,695,274,17,24,0,3,0,1,20,1223,1202,21,8,5,589,3,280,0,0.0022222222222222227,1,2015-06-11 15:20:00,1434036000,5,8,0,74
472,91,90,670,5,18,0,184,1.161875945537065,207,279,0,84,68,12,1,6,4,0,0,7,207,279,0,84,68,12,1,6,4,0,0,4,424,406,18,49,9,449,6,336,0,0.008955223880597015,1,2015-06-11 15:25:00,1434036300,5,8,0,41
473,77,112,434,5,15,0,70,1.5893271461716938,77,166,0,135,24,9,6,2,5,6,0,16,77,166,0,135,24,9,6,2,5,6,0,4,310,307,3,47,3,262,8,305,0,0.018433179723502304,2,2015-06-11 15:30:00,1434036600,5,9,0,43
474,107,104,558,5,13,0,106,1.435251798561151,116,271,0,83,34,16,25,8,2,1,0,8,116,271,0,83,34,16,25,8,2,1,0,8,396,394,2,46,2,328,6,349,0,0.010752688172043013,1,2015-06-11 15:35:00,1434036900,5,9,0,47
475,151,152,840,4,12,0,45,1.3742550655542312,57,562,1,144,42,3,25,5,0,0,0,10,57,562,1,144,42,3,25,5,0,0,0,7,752,747,5,35,1,583,4,266,0,0.0047619047619047615,1,2015-06-11 15:40:00,1434037200,4,8,0,52
476,103,72,498,3,12,0,91,1.4406438631790746,111,233,0,50,60,24,10,7,1,1,0,8,111,233,0,50,60,24,10,7,1,1,0,8,344,332,12,54,1,254,4,293,0,0.008032128514056224,1,2015-06-11 15:45:00,1434037500,3,9,0,41
477,65,45,324,6,14,0,51,1.2253086419753083,76,165,1,57,15,5,2,1,0,1,0,19,76,165,1,57,15,5,2,1,0,1,0,9,220,204,16,44,0,224,4,211,0,0.012345679012345678,1,2015-06-11 15:50:00,1434037800,6,9,0,57
478,99,124,526,16,16,0,80,1.4693486590038314,127,201,0,83,67,29,11,1,2,1,0,8,127,201,0,83,67,29,11,1,2,1,0,2,404,360,44,36,4,317,4,310,0,0.0076045627376425855,1,2015-06-11 15:55:00,1434038100,6,9,0,44
479,173,132,623,6,21,0,121,1.5008025682182986,159,215,0,132,46,57,7,5,1,0,0,18,159,215,0,132,46,57,7,5,1,0,0,8,441,411,30,53,0,320,13,349,0,0.02086677367576244,3,2015-06-11 16:00:00,1434038400,5,8,0,44
480,1308,124,2554,5,24,0,230,2.1115896632732967,253,1462,5,290,186,116,7,28,71,5,0,19,253,1462,5,290,186,116,7,28,71,5,0,6,2293,2286,7,25,0,1333,4,828,0,0.0015661707126076742,1,2015-06-11 16:05:00,1434038700,5,9,0,52
481,821,1154,3717,6,20,0,688,2.4090541632983022,711,1447,89,579,277,67,139,105,60,23,26,19,711,1447,89,579,277,67,139,105,60,23,26,5,2901,2883,18,117,6,2577,20,864,0,0.005380683346785042,2,2015-06-11 16:10:00,1434039000,6,9,0,203
482,466,622,1760,4,21,0,147,2.3350398179749714,149,813,15,499,40,18,81,6,6,4,0,18,149,813,15,499,40,18,81,6,6,4,0,2,1405,1405,0,204,2,864,8,611,0,0.004545454545454545,1,2015-06-11 16:15:00,1434039300,4,9,0,85
483,188,343,1292,7,27,0,220,2.4055727554179565,222,481,27,276,57,21,60,77,3,4,0,17,222,481,27,276,57,21,60,77,3,4,0,2,986,986,0,84,0,753,5,514,0,0.003869969040247678,2,2015-06-11 16:20:00,1434039600,7,8,0,123
484,109,111,704,4,14,0,119,1.3871428571428572,169,340,3,70,65,26,15,5,2,4,0,11,169,340,3,70,65,26,15,5,2,4,0,13,511,476,35,57,4,444,8,332,0,0.011363636363636364,3,2015-06-11 16:25:00,1434039900,4,7,0,41
485,129,103,558,8,11,0,72,1.5691202872531418,114,246,0,83,41,45,22,0,2,1,3,9,114,246,0,83,41,45,22,0,2,1,3,9,444,411,33,32,1,304,8,291,0,0.014336917562724013,2,2015-06-11 16:30:00,1434040200,6,9,0,22
486,165,174,656,4,11,0,80,1.667175572519084,100,319,0,99,58,37,24,3,11,3,0,14,100,319,0,99,58,37,24,3,11,3,0,7,521,510,11,47,1,350,5,394,0,0.007621951219512195,2,2015-06-11 16:35:00,1434040500,4,8,0,55
487,174,152,568,6,20,0,68,1.6095406360424027,92,266,0,115,33,40,4,1,8,1,3,16,92,266,0,115,33,40,4,1,8,1,3,9,470,455,15,19,2,287,7,306,0,0.012280701754385965,1,2015-06-11 16:40:00,1434040800,4,8,0,53
488,210,220,795,7,13,0,94,1.531486146095718,110,386,7,206,46,14,16,5,2,0,0,15,110,386,7,206,46,14,16,5,2,0,0,16,648,648,0,36,1,470,4,396,0,0.005031446540880503,1,2015-06-11 16:45:00,1434041100,6,8,0,48
489,190,75,661,4,16,0,113,1.853030303030303,146,278,0,53,61,9,93,4,4,5,7,9,146,278,0,53,61,9,93,4,4,5,7,7,509,484,25,31,1,338,6,347,0,0.009077155824508321,1,2015-06-11 16:50:00,1434041400,4,8,0,44
490,106,82,833,5,14,0,53,1.618872549019608,69,301,1,384,41,11,4,0,1,0,0,12,69,301,1,384,41,11,4,0,1,0,0,7,714,705,9,42,17,630,5,340,0,0.006002400960384154,2,2015-06-11 16:55:00,1434041700,5,7,0,59
491,111,104,452,4,13,0,66,1.7522727272727272,72,158,2,115,64,5,4,14,2,3,1,10,72,158,2,115,64,5,4,14,2,3,1,3,324,321,3,47,12,270,12,329,0,0.02654867256637168,1,2015-06-11 17:00:00,1434042000,4,9,0,48
492,116,111,555,4,13,0,83,1.5942028985507246,139,236,1,57,54,25,16,1,15,5,3,10,139,236,1,57,54,25,16,1,15,5,3,11,396,352,44,62,3,311,4,351,0,0.0072072072072072065,1,2015-06-11 17:05:00,1434042300,4,8,0,84
493,203,180,1001,10,13,0,46,1.171,68,763,0,129,23,7,8,1,1,0,0,7,68,763,0,129,23,7,8,1,1,0,0,7,909,895,14,38,1,473,7,342,0,0.006993006993006993,2,2015-06-11 17:10:00,1434042600,4,7,0,59
494,81,54,408,3,13,0,60,1.4024691358024692,99,189,1,60,19,16,9,3,7,2,0,10,99,189,1,60,19,16,9,3,7,2,0,4,312,283,29,29,3,255,11,299,0,0.02696078431372549,2,2015-06-11 17:15:00,1434042900,3,7,0,36
495,1331,209,87727,3,41,0,76514,0.04644905311883615,84967,1634,0,951,117,29,2,3,5,1,0,8,84967,1634,0,951,117,29,2,3,5,1,0,10,11162,2719,8443,23,18,44324,4868,24720,0,0.055489695422214116,3,2015-06-11 17:20:00,1434043200,3,8,0,65
496,34382,126,61012,5,53,0,62,1.522606557377049,67,44665,67,10892,1949,1326,500,873,241,25,29,51,67,44665,67,10892,1949,1326,500,873,241,25,29,5,60875,60875,0,58,12,60853,3871,15356,0,0.06344653510784762,3,2015-06-11 17:25:00,1434043500,4,9,0,158
497,313,90,655,4,17,0,70,1.5416666666666667,79,278,0,187,86,7,7,2,2,0,0,7,79,278,0,187,86,7,7,2,2,0,0,6,536,534,2,36,7,480,3,870,0,0.004580152671755725,2,2015-06-11 17:30:00,1434043800,4,9,0,93
498,185,212,938,6,17,0,81,1.6570512820512822,123,459,0,147,99,75,14,9,7,2,0,12,123,459,0,147,99,75,14,9,7,2,0,27,772,758,14,56,2,553,13,450,0,0.013859275053304905,3,2015-06-11 17:35:00,1434044100,6,9,0,175
499,228,147,767,17,17,0,136,1.5182767624020888,188,258,0,213,34,36,19,6,8,0,0,12,188,258,0,213,34,36,19,6,8,0,0,21,587,557,30,22,1,398,4,408,0,0.0052151238591916565,1,2015-06-11 17:40:00,1434044400,7,8,0,62
500,134,87,415,5,17,0,28,1.5326876513317191,69,194,1,73,55,10,2,5,0,2,1,13,69,194,1,73,55,10,2,5,0,2,1,5,321,285,36,59,2,279,2,273,0,0.004819277108433735,1,2015-06-11 17:45:00,1434044700,5,7,0,49
501,95,117,595,4,16,0,60,1.4755480607082632,108,220,0,203,44,7,3,2,2,0,0,15,108,220,0,203,44,7,3,2,2,0,0,18,436,411,25,79,2,441,10,368,0,0.01680672268907563,1,2015-06-11 17:50:00,1434045000,4,9,0,72
502,198,1294,75152,4,41,0,65815,0.06183550451757129,72262,1418,0,1260,159,35,10,7,0,0,0,6,72262,1418,0,1260,159,35,10,7,0,0,0,31,9235,2819,6416,70,1,44570,4,19338,0,5.3225463061528635e-05,1,2015-06-11 17:55:00,1434045300,4,8,0,78
503,326,34624,61344,4,21,0,68,1.52849014461092,205,44615,80,10928,2085,1348,523,897,236,26,27,51,205,44615,80,10928,2085,1348,523,897,236,26,27,128,61020,61015,5,121,7,60950,19,10537,0,0.0003097287428273344,1,2015-06-11 18:00:00,1434045600,4,9,0,69
504,288,264,933,5,15,0,95,1.6373390557939915,117,467,0,161,66,85,20,14,1,1,0,8,117,467,0,161,66,85,20,14,1,1,0,10,800,789,11,27,1,478,4,487,0,0.004287245444801715,1,2015-06-11 18:05:00,1434045900,5,8,0,98
505,167,63,1200,6,17,0,252,1.1704260651629073,336,554,0,195,61,7,24,16,2,2,0,8,336,554,0,195,61,7,24,16,2,2,0,10,885,813,72,50,3,668,8,510,0,0.006666666666666667,1,2015-06-11 18:10:00,1434046200,6,8,0,75
506,332,450,1130,9,19,0,30,2.1103202846975093,96,360,0,260,236,142,5,9,7,3,1,11,96,360,0,260,236,142,5,9,7,3,1,3,1011,954,57,80,6,580,7,455,0,0.006194690265486726,1,2015-06-11 18:15:00,1434046500,5,8,0,115
507,78,63,720,4,14,0,40,1.2161785216178522,75,540,0,57,24,5,7,1,1,0,1,12,75,540,0,57,24,5,7,1,1,0,1,2,631,598,33,44,3,447,3,315,0,0.0041666666666666675,1,2015-06-11 18:20:00,1434046800,4,8,0,31
508,185,105,578,6,16,0,44,1.6991304347826086,55,240,0,216,35,14,3,1,0,1,0,13,55,240,0,216,35,14,3,1,0,1,0,8,503,500,3,20,3,353,4,354,0,0.006920415224913495,1,2015-06-11 18:25:00,1434047100,5,8,0,40
509,365,115,833,6,20,0,180,2.8052884615384617,187,221,0,79,28,16,7,290,2,0,2,9,187,221,0,79,28,16,7,290,2,0,2,6,567,567,0,79,1,575,7,339,0,0.008403361344537815,1,2015-06-11 18:30:00,1434047400,5,7,0,69
510,128,461,1820,6,17,0,811,1.5503023639362288,865,473,0,97,34,3,85,248,0,8,2,11,865,473,0,97,34,3,85,248,0,8,2,12,961,921,40,35,1,1364,5,524,0,0.0027472527472527475,1,2015-06-11 18:35:00,1434047700,5,9,0,47
511,88,136,410,7,11,0,30,1.4803921568627452,53,181,0,130,25,7,12,0,0,0,0,5,53,181,0,130,25,7,12,0,0,0,0,4,310,293,17,64,2,254,11,266,0,0.02682926829268293,2,2015-06-11 18:40:00,1434048000,4,8,0,38
512,103,108,411,11,11,0,34,1.4292682926829268,50,194,0,136,10,14,2,4,0,0,0,6,50,194,0,136,10,14,2,4,0,0,0,4,327,317,10,45,1,260,2,287,0,0.004866180048661801,1,2015-06-11 18:45:00,1434048300,5,7,0,49
