,announcements,as_path_max,class,dups,imp_wd,nlri_ann,origin_0,origin_1,timestamp,timestamp2,wd_dups,withdrawals
1297,433,16,0,16,269,151,173,0,2001-07-21 11:56:35,995716595,0,92
1298,536,19,0,41,325,158,222,0,2001-07-21 12:01:35,995716895,13,125
1299,356,13,0,29,227,124,133,0,2001-07-21 12:06:35,995717195,2,97
1300,406,12,0,32,232,118,189,0,2001-07-21 12:11:35,995717495,3,115
1301,456,15,0,15,272,165,184,0,2001-07-21 12:16:35,995717795,3,103
1302,253,11,0,37,119,119,128,0,2001-07-21 12:21:35,995718095,1,90
1303,466,12,0,35,325,115,211,0,2001-07-21 12:26:35,995718395,2,53
1304,357,14,0,34,239,108,176,0,2001-07-21 12:31:35,995718695,0,72
1305,518,12,0,39,263,168,185,0,2001-07-21 12:36:35,995718995,16,193
1306,560,15,0,33,342,162,256,0,2001-07-21 12:41:35,995719295,10,167
1307,403,11,0,23,257,134,205,0,2001-07-21 12:46:35,995719595,0,68
1308,359,12,0,17,262,137,167,0,2001-07-21 12:51:35,995719895,4,63
1309,385,14,0,12,301,113,197,7,2001-07-21 12:56:35,995720195,1,79
1310,550,13,0,16,353,181,223,0,2001-07-21 13:01:35,995720495,2,87
1311,275,14,0,48,140,119,125,0,2001-07-21 13:06:35,995720795,0,33
1312,341,14,0,21,244,117,171,6,2001-07-21 13:11:35,995721095,0,44
1313,603,14,0,56,444,155,270,0,2001-07-21 13:16:35,995721395,2,97
1314,527,17,0,15,393,111,200,0,2001-07-21 13:21:35,995721695,29,97
1315,430,16,0,23,291,123,190,0,2001-07-21 13:26:35,995721995,1,55
1316,456,14,0,27,275,164,234,9,2001-07-21 13:31:35,995722295,1,116
1317,508,14,0,37,350,154,225,4,2001-07-21 13:36:35,995722595,9,91
1318,467,14,0,30,336,191,196,4,2001-07-21 13:41:35,995722895,0,101
1319,595,14,0,32,368,214,245,7,2001-07-21 13:46:35,995723195,0,87
1320,644,14,0,23,317,348,270,4,2001-07-21 13:51:35,995723495,0,197
1321,971,14,0,29,668,341,303,4,2001-07-21 13:56:35,995723795,0,108
1322,317,14,0,13,218,116,186,4,2001-07-21 14:01:35,995724095,2,99
1323,769,15,0,19,528,348,311,6,2001-07-21 14:06:35,995724395,1,124
1324,590,14,0,9,249,409,217,2,2001-07-21 14:11:35,995724695,0,308
1325,462,11,0,53,230,170,200,0,2001-07-21 14:16:35,995724995,1,134
1326,687,14,0,27,408,234,279,5,2001-07-21 14:21:35,995725295,8,159
1327,491,14,0,14,334,182,241,3,2001-07-21 14:26:35,995725595,2,115
1328,405,12,0,38,180,162,170,2,2001-07-21 14:31:35,995725895,1,82
1329,480,17,0,56,259,172,213,4,2001-07-21 14:36:35,995726195,0,144
1330,372,17,0,17,252,139,198,7,2001-07-21 14:41:35,995726495,21,94
1331,430,14,0,11,307,129,199,2,2001-07-21 14:46:35,995726795,19,121
1332,545,16,0,30,294,208,265,3,2001-07-21 14:51:35,995727095,3,82
1333,670,17,0,30,456,279,298,3,2001-07-21 14:56:35,995727395,4,89
1334,426,14,0,27,300,182,217,8,2001-07-21 15:01:35,995727695,4,75
1335,789,14,0,39,568,209,304,7,2001-07-21 15:06:35,995727995,15,164
1336,401,13,0,17,248,145,205,1,2001-07-21 15:11:35,995728295,6,165
1337,721,14,0,35,358,269,296,3,2001-07-21 15:16:35,995728595,9,166
1338,916,14,0,45,640,322,342,9,2001-07-21 15:21:35,995728895,6,110
1339,491,14,0,39,304,139,237,4,2001-07-21 15:26:35,995729195,2,103
1340,2776,14,0,53,1344,1263,658,6,2001-07-21 15:31:35,995729495,10,164
1341,598,14,0,39,370,224,263,7,2001-07-21 15:36:35,995729795,4,126
1342,468,15,0,25,300,165,224,5,2001-07-21 15:41:35,995730095,1,97
1343,337,16,0,46,211,113,175,2,2001-07-21 15:46:35,995730395,0,52
1344,448,14,0,26,259,176,209,2,2001-07-21 15:51:35,995730695,0,172
1345,455,14,0,29,265,154,207,0,2001-07-21 15:56:35,995730995,2,158
1346,804,16,0,19,524,198,359,3,2001-07-21 16:01:35,995731295,0,80
1347,568,14,0,33,431,158,301,3,2001-07-21 16:06:35,995731595,1,133
1348,329,14,0,27,189,120,183,3,2001-07-21 16:11:35,995731895,2,102
1349,308,14,0,49,157,91,181,0,2001-07-21 16:16:35,995732195,0,104
1350,300,13,0,10,156,119,194,0,2001-07-21 16:21:35,995732495,0,67
1351,3446,11,0,216,1928,1832,562,0,2001-07-21 16:26:35,995732795,29,293
1352,328,13,0,20,223,130,160,0,2001-07-21 16:31:35,995733095,0,96
1353,352,12,0,21,192,124,186,0,2001-07-21 16:36:35,995733395,0,66
1354,371,15,0,24,235,126,163,0,2001-07-21 16:41:35,995733695,13,109
1355,555,16,0,35,365,180,240,0,2001-07-21 16:46:35,995733995,7,88
1356,401,11,0,16,248,172,194,0,2001-07-21 16:51:35,995734295,12,75
1357,346,18,0,62,214,122,165,0,2001-07-21 16:56:35,995734595,4,49
1358,693,14,0,65,408,211,246,0,2001-07-21 17:01:35,995734895,1,156
1359,942,13,0,35,494,232,235,0,2001-07-21 17:06:35,995735195,0,253
1360,837,14,0,37,569,245,199,0,2001-07-21 17:11:35,995735495,1,249
1361,297,14,0,26,139,116,131,0,2001-07-21 17:16:35,995735795,4,65
1362,358,16,0,9,274,102,151,0,2001-07-21 17:21:35,995736095,0,67
1363,516,11,0,29,372,162,194,0,2001-07-21 17:26:35,995736395,1,92
1364,693,15,0,13,351,179,205,0,2001-07-21 17:31:35,995736695,0,71
1365,328,12,0,19,219,115,166,0,2001-07-21 17:36:35,995736995,2,52
1366,306,10,0,20,201,106,135,0,2001-07-21 17:41:35,995737295,2,90
1367,279,13,0,18,183,104,152,0,2001-07-21 17:46:35,995737595,1,75
1368,324,14,0,34,221,104,183,0,2001-07-21 17:51:35,995737895,2,48
1369,343,14,0,11,261,104,177,0,2001-07-21 17:56:35,995738195,11,46
1370,434,10,0,38,274,169,204,0,2001-07-21 18:01:35,995738495,0,64
1371,246,10,0,20,152,70,96,0,2001-07-21 18:06:35,995738795,0,69
1372,308,14,0,33,192,114,174,0,2001-07-21 18:11:35,995739095,5,69
1373,218,10,0,7,134,102,99,0,2001-07-21 18:16:35,995739395,0,46
1374,354,11,0,12,201,112,161,0,2001-07-21 18:21:35,995739695,2,131
1375,350,13,0,4,183,139,178,0,2001-07-21 18:26:35,995739995,7,72
1376,521,16,0,37,374,143,243,0,2001-07-21 18:31:35,995740295,1,138
1377,373,13,0,20,250,111,198,0,2001-07-21 18:36:35,995740595,0,44
1378,213,18,0,17,153,76,132,0,2001-07-21 18:41:35,995740895,1,42
1379,729,15,0,89,395,235,238,0,2001-07-21 18:46:35,995741195,10,170
1380,517,12,0,26,279,241,208,0,2001-07-21 18:51:35,995741495,3,80
1381,328,13,0,12,207,104,157,0,2001-07-21 18:56:35,995741795,3,114
1382,261,13,0,21,170,87,170,0,2001-07-21 19:01:35,995742095,3,66
1383,419,14,0,13,242,157,198,0,2001-07-21 19:06:35,995742395,9,95
1384,473,15,0,45,357,160,226,0,2001-07-21 19:11:35,995742695,0,79
1385,348,14,0,30,211,130,170,0,2001-07-21 19:16:35,995742995,2,77
1386,232,16,0,22,132,66,134,0,2001-07-21 19:21:35,995743295,1,62
1387,293,13,0,29,184,94,163,0,2001-07-21 19:26:35,995743595,0,55
1388,411,17,0,5,246,158,217,0,2001-07-21 19:31:35,995743895,1,57
1389,288,15,0,23,186,120,152,0,2001-07-21 19:36:35,995744195,0,57
1390,346,17,0,21,260,103,192,0,2001-07-21 19:41:35,995744495,0,84
1391,478,18,0,27,284,175,240,0,2001-07-21 19:46:35,995744795,0,168
1392,220,15,0,10,147,84,127,0,2001-07-21 19:51:35,995745095,1,37
1393,278,15,0,19,187,105,118,0,2001-07-21 19:56:35,995745395,0,55
1394,269,14,0,18,180,96,152,0,2001-07-21 20:01:35,995745695,0,44
1395,313,15,0,16,227,101,134,0,2001-07-21 20:06:35,995745995,0,53
1396,321,16,0,25,221,121,189,0,2001-07-21 20:11:35,995746295,2,67
1397,322,12,0,9,181,154,134,0,2001-07-21 20:16:35,995746595,0,61
1398,390,15,0,25,225,165,169,0,2001-07-21 20:21:35,995746895,0,133
1399,409,14,0,23,280,135,182,0,2001-07-21 20:26:35,995747195,0,96
1400,350,14,0,26,193,126,181,0,2001-07-21 20:31:35,995747495,0,81
1401,504,14,0,21,319,136,210,0,2001-07-21 20:36:35,995747795,13,95
1402,358,14,0,27,194,133,172,0,2001-07-21 20:41:35,995748095,1,71
1403,495,17,0,21,356,137,247,0,2001-07-21 20:46:35,995748395,1,57
1404,471,15,0,38,348,150,247,0,2001-07-21 20:51:35,995748695,8,188
1405,1569,14,0,102,1109,196,240,0,2001-07-21 20:56:35,995748995,13,246
1406,636,22,0,26,490,187,308,0,2001-07-21 21:01:35,995749295,3,97
1407,417,17,0,16,286,123,211,2,2001-07-21 21:06:35,995749595,4,106
1408,392,15,0,20,259,101,192,1,2001-07-21 21:11:35,995749895,0,78
1409,764,17,0,41,434,359,205,0,2001-07-21 21:16:35,995750195,0,134
1410,518,15,0,60,236,193,180,0,2001-07-21 21:21:35,995750495,0,102
1411,645,17,0,39,502,210,274,0,2001-07-21 21:26:35,995750795,0,143
1412,827,14,0,27,695,251,259,2,2001-07-21 21:31:35,995751095,11,153
1413,658,13,0,35,484,217,228,0,2001-07-21 21:36:35,995751395,12,122
1414,512,13,0,26,317,168,159,0,2001-07-21 21:41:35,995751695,0,88
1415,581,17,0,52,344,189,240,0,2001-07-21 21:46:35,995751995,2,199
1416,597,14,0,63,380,138,296,0,2001-07-21 21:51:35,995752295,0,122
1417,335,18,0,16,238,121,168,0,2001-07-21 21:56:35,995752595,0,69
1418,612,23,0,25,379,223,248,0,2001-07-21 22:01:35,995752895,9,129
1419,527,15,0,25,322,193,191,0,2001-07-21 22:06:35,995753195,1,169
1420,503,14,0,30,302,129,175,0,2001-07-21 22:11:35,995753495,0,130
1421,468,10,0,31,366,136,217,0,2001-07-21 22:16:35,995753795,0,70
1422,615,14,0,13,319,246,205,0,2001-07-21 22:21:35,995754095,16,210
1423,584,16,0,45,339,252,192,0,2001-07-21 22:26:35,995754395,1,190
1424,522,15,0,60,288,226,197,0,2001-07-21 22:31:35,995754695,2,140
1425,350,17,0,25,240,90,172,0,2001-07-21 22:36:35,995754995,0,61
1426,657,12,0,85,283,237,230,0,2001-07-21 22:41:35,995755295,0,125
1427,444,14,0,22,289,139,202,0,2001-07-21 22:46:35,995755595,1,104
1428,374,15,0,22,225,122,189,0,2001-07-21 22:51:35,995755895,1,95
1429,572,14,0,93,357,200,234,0,2001-07-21 22:56:35,995756195,0,81
1430,746,14,0,309,306,352,221,0,2001-07-21 23:01:35,995756495,1,69
1431,435,14,0,29,323,153,255,0,2001-07-21 23:06:35,995756795,3,94
1432,541,17,0,47,364,134,271,0,2001-07-21 23:11:35,995757095,8,107
1433,1167,14,0,27,689,330,242,0,2001-07-21 23:16:35,995757395,1,137
1434,670,14,0,71,404,233,209,0,2001-07-21 23:21:35,995757695,14,272
1435,277,16,0,23,183,108,172,0,2001-07-21 23:26:35,995757995,2,154
1436,765,15,0,26,449,193,302,0,2001-07-21 23:31:35,995758295,4,294
1437,9,7,0,1,4,9,5,0,2001-07-21 23:36:35,995758595,0,0
