,announcements,as_path_max,dups,imp_wd,nlri_ann,origin_0,origin_1,timestamp,timestamp2,wd_dups,withdrawals
691,809,16,116,445.0,269,353,0,2001-07-19 09:35:16,995535316,32,209
692,1139,12,97,572.0,506,379,0,2001-07-19 09:40:16,995535616,18,217
693,2232,14,148,1335.0,789,504,0,2001-07-19 09:45:16,995535916,15,433
694,1179,17,46,779.0,302,430,0,2001-07-19 09:50:16,995536216,28,303
695,1152,19,33,675.0,344,438,0,2001-07-19 09:55:16,995536516,55,302
696,566,11,39,336.0,188,190,0,2001-07-19 10:00:16,995536816,17,168
697,2376,16,32,363.0,2163,815,1,2001-07-19 10:05:16,995537116,0,44
698,88692,16,4849,13990.0,78230,29067,68,2001-07-19 10:10:16,995537416,15,122
699,14087,18,1230,745.0,13701,4936,2,2001-07-19 10:15:16,995537716,19,137
700,932,12,61,599.0,284,343,1,2001-07-19 10:20:16,995538016,35,210
701,5499,16,43,5229.0,5048,2215,1,2001-07-19 10:25:16,995538316,18,205
702,89037,18,79096,9823.0,88584,28692,69,2001-07-19 10:30:16,995538616,21,204
703,4228,14,2807,1125.0,3326,1474,0,2001-07-19 10:35:16,995538916,10,172
704,874,13,63,503.0,254,363,0,2001-07-19 10:40:16,995539216,52,324
705,1817,15,136,1135.0,494,426,0,2001-07-19 10:45:16,995539516,46,419
706,1234,19,70,873.0,325,379,0,2001-07-19 10:50:16,995539816,75,391
707,739,22,68,464.0,222,280,0,2001-07-19 10:55:16,995540116,24,205
708,538,14,19,360.0,189,249,0,2001-07-19 11:00:16,995540416,12,135
709,744,13,20,495.0,293,324,0,2001-07-19 11:05:16,995540716,24,178
710,2444,18,66,1989.0,692,985,1,2001-07-19 11:10:16,995541016,46,271
711,4307,21,1257,2376.0,1636,1151,0,2001-07-19 11:15:16,995541316,30,414
712,1357,17,149,875.0,512,355,0,2001-07-19 11:20:16,995541616,19,275
713,1376,15,91,956.0,427,474,0,2001-07-19 11:25:16,995541916,39,361
714,1318,17,96,918.0,380,443,0,2001-07-19 11:30:16,995542216,14,159
715,1773,11,48,1233.0,738,402,0,2001-07-19 11:35:16,995542516,23,179
716,1287,16,80,640.0,618,551,0,2001-07-19 11:40:16,995542816,20,255
717,1009,15,21,722.0,633,392,0,2001-07-19 11:45:16,995543116,8,271
718,646,14,37,410.0,160,312,0,2001-07-19 11:50:16,995543416,33,162
719,1399,13,82,756.0,452,348,0,2001-07-19 11:55:16,995543716,26,358
720,1059,22,59,677.0,324,416,0,2001-07-19 12:00:16,995544016,41,364
721,1105,11,176,642.0,273,407,0,2001-07-19 12:05:16,995544316,47,229
722,6495,16,69,3927.0,3200,1786,1,2001-07-19 12:10:16,995544616,75,725
723,1010,16,49,510.0,330,363,0,2001-07-19 12:15:16,995544916,22,344
724,999,13,233,525.0,363,378,0,2001-07-19 12:20:16,995545216,18,135
725,732,13,37,563.0,206,277,0,2001-07-19 12:25:16,995545516,21,150
726,587,13,27,396.0,196,294,0,2001-07-19 12:30:16,995545816,4,134
727,535,13,44,345.0,149,291,0,2001-07-19 12:35:16,995546116,2,148
728,530,15,99,247.0,166,187,0,2001-07-19 12:40:16,995546416,10,198
729,1042,18,70,737.0,379,326,0,2001-07-19 12:45:16,995546716,71,404
730,102144,22,117,489.0,101373,34580,68,2001-07-19 12:50:16,995547016,10,128
731,865,15,87,601.0,232,325,0,2001-07-19 12:55:16,995547316,17,191
732,961,14,32,716.0,269,374,0,2001-07-19 13:00:16,995547616,9,176
733,1733,12,35,1473.0,521,497,0,2001-07-19 13:05:16,995547916,5,238
734,1551,12,66,1177.0,580,390,21,2001-07-19 13:10:16,995548216,5,197
735,1498,12,86,1122.0,459,503,5,2001-07-19 13:15:16,995548516,15,313
736,1048,17,51,797.0,280,402,0,2001-07-19 13:20:16,995548816,20,157
737,1740,19,175,1156.0,490,598,0,2001-07-19 13:25:16,995549116,7,307
738,1731,13,128,1103.0,508,484,0,2001-07-19 13:30:16,995549416,8,416
739,2220,12,149,1529.0,585,551,2,2001-07-19 13:35:16,995549716,114,431
740,3253,15,278,2651.0,554,719,1,2001-07-19 13:40:16,995550016,14,144
741,1089,10,49,881.0,389,368,1,2001-07-19 13:45:16,995550316,26,141
742,2762,15,223,2146.0,665,1083,0,2001-07-19 13:50:16,995550616,46,344
743,4386,22,80,634.0,3623,563,0,2001-07-19 13:55:16,995550916,35,228
744,19972,15,2313,3500.0,8448,1916,1,2001-07-19 14:00:16,995551216,87,830
745,5255,15,391,4031.0,894,1464,1,2001-07-19 14:05:16,995551516,74,999
746,4649,16,411,3657.0,2036,1094,0,2001-07-19 14:10:16,995551816,11,14421
747,2483,18,113,2051.0,1258,852,0,2001-07-19 14:15:16,995552116,23,3062
748,7283,15,93,5756.0,1407,954,0,2001-07-19 14:20:16,995552416,18,1195
749,1862,18,111,1336.0,391,762,0,2001-07-19 14:25:16,995552716,47,485
750,2095,16,227,1396.0,410,681,0,2001-07-19 14:30:16,995553016,44,319
751,1544,18,78,1221.0,336,665,0,2001-07-19 14:35:16,995553316,21,503
752,1945,19,161,1175.0,653,738,0,2001-07-19 14:40:16,995553616,26,208
753,1725,22,215,1259.0,341,672,0,2001-07-19 14:45:16,995553916,53,414
754,1956,14,148,1402.0,485,715,0,2001-07-19 14:50:16,995554216,26,326
755,2065,17,150,1428.0,475,798,0,2001-07-19 14:55:16,995554516,26,292
756,1781,12,102,1446.0,610,644,0,2001-07-19 15:00:16,995554816,25,358
757,1715,16,179,1100.0,370,663,6,2001-07-19 15:05:16,995555116,36,308
758,1387,14,133,974.0,328,468,4,2001-07-19 15:10:16,995555416,64,334
759,5075,14,222,4379.0,942,1609,0,2001-07-19 15:15:16,995555716,23,418
760,16090,15,474,2714.0,4132,2034,62,2001-07-19 15:20:16,995556016,70,537
761,2201,21,166,1634.0,515,902,0,2001-07-19 15:25:16,995556316,26,353
762,8197,15,530,3648.0,4211,1394,20,2001-07-19 15:30:16,995556616,92,7142
763,6767,22,127,3156.0,4042,1016,14,2001-07-19 15:35:16,995556916,33,3889
764,4427,12,93,4036.0,2907,1073,21,2001-07-19 15:40:16,995557216,14,9089
765,1768,22,254,1111.0,478,655,1,2001-07-19 15:45:16,995557516,16,313
766,3437,15,115,2743.0,868,920,0,2001-07-19 15:50:16,995557816,19,417
767,2355,22,252,1599.0,535,839,0,2001-07-19 15:55:16,995558116,20,289
768,3589,15,150,3028.0,739,754,0,2001-07-19 16:00:16,995558416,20,439
769,2910,14,232,1990.0,1224,1083,3,2001-07-19 16:05:16,995558716,44,521
770,4124,15,209,3272.0,1067,1016,5,2001-07-19 16:10:16,995559016,20,553
771,3127,21,317,2367.0,825,917,9,2001-07-19 16:15:16,995559316,71,460
772,3443,13,224,2736.0,779,818,0,2001-07-19 16:20:16,995559616,44,524
773,7361,18,301,6254.0,2122,1596,9,2001-07-19 16:25:16,995559916,50,601
774,6929,18,917,5358.0,2009,1429,0,2001-07-19 16:30:16,995560216,30,844
775,5349,13,209,4288.0,1278,1225,2,2001-07-19 16:35:16,995560516,31,806
776,8224,13,248,6525.0,1432,1593,1,2001-07-19 16:40:16,995560816,28,945
777,4444,15,301,3305.0,823,1416,2,2001-07-19 16:45:16,995561116,144,828
778,5158,14,399,3831.0,1305,1537,6,2001-07-19 16:50:16,995561416,58,1187
779,5670,12,306,4623.0,1549,1683,5,2001-07-19 16:55:16,995561716,53,571
780,6275,14,342,5112.0,1397,1876,6,2001-07-19 17:00:16,995562016,307,1444
781,4255,17,404,2821.0,1156,1438,2,2001-07-19 17:05:16,995562316,22,995
782,5969,15,366,4758.0,1419,1498,7,2001-07-19 17:10:16,995562616,108,674
783,10427,15,699,8809.0,2430,2797,2,2001-07-19 17:15:16,995562916,56,840
784,3959,14,222,3216.0,1166,1079,2,2001-07-19 17:20:16,995563216,48,469
785,7249,15,431,5738.0,1983,1551,4,2001-07-19 17:25:16,995563516,61,1078
786,4728,15,236,3738.0,1548,1294,12,2001-07-19 17:30:16,995563816,50,837
787,41424,16,359,3972.0,37125,10109,17,2001-07-19 17:35:16,995564116,75,36628
788,5110,13,423,3903.0,1616,1535,2,2001-07-19 17:40:16,995564416,911,2288
789,5670,17,260,3980.0,2001,1549,6,2001-07-19 17:45:16,995564716,68,742
790,6246,16,532,4560.0,1741,1654,23,2001-07-19 17:50:16,995565016,294,1903
791,5605,19,234,4132.0,1684,1522,6,2001-07-19 17:55:16,995565316,105,1214
792,11139,16,516,9384.0,2370,2603,4,2001-07-19 18:00:16,995565616,995,39446
793,47171,16,669,7958.0,37965,11769,22,2001-07-19 18:05:16,995565916,98,1385
794,5920,15,222,4572.0,1901,1826,9,2001-07-19 18:10:16,995566216,54,997
795,5891,15,356,4289.0,1458,1428,6,2001-07-19 18:15:16,995566516,160,1349
796,6618,18,674,4748.0,1874,1932,3,2001-07-19 18:20:16,995566816,317,1554
797,5520,14,402,4183.0,1669,1578,0,2001-07-19 18:25:16,995567116,37,710
798,4959,13,265,3820.0,1345,1597,5,2001-07-19 18:30:16,995567416,70,772
799,5016,15,376,3460.0,1169,1492,0,2001-07-19 18:35:16,995567716,99,967
800,5515,14,356,3836.0,1535,1742,9,2001-07-19 18:40:16,995568016,153,1426
801,29783,16,758,4336.0,25059,7271,12,2001-07-19 18:45:16,995568316,518,37965
802,20906,14,556,6033.0,14583,5625,4,2001-07-19 18:50:16,995568616,362,1897
803,5107,15,557,3624.0,1305,1441,1,2001-07-19 18:55:16,995568916,378,1535
804,8399,14,286,4548.0,3903,2519,7,2001-07-19 19:00:16,995569216,88,37194
805,41939,16,774,5684.0,35534,10357,20,2001-07-19 19:05:16,995569516,539,1914
806,9918,15,1169,7132.0,2524,2713,0,2001-07-19 19:10:16,995569816,672,2712
807,11483,13,521,8968.0,2743,2154,12,2001-07-19 19:15:16,995570116,206,2506
808,38850,19,1081,7849.0,30102,9380,20,2001-07-19 19:20:16,995570416,65,38613
809,21720,14,795,9475.0,11279,5538,3,2001-07-19 19:25:16,995570716,212,2704
810,10201,12,522,7514.0,2301,2828,2,2001-07-19 19:30:16,995571016,425,3458
811,9563,15,839,7262.0,2069,2354,14,2001-07-19 19:35:16,995571316,157,2587
812,7685,14,460,5528.0,1895,1889,5,2001-07-19 19:40:16,995571616,51,1788
813,9458,14,717,5754.0,2750,2425,4,2001-07-19 19:45:16,995571916,93,1200
814,42423,16,285,4075.0,37877,10549,15,2001-07-19 19:50:16,995572216,136,37850
815,9364,12,643,7551.0,2227,2576,2,2001-07-19 19:55:16,995572516,296,1892
816,14182,12,1216,10922.0,2657,3768,5,2001-07-19 20:00:16,995572816,115,2880
817,7064,17,530,5090.0,2349,1975,2,2001-07-19 20:05:16,995573116,29,1575
818,11984,16,547,8639.0,4023,2950,5,2001-07-19 20:10:16,995573416,61,38332
819,46965,16,885,7234.0,38730,11255,16,2001-07-19 20:15:16,995573716,44,1798
820,8138,15,572,6098.0,2053,2228,10,2001-07-19 20:20:16,995574016,226,1674
821,7611,13,414,5195.0,1837,1855,4,2001-07-19 20:25:16,995574316,83,2051
822,7783,12,318,5762.0,2074,2020,4,2001-07-19 20:30:16,995574616,201,1956
823,7111,14,896,4727.0,1957,1984,3,2001-07-19 20:35:16,995574916,55,1270
824,8170,20,316,5891.0,2626,2121,4,2001-07-19 20:40:16,995575216,59,1806
825,34161,16,720,4743.0,28623,8337,14,2001-07-19 20:45:16,995575516,93,37423
826,19908,14,1249,7338.0,11812,5087,3,2001-07-19 20:50:16,995575816,158,2198
827,8148,21,426,5228.0,2457,2123,5,2001-07-19 20:55:16,995576116,55,1871
828,9684,18,593,7364.0,2652,2490,4,2001-07-19 21:00:16,995576416,147,28765
829,45439,16,728,5978.0,38170,10807,23,2001-07-19 21:05:16,995576716,78,11971
830,6218,15,399,4860.0,1794,1815,7,2001-07-19 21:10:16,995577016,57,1350
831,6733,15,362,4692.0,1515,1595,0,2001-07-19 21:15:16,995577316,71,1540
832,22025,16,409,2970.0,18165,5499,16,2001-07-19 21:20:16,995577616,31,37609
833,24361,14,415,3640.0,20744,6211,6,2001-07-19 21:25:16,995577916,101,1190
834,11039,13,606,8373.0,2372,2133,3,2001-07-19 21:30:16,995578216,104,1636
835,5423,16,467,3415.0,1587,1773,6,2001-07-19 21:35:16,995578516,73,1810
836,13943,15,626,11670.0,4756,2515,14,2001-07-19 21:40:16,995578816,877,3269
837,15590,15,883,12510.0,2998,3637,6,2001-07-19 21:45:16,995579116,82,2104
838,10164,19,252,7893.0,3003,2149,14,2001-07-19 21:50:16,995579416,60,2113
839,9576,15,755,5931.0,2147,1664,4,2001-07-19 21:55:16,995579716,101,2633
840,4488,16,460,2940.0,1496,1460,0,2001-07-19 22:00:16,995580016,827,2548
841,7879,16,442,5069.0,2103,2169,0,2001-07-19 22:05:16,995580316,112,1837
842,11395,15,608,8435.0,2926,2264,3,2001-07-19 22:10:16,995580616,687,3921
843,11829,22,817,7335.0,2629,2124,0,2001-07-19 22:15:16,995580916,327,3323
844,7941,16,665,5327.0,2282,1859,0,2001-07-19 22:20:16,995581216,61,1775
845,5934,15,368,4519.0,2046,1694,4,2001-07-19 22:25:16,995581516,98,1366
846,6377,17,485,4159.0,1585,1439,10,2001-07-19 22:30:16,995581816,80,1049
847,4265,17,154,3328.0,1231,1375,0,2001-07-19 22:35:16,995582116,61,489
848,39640,18,1690,13318.0,25037,11056,16,2001-07-19 22:40:16,995582416,108,4021
849,74563,18,2459,16701.0,48718,19225,23,2001-07-19 22:45:16,995582716,142,36958
850,6301,13,495,4327.0,1844,1385,0,2001-07-19 22:50:16,995583016,33,1206
851,4434,15,183,3408.0,1221,1181,0,2001-07-19 22:55:16,995583316,240,1796
852,11460,16,814,9513.0,1714,3073,0,2001-07-19 23:00:16,995583616,461,1639
853,6334,13,199,5563.0,1986,1743,0,2001-07-19 23:05:16,995583916,45,408
854,3113,15,286,2151.0,848,1141,0,2001-07-19 23:10:16,995584216,128,775
855,5611,15,459,3855.0,1643,1640,0,2001-07-19 23:15:16,995584516,581,2089
856,5516,15,329,3945.0,1859,1502,0,2001-07-19 23:20:16,995584816,48,1174
857,3308,16,242,2100.0,901,1094,0,2001-07-19 23:25:16,995585116,55,806
858,4166,15,292,3092.0,940,1120,0,2001-07-19 23:30:16,995585416,66,1387
859,3433,15,249,2577.0,828,883,0,2001-07-19 23:35:16,995585716,39,485
860,4062,16,99,3457.0,925,1182,0,2001-07-19 23:40:16,995586016,30,645
861,5105,15,429,3118.0,1542,1023,0,2001-07-19 23:45:16,995586316,33,605
862,5265,15,287,3749.0,1324,1272,0,2001-07-19 23:50:16,995586616,29,1274
863,5319,14,451,3734.0,1410,1429,0,2001-07-19 23:55:16,995586916,73,1496
864,2872,15,194,2198.0,604,820,0,2001-07-20 00:00:16,995587216,22,294
865,2520,19,193,1883.0,559,842,0,2001-07-20 00:05:16,995587516,39,433
866,159,11,4,121.0,141,37,0,2001-07-20 00:10:16,995587816,5,12
867,3415,14,117,1329.0,760,929,0,2001-07-20 00:10:28,995587828,58,539
868,2871,11,170,1607.0,668,848,0,2001-07-20 00:15:28,995588128,68,399
869,2490,14,175,1143.0,601,711,0,2001-07-20 00:20:28,995588428,17,274
870,2514,12,70,1740.0,568,676,0,2001-07-20 00:25:28,995588728,73,547
871,6705,17,140,1112.0,3718,1625,0,2001-07-20 00:30:28,995589028,55,425
872,7012,17,89,3298.0,3431,1473,1,2001-07-20 00:35:28,995589328,35,882
873,2316,12,73,814.0,504,645,0,2001-07-20 00:40:28,995589628,41,753
874,1694,15,69,902.0,456,524,0,2001-07-20 00:45:28,995589928,16,339
875,3858,17,212,1482.0,976,932,3,2001-07-20 00:50:28,995590228,70,1083
876,3428,16,71,2436.0,963,841,17,2001-07-20 00:55:28,995590528,75,1142
877,1427,12,87,832.0,312,504,1,2001-07-20 01:00:28,995590828,21,243
878,2110,15,303,1266.0,367,703,9,2001-07-20 01:05:28,995591128,31,273
879,2395,13,209,1342.0,440,660,17,2001-07-20 01:10:28,995591428,20,214
880,1135,23,51,650.0,227,487,2,2001-07-20 01:15:28,995591728,48,244
881,1617,15,38,957.0,325,505,0,2001-07-20 01:20:28,995592028,15,147
882,1707,13,93,952.0,397,514,0,2001-07-20 01:25:28,995592328,43,318
883,858,13,25,560.0,227,376,3,2001-07-20 01:30:28,995592628,27,220
884,1437,16,59,805.0,351,618,5,2001-07-20 01:35:28,995592928,37,332
885,2235,22,108,1148.0,470,726,7,2001-07-20 01:40:28,995593228,47,662
886,1237,15,79,676.0,306,478,0,2001-07-20 01:45:28,995593528,31,236
887,2720,22,95,1703.0,927,629,0,2001-07-20 01:50:28,995593828,84,283
888,3270,22,212,1722.0,1004,788,0,2001-07-20 01:55:28,995594128,78,1131
889,2706,22,150,1204.0,844,726,0,2001-07-20 02:00:28,995594428,22,1278
890,1061,13,27,498.0,443,459,3,2001-07-20 02:05:28,995594728,17,220
891,1236,15,58,699.0,239,532,8,2001-07-20 02:10:28,995595028,40,279
892,3587,16,161,2283.0,814,738,0,2001-07-20 02:15:28,995595328,18,290
893,1379,14,37,831.0,441,478,0,2001-07-20 02:20:28,995595628,60,240
894,1620,21,102,1097.0,476,569,0,2001-07-20 02:25:28,995595928,30,244
895,1879,17,189,1267.0,488,708,0,2001-07-20 02:30:28,995596228,17,485
896,2421,13,68,1438.0,606,784,1,2001-07-20 02:35:28,995596528,29,467
897,2866,16,150,1720.0,579,779,1,2001-07-20 02:40:28,995596828,44,389
898,1377,21,87,727.0,387,504,0,2001-07-20 02:45:28,995597128,8,141
899,1046,20,71,643.0,326,547,1,2001-07-20 02:50:28,995597428,24,195
900,1091,16,56,675.0,222,531,0,2001-07-20 02:55:28,995597728,18,161
901,2324,14,149,1591.0,381,688,7,2001-07-20 03:00:28,995598028,178,534
902,1493,12,110,808.0,429,656,6,2001-07-20 03:05:28,995598328,122,337
903,725,11,97,401.0,210,371,0,2001-07-20 03:10:28,995598628,18,181
904,4179,18,122,2952.0,1148,899,5,2001-07-20 03:15:28,995598928,82,852
905,5003,21,140,3566.0,1243,1093,8,2001-07-20 03:20:28,995599228,124,1287
906,2260,19,72,1287.0,385,743,1,2001-07-20 03:25:28,995599528,253,626
907,1246,19,113,694.0,274,568,0,2001-07-20 03:30:28,995599828,29,275
908,2290,17,212,1013.0,386,667,1,2001-07-20 03:35:28,995600128,28,415
909,1777,15,124,1126.0,328,730,2,2001-07-20 03:40:28,995600428,82,446
910,1279,14,85,767.0,253,499,0,2001-07-20 03:45:28,995600728,41,248
911,1956,13,180,1190.0,337,586,1,2001-07-20 03:50:28,995601028,82,384
912,976,15,52,603.0,216,455,0,2001-07-20 03:55:28,995601328,35,253
913,1608,14,144,921.0,371,585,0,2001-07-20 04:00:28,995601628,12,480
914,1322,16,73,745.0,324,577,0,2001-07-20 04:05:28,995601928,26,539
915,1343,16,109,779.0,384,615,0,2001-07-20 04:10:28,995602228,21,302
916,1146,15,81,724.0,277,486,1,2001-07-20 04:15:28,995602528,42,197
917,1315,22,148,831.0,301,516,0,2001-07-20 04:20:28,995602828,23,255
918,4026,13,74,2376.0,853,844,2,2001-07-20 04:25:28,995603128,21,1260
919,1343,19,147,885.0,437,528,0,2001-07-20 04:30:28,995603428,14,248
920,1296,18,102,850.0,253,480,0,2001-07-20 04:35:28,995603728,13,158
921,1265,14,56,840.0,239,564,0,2001-07-20 04:40:28,995604028,31,238
922,1013,16,47,680.0,196,526,0,2001-07-20 04:45:28,995604328,33,276
923,1283,22,81,702.0,269,540,0,2001-07-20 04:50:28,995604628,21,264
924,1420,15,96,907.0,254,670,0,2001-07-20 04:55:28,995604928,11,254
925,1355,12,76,683.0,487,472,0,2001-07-20 05:00:28,995605228,14,218
926,1226,20,55,786.0,232,534,0,2001-07-20 05:05:28,995605528,10,323
927,1091,11,82,760.0,249,428,0,2001-07-20 05:10:28,995605828,64,265
928,777,14,15,409.0,212,369,0,2001-07-20 05:15:28,995606128,9,145
929,1587,16,99,981.0,376,588,0,2001-07-20 05:20:28,995606428,12,224
930,1035,12,100,604.0,197,430,0,2001-07-20 05:25:28,995606728,7,282
931,1100,13,49,716.0,201,477,0,2001-07-20 05:30:28,995607028,15,228
932,787,22,56,532.0,206,336,0,2001-07-20 05:35:28,995607328,36,241
933,1673,15,90,996.0,306,533,0,2001-07-20 05:40:28,995607628,7,225
934,1054,11,65,540.0,294,446,0,2001-07-20 05:45:28,995607928,15,163
935,1522,12,172,933.0,275,441,0,2001-07-20 05:50:28,995608228,33,238
936,1341,9,179,788.0,285,454,0,2001-07-20 05:55:28,995608528,25,199
937,1339,13,38,709.0,391,505,0,2001-07-20 06:00:28,995608828,18,259
938,1596,22,70,1027.0,345,498,0,2001-07-20 06:05:28,995609128,24,367
939,1250,14,102,789.0,280,506,0,2001-07-20 06:10:28,995609428,6,131
940,1191,14,74,822.0,339,399,0,2001-07-20 06:15:28,995609728,13,196
941,1558,16,198,897.0,343,519,0,2001-07-20 06:20:28,995610028,18,315
942,1310,17,78,778.0,297,543,0,2001-07-20 06:25:28,995610328,118,481
943,1213,20,74,801.0,347,438,0,2001-07-20 06:30:28,995610628,22,231
944,1167,15,62,644.0,218,432,0,2001-07-20 06:35:28,995610928,34,259
945,762,13,40,416.0,206,348,0,2001-07-20 06:40:28,995611228,30,161
946,907,13,72,553.0,206,384,0,2001-07-20 06:45:28,995611528,11,191
947,1063,15,72,654.0,267,423,0,2001-07-20 06:50:28,995611828,15,242
948,1412,15,80,928.0,323,460,0,2001-07-20 06:55:28,995612128,35,337
949,2265,15,120,1174.0,562,649,0,2001-07-20 07:00:28,995612428,83,496
950,1988,14,72,1090.0,450,550,0,2001-07-20 07:05:28,995612728,77,545
951,1117,12,107,683.0,223,475,0,2001-07-20 07:10:28,995613028,9,166
952,1269,11,40,879.0,227,466,0,2001-07-20 07:15:28,995613328,10,207
953,714,12,89,462.0,223,297,0,2001-07-20 07:20:28,995613628,17,147
954,772,15,71,489.0,204,400,10,2001-07-20 07:25:28,995613928,6,122
955,4730,15,70,1491.0,1837,951,20,2001-07-20 07:30:28,995614228,48,459
956,3350,15,125,2439.0,1328,899,4,2001-07-20 07:35:28,995614528,42,961
957,3786,17,91,2104.0,1621,937,0,2001-07-20 07:40:28,995614828,55,328
958,5746,20,180,3813.0,1687,1076,2,2001-07-20 07:45:28,995615128,205,1908
959,2093,17,212,1403.0,793,775,0,2001-07-20 07:50:28,995615428,44,776
960,4191,19,233,3041.0,1059,1120,1,2001-07-20 07:55:28,995615728,176,1911
961,1434,19,82,950.0,312,734,3,2001-07-20 08:00:28,995616028,36,332
962,1340,12,70,824.0,286,577,0,2001-07-20 08:05:28,995616328,86,344
963,926,15,69,562.0,272,458,0,2001-07-20 08:10:28,995616628,54,212
964,2691,15,127,1555.0,381,602,1,2001-07-20 08:15:28,995616928,9,509
965,1629,13,127,1001.0,290,479,0,2001-07-20 08:20:28,995617228,33,218
966,912,14,34,564.0,197,379,1,2001-07-20 08:25:28,995617528,25,235
967,1022,14,73,649.0,211,526,1,2001-07-20 08:30:28,995617828,21,200
968,694,16,60,419.0,182,336,0,2001-07-20 08:35:28,995618128,9,128
969,1779,14,280,959.0,520,632,0,2001-07-20 08:40:28,995618428,14,170
970,1225,13,72,789.0,315,451,0,2001-07-20 08:45:28,995618728,61,230
971,1072,13,152,632.0,277,444,0,2001-07-20 08:50:28,995619028,10,260
972,1355,11,94,916.0,292,585,0,2001-07-20 08:55:28,995619328,10,199
973,851,12,36,503.0,217,413,0,2001-07-20 09:00:28,995619628,23,188
974,4862,13,44,3139.0,692,843,0,2001-07-20 09:05:28,995619928,27,1823
975,1205,11,90,651.0,304,592,0,2001-07-20 09:10:28,995620228,28,459
976,1922,13,104,1301.0,404,545,0,2001-07-20 09:15:28,995620528,28,388
977,2013,12,192,1022.0,568,730,0,2001-07-20 09:20:28,995620828,103,822
978,2086,12,217,991.0,510,665,0,2001-07-20 09:25:28,995621128,26,879
979,3944,14,716,1355.0,974,834,0,2001-07-20 09:30:28,995621428,31,513
980,2445,15,93,1361.0,599,721,0,2001-07-20 09:35:28,995621728,57,535
981,2113,16,68,1089.0,457,780,0,2001-07-20 09:40:28,995622028,15,746
982,1722,15,104,783.0,411,659,0,2001-07-20 09:45:28,995622328,35,733
983,4885,13,134,4250.0,902,919,0,2001-07-20 09:50:28,995622628,33,463
984,3876,14,199,2616.0,1013,1226,4,2001-07-20 09:55:28,995622928,21,858
985,3133,11,131,1496.0,919,889,0,2001-07-20 10:00:28,995623228,18,1185
986,2827,14,151,1401.0,1134,887,0,2001-07-20 10:05:28,995623528,24,702
987,2648,14,98,1239.0,1060,718,0,2001-07-20 10:10:28,995623828,234,918
988,1213,13,62,472.0,306,414,0,2001-07-20 10:15:28,995624128,34,516
989,3688,16,206,1063.0,1976,949,0,2001-07-20 10:20:28,995624428,78,862
990,1638,14,79,850.0,375,548,0,2001-07-20 10:25:28,995624728,37,854
991,3323,13,187,1633.0,1124,850,0,2001-07-20 10:30:28,995625028,36,818
992,2820,15,249,1435.0,1361,867,1,2001-07-20 10:35:28,995625328,222,780
993,1015,12,91,461.0,326,381,0,2001-07-20 10:40:28,995625628,20,398
994,1681,11,123,916.0,409,597,0,2001-07-20 10:45:28,995625928,102,718
995,1602,11,136,542.0,669,595,0,2001-07-20 10:50:28,995626228,43,589
996,1492,13,89,689.0,351,538,0,2001-07-20 10:55:28,995626528,42,581
997,2511,16,169,1063.0,883,606,0,2001-07-20 11:00:28,995626828,77,673
998,1726,13,59,619.0,774,503,0,2001-07-20 11:05:28,995627128,9,1100
999,1831,12,132,1009.0,811,501,0,2001-07-20 11:10:28,995627428,30,642
1000,1346,12,75,822.0,358,506,4,2001-07-20 11:15:28,995627728,6,261
1001,1845,15,116,974.0,407,731,0,2001-07-20 11:20:28,995628028,23,511
1002,2288,13,165,1031.0,451,620,0,2001-07-20 11:25:28,995628328,29,306
1003,700,13,72,434.0,191,357,0,2001-07-20 11:30:28,995628628,27,178
1004,2710,12,128,1736.0,1013,850,0,2001-07-20 11:35:28,995628928,33,328
1005,1056,14,64,684.0,205,495,0,2001-07-20 11:40:28,995629228,16,237
1006,587,13,76,338.0,170,368,0,2001-07-20 11:45:28,995629528,13,151
1007,1423,12,131,1046.0,230,505,0,2001-07-20 11:50:28,995629828,28,232
1008,743,11,43,455.0,184,386,0,2001-07-20 11:55:28,995630128,17,237
1009,2079,13,18,1492.0,532,551,0,2001-07-20 12:00:28,995630428,12,687
1010,1668,12,138,908.0,485,580,0,2001-07-20 12:05:28,995630728,44,436
1011,1113,14,60,795.0,286,535,0,2001-07-20 12:10:28,995631028,22,345
1012,1463,14,34,911.0,306,531,0,2001-07-20 12:15:28,995631328,20,260
1013,971,13,75,520.0,205,446,0,2001-07-20 12:20:28,995631628,17,204
1014,1163,16,76,628.0,347,542,0,2001-07-20 12:25:28,995631928,53,368
1015,1182,16,88,652.0,241,580,0,2001-07-20 12:30:28,995632228,23,184
1016,1110,15,96,681.0,231,525,0,2001-07-20 12:35:28,995632528,18,242
1017,1198,14,95,589.0,271,488,0,2001-07-20 12:40:28,995632828,15,181
1018,893,13,49,586.0,214,528,0,2001-07-20 12:45:28,995633128,28,224
1019,928,14,58,625.0,210,548,0,2001-07-20 12:50:28,995633428,16,160
1020,1237,13,64,680.0,326,553,0,2001-07-20 12:55:28,995633728,117,512
1021,1254,16,112,751.0,258,576,0,2001-07-20 13:00:28,995634028,27,324
1022,1407,15,107,803.0,280,612,0,2001-07-20 13:05:28,995634328,15,190
1023,1296,15,78,756.0,323,588,0,2001-07-20 13:10:28,995634628,15,310
1024,1954,14,98,1261.0,507,636,0,2001-07-20 13:15:28,995634928,31,288
1025,3575,14,123,808.0,946,719,0,2001-07-20 13:20:28,995635228,64,880
